"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",13600.58,335.32,334.81,0.30%,-40.10%,85.60%,0.53%,0.83%,0.96,2924.37,39.80,-1.87%,2041821
2,"AA",18719.66,1178.82,1177.30,0.10%,-58.73%,69.30%,0.05%,2.82%,1.77,18739.73,14.96,-5.79%,21673186
3,"AAC",636.83,21.08,7.82,42.10%,0.00%,2.80%,,5.93%,4.15,111.61,29.73,-1.59%,32816
4,"AADR",,,,,,,,,,1.52,36.19,-1.22%,618
5,"AAIT",,,,,,,,,0.00,0.97,32.75,-0.18%,125
6,"AAL",38667.49,717.26,713.67,0.55%,0.00%,70.20%,0.13%,3.07%,1.41,15576.63,53.88,-0.06%,11552446
7,"AAMC",716.52,2.19,1.54,2.40%,238.04%,75.40%,6.31%,13.42%,15.98,12.93,340.87,4.18%,7710
8,"AAME",83.10,20.62,4.55,77.33%,-0.03%,4.90%,-1.79%,0.25%,2.54,4.40,4.01,-0.50%,13727
9,"AAN",2219.34,72.48,72.03,0.60%,-0.36%,99.40%,-0.08%,5.18%,6.11,610.72,30.50,-0.39%,503939
10,"AAOI",159.91,14.82,14.39,2.80%,-2.81%,61.10%,3.29%,13.76%,5.27,376.10,10.65,-1.30%,204672
11,"AAON",1194.53,54.47,41.63,21.00%,0.00%,61.10%,0.10%,2.88%,7.10,168.85,21.18,-3.40%,145848
12,"AAP",11573.29,72.99,72.61,0.50%,-21.40%,96.40%,0.29%,3.15%,2.76,828.54,156.47,-1.32%,803635
13,"AAPL",641202.97,5864.84,5861.63,0.05%,-32.75%,61.90%,0.02%,0.92%,1.05,50916.63,106.26,-2.81%,61366122
14,"AAT",1760.54,43.61,37.47,1.20%,353.80%,99.30%,0.22%,1.60%,3.99,150.14,40.83,1.14%,114106
15,"AAU",64.50,67.89,57.22,,,5.90%,128.17%,0.44%,1.64,152.70,0.95,0.00%,70998
16,"AAV",795.39,170.32,168.08,0.25%,0.00%,58.00%,3.97%,0.46%,2.60,295.63,4.59,-1.71%,137438
17,"AAVL",1323.93,22.47,14.56,29.30%,0.00%,66.70%,3.00%,8.60%,9.85,127.06,58.94,0.04%,174801
18,"AAWW",1201.30,24.81,24.28,1.10%,-19.95%,,0.01%,8.66%,8.45,248.87,46.65,-3.66%,179581
19,"AAXJ",,,,,,,,,1.49,874.63,59.94,-1.14%,614037
20,"AB",2535.88,97.16,91.47,5.81%,-0.09%,29.40%,-0.20%,0.53%,1.51,320.56,25.21,-3.41%,515850
21,"ABAC",58.61,32.38,16.88,,,0.60%,-3.09%,0.21%,1.00,35.79,1.79,-1.10%,11001
22,"ABAX",1300.78,22.54,21.29,3.30%,-7.23%,,0.34%,17.14%,18.17,200.86,57.56,-0.26%,211359
23,"ABB",49487.83,2347.62,2307.14,,,4.70%,0.59%,0.21%,2.74,1789.00,20.38,-3.32%,1538226
24,"ABBV",104992.42,1593.45,1572.58,0.08%,-0.78%,87.50%,-2.21%,1.14%,1.54,11633.15,64.65,-1.88%,8007433
25,"ABC",19782.70,218.69,206.68,0.30%,-6.98%,87.30%,0.09%,3.82%,4.49,1758.00,89.69,-0.85%,1631222
26,"ABCB",711.60,28.16,25.51,2.40%,-2.45%,63.00%,0.12%,3.92%,9.10,109.84,25.25,-0.08%,119794
27,"ABCD",79.09,44.94,12.42,72.10%,0.02%,10.70%,-80.25%,0.05%,0.39,15.54,1.77,0.57%,16868
28,"ABCO",1745.76,36.01,35.73,0.30%,-55.45%,,0.01%,7.06%,6.64,379.97,48.78,0.62%,305624
29,"ABCW",323.03,9.24,2.15,21.38%,0.00%,,,0.01%,0.01,21.36,34.87,-0.26%,27382
30,"ABEV",93415.00,15700.00,6000.00,,,,,0.62%,2.33,16047.95,5.84,-1.85%,17470560
31,"ABG",2265.20,29.77,29.30,0.50%,-24.34%,99.40%,5.00%,8.13%,5.79,411.46,74.00,-2.75%,381825
32,"ABIO",22.00,21.15,17.64,1.90%,-5.21%,13.00%,-0.11%,7.72%,3.42,398.28,0.98,-5.77%,336939
33,"ABM",1584.42,55.75,50.41,1.80%,-20.35%,85.60%,0.00%,1.83%,4.54,203.03,28.47,0.18%,272009
34,"ABMD",1525.98,40.90,40.26,2.90%,-23.50%,,-0.34%,10.99%,11.92,371.35,37.07,-0.64%,375751
35,"ABR",344.78,50.48,38.65,0.10%,-12.94%,60.50%,-6.13%,0.19%,0.81,89.70,7.01,2.64%,130274
36,"ABT",67609.97,1505.79,1502.71,0.10%,-24.64%,69.20%,0.00%,0.76%,2.31,4958.85,44.91,0.02%,5335206
37,"ABTL",99.33,9.03,8.90,0.50%,51.48%,58.80%,4.14%,1.04%,0.85,108.63,11.16,1.45%,112855
38,"ABX",12711.24,1165.10,1161.16,,,72.10%,-2.21%,1.87%,1.30,16713.67,10.90,-0.09%,15994994
39,"ABY",2331.88,83.73,83.72,,,35.30%,0.39%,3.68%,4.49,686.67,26.57,-4.60%,913912
40,"ACAD",3107.84,99.77,99.48,0.10%,-76.23%,95.30%,0.12%,18.34%,15.53,1174.74,31.10,-0.16%,1016760
41,"ACAS",3947.97,269.67,269.27,1.00%,-13.39%,68.40%,-0.01%,1.41%,1.47,2584.57,14.67,0.20%,2233137
42,"ACAT",446.56,12.94,12.70,1.70%,-1.65%,91.30%,3.40%,5.11%,4.18,155.49,34.26,-0.72%,135957
43,"ACC",4424.50,105.12,104.53,0.56%,-0.32%,,0.19%,1.35%,1.65,856.88,42.34,0.59%,860981
44,"ACCO",985.36,112.10,110.67,0.50%,-3.84%,92.40%,-3.56%,7.94%,6.76,1301.50,8.62,-1.93%,827064
45,"ACCU",,,,,,,,,,12.35,23.53,0.00%,0
46,"ACE",37964.33,331.74,329.62,0.50%,-8.35%,93.20%,0.06%,1.80%,4.30,1381.39,112.57,-1.63%,1532339
47,"ACET",628.49,29.07,28.39,2.40%,-7.91%,75.90%,0.02%,4.15%,6.68,176.43,21.03,-2.73%,150534
48,"ACFC",61.69,15.50,10.76,0.10%,106.67%,52.10%,7.75%,0.13%,1.05,13.31,3.98,0.06%,8221
49,"ACFN",20.40,26.49,24.13,1.40%,68.68%,13.40%,-54.13%,5.74%,5.15,268.48,0.78,1.30%,60141
50,"ACG",1819.40,242.91,242.90,,,36.90%,-0.09%,0.08%,0.27,694.21,7.46,-0.40%,685134
51,"ACGL",7551.64,129.11,122.66,1.20%,-16.49%,79.10%,-0.10%,0.83%,2.23,456.09,58.14,-0.60%,365270
52,"ACH",11486.99,1012.07,157.76,,,4.40%,0.00%,0.59%,6.59,142.47,12.44,9.60%,502566
53,"ACHC",3594.00,59.92,57.51,2.00%,-12.56%,70.90%,0.12%,7.65%,11.42,385.19,59.12,-1.43%,383023
54,"ACHN",1336.33,100.25,99.93,44.11%,-23.38%,90.70%,-0.04%,15.57%,2.26,6891.30,13.32,-0.08%,4697975
55,"ACI",356.60,212.26,210.86,0.10%,11.31%,63.10%,0.00%,22.04%,5.58,8325.64,1.62,-3.57%,8829182
56,"ACIM",,,,,,,,,,3.94,63.61,-2.06%,2669
57,"ACIW",2265.47,114.94,113.02,1.20%,-45.86%,98.50%,-0.02%,5.90%,9.34,714.28,19.26,-2.28%,561844
58,"ACLS",285.60,112.00,110.12,0.20%,-23.81%,66.70%,-20.82%,2.40%,7.93,333.21,2.50,-1.96%,355788
59,"ACM",4668.44,153.82,143.85,0.60%,-20.97%,62.90%,0.22%,3.50%,2.66,1894.87,29.02,-4.38%,1010990
60,"ACMP",10657.53,190.79,88.76,46.90%,0.05%,49.50%,2.61%,1.32%,1.61,728.84,52.90,-5.30%,801038
61,"ACN",59034.18,664.50,471.63,0.30%,-10.36%,82.50%,0.08%,3.25%,5.46,2802.75,87.34,-1.69%,2999973
62,"ACNB",128.31,6.01,5.87,1.90%,4.75%,8.80%,5.97%,0.03%,0.66,2.38,20.91,-2.06%,1322
63,"ACOR",1699.39,41.95,41.12,1.80%,-20.49%,,0.26%,15.28%,12.04,521.69,40.36,-0.37%,772408
64,"ACPW",43.41,23.09,21.23,0.90%,106.26%,49.80%,11.49%,0.58%,1.58,78.29,1.85,-1.60%,34887
65,"ACRE",331.76,28.60,25.99,11.13%,0.32%,65.40%,-0.02%,2.28%,4.47,132.73,11.48,-1.03%,113363
66,"ACRX",297.60,43.70,42.99,0.20%,0.00%,80.80%,1.26%,21.05%,19.46,465.13,6.75,-0.88%,339505
67,"ACST",54.19,106.26,50.66,,,,,0.10%,0.31,166.91,0.51,0.00%,43736
68,"ACT",68685.00,265.06,264.10,0.10%,0.00%,88.60%,0.16%,5.46%,4.82,2990.27,256.69,-0.94%,2410549
69,"ACTA",740.18,40.58,33.85,9.20%,0.00%,83.60%,0.01%,4.20%,10.59,134.16,17.98,-1.43%,115838
70,"ACTG",838.01,50.12,48.82,1.40%,-7.06%,,-17.97%,16.58%,18.78,431.03,16.66,-0.36%,1248457
71,"ACTS",113.00,59.16,55.74,5.61%,0.00%,7.50%,,0.00%,0.04,30.31,1.88,-1.57%,21006
72,"ACU",65.14,3.29,2.86,11.90%,-12.39%,39.90%,-4.88%,0.14%,0.85,4.57,19.30,-2.53%,9087
73,"ACUR",24.40,48.80,47.82,34.52%,0.00%,56.80%,-0.02%,0.19%,1.08,83.48,0.58,16.00%,596784
74,"ACW",211.92,47.73,47.25,0.20%,-90.69%,81.20%,0.01%,1.77%,4.33,192.95,4.37,-1.58%,94657
75,"ACWI",,,,,,,,,0.83,1843.81,57.21,-1.97%,2173487
76,"ACWV",,,,,,,,,,126.25,68.01,-0.95%,98889
77,"ACWX",,,,,,,,,2.80,729.08,41.83,-2.17%,1054691
78,"ACXM",1509.40,77.01,75.97,2.20%,1.16%,94.30%,-0.04%,3.19%,4.68,517.61,19.42,-0.92%,748419
79,"ACY",13.70,1.61,1.12,2.30%,0.00%,25.00%,0.71%,0.09%,0.21,4.60,8.52,0.12%,334
