"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",19316.90,333.51,333.13,0.20%,4.55%,85.50%,-0.01%,0.82%,1.61,1705.95,57.91,-0.02%,1377207
2,"AA",19279.88,1176.32,1174.81,0.20%,0.77%,68.70%,1.51%,5.22%,4.01,15309.93,16.16,-1.40%,43622308
3,"AADR",,,,,,,,,,7.11,38.44,0.52%,14659
4,"AAIT",,,,,,,,,0.16,3.83,34.47,-1.01%,151
5,"AAL",26697.81,720.20,715.84,0.70%,10.67%,70.20%,20.73%,1.95%,1.21,11528.22,37.98,2.45%,6722474
6,"AAMC",1528.35,2.24,1.56,3.20%,283.73%,72.60%,-2.28%,10.40%,8.04,20.17,682.32,0.00%,1107
7,"AAME",81.60,20.71,4.63,75.13%,-0.03%,4.90%,1.10%,0.15%,0.72,9.82,3.95,0.25%,3561
8,"AAN",1838.12,72.31,71.88,0.70%,32.10%,0.80%,-85.45%,5.64%,5.38,752.93,25.45,0.12%,903366
9,"AAOI",264.62,14.80,13.71,2.80%,0.73%,63.90%,29.00%,7.98%,4.31,253.69,17.87,-0.06%,229603
10,"AAON",996.78,55.01,42.17,21.50%,-1.35%,57.40%,-0.82%,3.45%,9.91,146.85,18.51,2.15%,126936
11,"AAP",9778.59,72.98,72.52,0.60%,2.82%,97.30%,1.94%,3.02%,2.99,733.87,135.42,1.07%,733660
12,"AAPL",608547.21,5987.87,5984.11,0.04%,16.77%,62.50%,0.52%,1.61%,1.85,51847.53,100.86,-0.76%,66519160
13,"AAT",1432.46,42.62,36.51,1.10%,25.75%,86.10%,2.24%,1.88%,4.53,151.26,33.63,0.06%,143710
14,"AAU",109.78,68.61,57.19,5.36%,,5.90%,125.14%,0.37%,1.12,188.23,1.58,-1.25%,156605
15,"AAV",954.63,170.47,168.09,0.25%,,58.00%,3.97%,0.20%,0.87,377.42,5.62,0.36%,658415
16,"AAVL",735.25,22.26,11.28,29.60%,,18.70%,,0.72%,0.25,319.17,32.45,-1.76%,89069
17,"AAWW",903.30,25.26,24.69,2.20%,-1.77%,99.90%,-1.14%,11.29%,11.15,250.06,35.62,-0.39%,203948
18,"AAXJ",,,,,,,,,2.47,506.30,64.36,0.80%,1287332
19,"AB",2664.21,96.81,91.23,0.20%,19.06%,28.40%,0.12%,0.91%,3.25,254.91,27.40,-0.44%,183171
20,"ABAC",37.24,21.16,9.73,26.50%,86.45%,0.80%,21.54%,0.14%,0.28,48.04,1.83,3.98%,76481
21,"ABAX",1177.12,22.52,21.22,5.90%,7.01%,97.20%,-0.70%,11.62%,14.63,168.57,52.00,-0.52%,137936
22,"ABB",52682.13,2310.62,2291.83,,,3.80%,-3.88%,0.16%,2.46,1523.70,23.09,1.27%,1862768
23,"ABBV",92270.90,1592.80,1571.68,0.06%,20.72%,80.70%,15.91%,5.91%,8.29,11202.77,58.60,1.16%,9019200
24,"ABC",17241.36,224.38,212.45,0.10%,-0.44%,86.30%,0.13%,3.28%,5.39,1294.00,77.11,0.35%,1967076
25,"ABCB",608.87,26.74,24.08,2.30%,0.99%,63.00%,1.15%,4.07%,12.84,76.27,22.70,-0.31%,91724
26,"ABCD",69.66,44.94,13.16,0.10%,-2.77%,11.00%,-2.70%,0.05%,0.30,23.56,1.57,1.29%,16382
27,"ABCO",1792.00,36.29,36.00,0.80%,39.36%,96.80%,-1.80%,8.47%,12.10,251.90,47.85,-3.10%,269766
28,"ABG",1992.43,30.34,29.86,0.70%,-39.56%,99.50%,-0.98%,5.18%,6.74,229.45,66.40,1.11%,283792
29,"ABIO",26.64,20.98,17.46,29.03%,21.26%,13.30%,7.39%,14.97%,17.40,150.27,1.28,0.79%,67551
30,"ABM",1539.26,55.75,50.34,1.90%,5.90%,85.60%,-1.86%,2.50%,6.21,202.78,27.65,0.14%,271977
31,"ABMD",998.15,40.46,39.80,3.20%,6.06%,99.70%,11.60%,20.41%,32.77,247.88,24.82,0.61%,269289
32,"ABR",344.27,50.48,38.62,3.30%,14.19%,58.70%,1.53%,0.19%,0.60,119.62,6.81,-0.15%,63445
33,"ABT",64238.07,1503.70,1500.64,0.10%,5.18%,69.10%,-0.18%,0.82%,2.52,4876.10,42.90,0.42%,3166436
34,"ABTL",78.74,9.03,8.90,8.62%,0.43%,63.60%,2.87%,1.66%,1.19,123.85,8.53,-2.18%,113425
35,"ABX",19261.10,1171.60,1161.33,,,72.10%,-2.20%,1.18%,1.53,9005.23,16.57,0.79%,9635105
36,"ABY",2939.20,80.00,79.99,,,33.60%,,1.39%,2.78,401.42,37.15,1.12%,329301
37,"ACAD",2664.00,99.44,99.18,0.10%,-7.45%,95.60%,3.78%,16.11%,13.70,1166.68,27.04,0.93%,1022906
38,"ACAS",4077.50,268.61,263.40,1.30%,21.42%,67.90%,0.61%,0.88%,0.90,2559.21,15.09,-0.59%,2625345
39,"ACAT",464.09,12.92,12.76,2.10%,18.32%,92.20%,-5.06%,5.40%,3.67,187.71,36.08,0.45%,131483
40,"ACC",3928.58,104.93,104.34,0.10%,1.94%,99.00%,-2.91%,1.24%,2.16,598.88,37.44,0.00%,1143533
41,"ACCO",863.87,114.42,113.13,0.90%,22.19%,,0.46%,9.55%,12.96,833.14,7.59,0.53%,1217801
42,"ACCU",,,,,,,,,,1.91,27.06,1.73%,1309
43,"ACE",35470.06,335.70,333.49,0.60%,-1.23%,93.00%,-0.27%,2.19%,6.25,1166.59,105.90,0.23%,1723398
44,"ACET",606.10,29.00,27.42,2.30%,16.81%,75.60%,7.40%,3.95%,5.81,186.38,20.90,0.00%,108319
45,"ACFC",60.99,15.52,10.62,0.10%,181.16%,51.70%,0.16%,0.10%,0.60,16.78,4.00,1.78%,9510
46,"ACFN",38.87,22.21,20.19,7.20%,25.31%,21.40%,-39.31%,5.26%,3.65,290.81,1.73,-1.14%,89871
47,"ACG",1809.68,242.91,242.88,,,34.50%,7.64%,0.09%,0.43,509.98,7.45,0.00%,425031
48,"ACGL",7294.59,135.11,130.15,1.80%,2.18%,89.60%,-0.92%,0.91%,2.33,506.33,53.87,-0.22%,3569695
49,"ACH",7525.50,687.26,156.18,,,1.40%,-0.66%,1.14%,10.33,171.70,11.00,0.46%,164684
50,"ACHC",2990.50,59.81,56.18,2.10%,-8.39%,72.50%,28.96%,8.72%,13.18,371.87,49.10,-1.80%,266434
51,"ACHN",1081.56,97.79,97.54,13.04%,-22.32%,91.00%,5.46%,17.63%,2.50,6880.21,11.86,7.23%,5157686
52,"ACI",607.09,212.27,211.10,0.54%,-0.43%,67.50%,-9.48%,19.90%,8.45,4975.05,2.77,-3.15%,10597172
53,"ACIM",,,,,,,,,,12.13,65.30,0.62%,4885
54,"ACIW",2217.72,114.08,112.17,1.30%,19.40%,98.80%,-1.52%,4.74%,8.95,594.77,19.23,-1.08%,683308
55,"ACLS",218.68,111.57,109.70,0.80%,7.85%,57.90%,3.13%,2.75%,8.42,358.73,1.95,-0.51%,475026
56,"ACM",3677.78,99.48,89.49,0.40%,-49.50%,77.80%,3.77%,12.29%,7.14,1541.12,37.14,0.46%,1197579
57,"ACMP",12106.26,190.80,89.09,46.80%,-9.14%,71.80%,0.22%,1.86%,2.66,623.21,64.42,1.53%,197815
58,"ACN",54090.66,671.10,640.20,0.30%,-3.87%,83.40%,0.32%,2.75%,7.39,2380.72,80.09,-0.63%,4180710
59,"ACNB",115.33,6.01,5.87,2.10%,5.87%,8.80%,3.93%,0.02%,0.39,3.56,19.39,1.04%,3444
60,"ACOR",1238.72,41.75,40.91,0.40%,50.45%,86.70%,4.87%,11.53%,8.74,539.91,29.91,0.81%,246907
61,"ACPW",47.29,23.07,21.32,26.61%,,47.90%,2.61%,0.54%,2.37,48.60,2.05,0.00%,32646
62,"ACRE",350.92,28.60,25.97,0.50%,24.35%,62.60%,-1.31%,2.56%,4.50,147.67,12.40,1.06%,90459
63,"ACRX",317.98,43.38,42.66,0.20%,24.37%,85.10%,-9.41%,20.92%,7.67,1162.95,7.25,-1.09%,463607
64,"ACST",115.82,106.26,50.44,,,,,0.15%,0.20,380.31,1.04,-4.59%,285800
65,"ACT",62058.82,264.26,263.02,0.40%,33.80%,67.50%,9.44%,0.82%,0.93,2313.61,238.76,1.67%,1922128
66,"ACTG",879.43,50.11,48.77,1.50%,-6.00%,82.20%,-2.77%,17.90%,19.27,452.96,17.21,-1.94%,345490
67,"ACTS",167.09,68.48,65.07,5.61%,,9.20%,57.50%,0.06%,0.48,76.86,2.44,0.00%,51565
68,"ACU",55.89,3.24,2.78,13.60%,0.46%,38.50%,3.48%,0.14%,0.78,5.13,17.07,-1.04%,541
69,"ACUR",41.51,48.84,47.81,1.20%,16.27%,57.10%,-1.21%,0.21%,1.21,81.45,0.83,-2.35%,42553
70,"ACW",214.31,47.73,47.25,5.70%,-13.92%,82.60%,-6.11%,2.68%,6.07,208.34,4.50,0.22%,81461
71,"ACWI",,,,,,,,,0.46,1023.95,60.43,0.63%,1033227
72,"ACWV",,,,,,,,,,68.36,67.68,0.59%,80308
73,"ACWX",,,,,,,,,4.04,294.45,47.24,0.62%,418189
74,"ACXM",1408.76,77.15,76.13,1.80%,91.36%,95.70%,1.94%,3.45%,4.19,626.06,18.25,-0.05%,558313
75,"ACY",18.31,1.61,1.18,2.30%,-27.43%,25.00%,-1.47%,0.25%,0.75,3.96,11.39,0.16%,272
76,"ADAT",28.25,41.55,39.84,2.50%,,27.20%,-2.71%,0.68%,3.32,81.86,0.68,-0.74%,28258
77,"ADBE",34950.89,497.38,495.45,0.10%,-74.68%,92.50%,1.83%,1.45%,2.76,2611.14,70.73,0.65%,5204014
78,"ADC",419.18,14.96,14.12,0.20%,-6.27%,68.50%,-0.32%,1.86%,5.94,44.32,28.22,0.71%,50661
79,"ADEP",96.28,13.10,12.89,0.20%,-78.73%,52.10%,-8.25%,6.02%,2.87,270.74,7.33,-0.27%,129785
80,"ADES",488.97,21.80,20.28,3.50%,15.61%,64.20%,11.16%,3.47%,4.84,145.25,21.56,-3.88%,98166
81,"ADGE",62.19,52.70,24.28,2.80%,24.46%,5.10%,-0.37%,0.61%,1.51,98.59,1.14,-3.39%,66256
82,"ADHD",224.79,13.64,7.32,,,31.20%,3.55%,10.11%,4.66,158.95,17.23,4.55%,158173
83,"ADI",15355.44,314.21,311.32,0.30%,-5.61%,86.10%,-0.10%,1.70%,2.95,1795.06,49.20,0.68%,1992477
84,"ADK",86.16,18.10,15.55,3.40%,-10.08%,29.00%,27.93%,1.67%,2.24,115.76,4.76,0.00%,38226
85,"ADM",32637.49,645.52,631.97,0.20%,-13.24%,76.00%,0.11%,0.84%,1.85,2867.12,51.26,1.38%,2365614
86,"ADMP",52.13,10.51,8.10,2.20%,-11.82%,19.00%,-20.02%,4.33%,2.96,118.37,4.85,-2.22%,47399
87,"ADMS",294.14,16.76,14.43,13.90%,,46.00%,,1.45%,3.64,57.41,18.06,2.91%,31457
88,"ADNC",186.90,22.71,22.31,1.90%,-68.40%,91.20%,2.66%,4.17%,5.59,166.19,8.25,0.24%,70498
89,"ADP",40136.75,480.91,480.16,0.20%,7.61%,76.50%,-0.22%,1.02%,4.01,1221.71,83.41,-0.06%,1370991
90,"ADPT",574.37,20.55,9.80,0.10%,-93.86%,19.10%,91.27%,1.87%,0.86,212.54,27.02,-3.33%,80316
91,"ADRA",,,,,,,,,0.46,9.48,30.64,0.49%,6023
92,"ADRD",,,,,,,,,17.23,3.12,25.01,0.18%,1668
93,"ADRE",,,,,,,,,1.64,17.00,42.32,1.34%,19642
94,"ADRU",,,,,,,,,2.12,5.93,24.90,-0.16%,3893
95,"ADS",13939.70,55.53,54.13,2.60%,0.28%,,0.06%,3.96%,3.80,563.01,250.27,-0.30%,436741
96,"ADSK",12209.61,227.24,226.50,0.40%,26.43%,93.00%,1.12%,1.58%,1.71,2087.24,54.75,1.90%,3419549
97,"ADT",6412.27,174.01,173.51,0.40%,10.48%,93.00%,-3.48%,20.38%,18.04,1960.00,37.10,0.68%,1174285
98,"ADTN",1218.94,54.71,52.35,12.42%,0.06%,98.60%,-3.20%,4.12%,4.83,447.08,22.51,1.03%,290555
99,"ADUS",221.36,10.98,10.03,37.80%,1.29%,85.00%,-1.91%,1.72%,4.06,42.42,20.36,0.99%,15080
100,"ADVS",1665.90,51.56,48.62,0.90%,-88.61%,90.40%,0.16%,3.11%,4.78,316.35,32.41,0.31%,438595
101,"ADX",1319.48,93.78,84.61,0.30%,3.30%,19.00%,-2.80%,0.99%,6.31,133.05,14.16,0.64%,60822
102,"ADXS",71.64,19.52,17.48,7.00%,29.96%,10.80%,14.94%,3.65%,2.76,231.19,3.53,-3.81%,190615
103,"ADZ",,,,,,,,,,1.22,30.00,0.00%,0
104,"AE",239.23,4.22,2.13,50.16%,0.12%,39.20%,1.53%,2.17%,5.61,8.27,56.00,-1.22%,6135
105,"AEC",1024.84,57.64,55.42,1.20%,-1.71%,86.60%,1.15%,3.18%,5.97,294.69,17.83,0.28%,422892
106,"AEE",9324.66,242.64,242.20,0.14%,3.03%,67.00%,4.20%,2.63%,4.50,1415.97,38.71,0.73%,807121
107,"AEG",18004.40,2138.29,1818.62,,,7.50%,4.61%,0.07%,1.45,875.33,8.46,0.48%,1340153
108,"AEGN",910.46,37.36,36.57,1.90%,14.70%,99.90%,-3.50%,7.19%,8.81,298.24,24.15,-0.90%,228354
109,"AEGR",944.12,29.55,28.53,0.30%,20.46%,,2.16%,29.39%,8.22,1019.72,32.41,1.44%,656000
110,"AEHR",28.05,11.45,8.75,9.10%,21.16%,14.40%,4.17%,0.14%,0.53,23.43,2.42,-1.22%,2497
111,"AEIS",742.09,39.94,34.67,0.60%,20.04%,91.80%,-3.43%,5.54%,4.78,401.14,18.78,1.08%,245127
112,"AEL",1760.79,74.80,71.75,1.40%,4.18%,,-3.50%,7.46%,16.29,328.51,23.57,0.13%,251722
113,"AEM",7224.24,211.05,209.50,,,78.10%,5.20%,1.54%,1.73,1854.74,34.79,1.64%,2214368
114,"AEO",2618.97,194.43,174.85,0.10%,4.85%,91.40%,11.05%,15.45%,5.15,5250.25,14.15,5.05%,8176168
115,"AEP",25748.02,488.67,488.34,0.07%,-24.67%,67.50%,2.11%,1.33%,2.69,2408.48,53.63,1.78%,2158743
116,"AEPI",219.86,5.08,3.87,13.70%,-60.21%,71.90%,5.61%,4.89%,7.07,26.74,42.88,-0.92%,13940
117,"AER",9594.74,212.32,181.43,0.50%,27.97%,38.60%,2.71%,1.20%,2.24,975.52,44.59,-1.33%,1865326
118,"AERI",457.02,23.89,23.24,,,92.40%,3.59%,4.16%,2.72,355.47,18.57,-2.93%,112745
119,"AES",10415.09,723.27,721.89,17.08%,-0.01%,95.00%,0.16%,1.15%,1.91,4346.73,14.57,1.18%,2886185
120,"AET",29119.75,354.60,353.13,0.10%,15.66%,90.10%,-1.10%,1.52%,2.44,2196.76,83.35,1.50%,1550957
121,"AETI",60.54,8.17,4.91,6.20%,13.69%,31.10%,7.44%,1.15%,4.40,12.87,7.39,-0.27%,4415
122,"AEY",24.70,10.04,4.83,24.90%,0.97%,8.40%,2.06%,0.15%,0.22,33.79,2.42,-1.63%,15592
123,"AEZS",80.67,58.46,55.92,7.06%,,21.40%,1.79%,6.69%,3.80,984.82,1.43,3.62%,2432100
124,"AF",1302.11,99.55,87.03,1.40%,-1.41%,79.40%,1.87%,7.63%,14.24,466.53,12.95,-0.99%,458526
125,"AFAM",259.10,9.47,7.85,9.90%,25.25%,64.60%,-1.80%,3.29%,4.42,58.32,27.48,0.44%,32338
126,"AFB",,,,,,,,,0.20,62.14,13.41,0.07%,109256
127,"AFCB",41.40,1.80,0.87,3.10%,21.83%,1.50%,50.00%,0.11%,0.92,1.02,23.00,0.00%,0
128,"AFFX",609.79,73.38,72.47,1.30%,3.02%,,4.47%,12.87%,13.18,707.70,8.50,2.29%,385625
129,"AFG",5272.90,89.22,69.89,0.50%,-4.25%,61.50%,-1.58%,0.71%,1.34,372.02,59.22,0.20%,286980
130,"AFH",156.89,11.77,9.11,19.13%,7.70%,35.10%,30.73%,4.04%,4.83,76.20,13.20,-0.98%,23417
131,"AFK",,,,,,,,,,35.53,32.42,1.00%,33469
132,"AFL",27110.51,453.05,439.54,0.30%,-1.38%,60.40%,-0.51%,1.01%,2.57,1729.00,58.94,-1.50%,4569510
133,"AFOP",254.54,18.62,13.81,8.30%,-34.89%,39.90%,26.13%,16.72%,3.99,578.32,13.82,1.10%,205257
134,"AFSI",3137.47,75.62,30.11,14.50%,2.24%,49.40%,3.62%,28.93%,17.77,490.08,40.30,-2.87%,1385681
