"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",18255.98,333.26,332.64,0.30%,2.78%,85.10%,-0.48%,0.72%,1.34,1772.20,55.62,1.53%,3473363
2,"AA",19103.44,1176.32,1174.76,0.20%,1.60%,67.40%,-0.37%,5.28%,3.97,15604.26,16.23,-0.06%,5965951
3,"AADR",,,,,,,,,,5.76,37.90,0.61%,2232
4,"AAIT",,,,,,,,,0.49,3.78,34.94,0.75%,3603
5,"AAL",27454.02,720.20,715.78,0.70%,7.97%,61.10%,4.96%,2.73%,1.57,12476.71,39.57,3.80%,10098897
6,"AAMC",1209.60,2.24,1.56,3.60%,11.01%,76.80%,3.43%,13.78%,10.88,19.75,542.48,0.46%,8561
7,"AAME",87.53,20.79,4.72,8.70%,,4.90%,1.80%,0.06%,0.24,11.12,4.24,0.71%,9930
8,"AAN",1866.32,72.31,71.92,0.70%,24.93%,0.80%,,6.89%,6.71,737.68,25.92,0.43%,467938
9,"AAOI",266.37,14.79,13.70,1.10%,1.24%,55.00%,10.91%,8.51%,5.11,228.12,18.03,0.11%,234649
10,"AAON",1023.19,55.01,42.18,21.50%,-1.47%,57.00%,-1.64%,2.48%,6.13,170.38,18.50,-0.54%,94178
11,"AAP",8968.97,72.96,72.51,0.60%,-19.20%,96.00%,0.88%,2.90%,2.73,770.08,131.59,7.04%,2385384
12,"AAPL",582260.47,5987.87,5982.23,0.04%,1.74%,62.10%,-0.04%,1.73%,1.91,54394.22,97.50,0.27%,27994280
13,"AAT",1502.36,42.62,36.51,1.10%,28.16%,86.10%,1.43%,2.06%,4.49,167.38,35.29,0.11%,46355
14,"AAU",97.36,64.48,52.93,5.36%,,5.90%,144.76%,0.22%,0.76,156.32,1.53,1.32%,122332
15,"AAV",911.75,169.47,167.64,0.25%,,58.00%,3.99%,0.20%,0.82,403.39,5.36,-0.37%,149376
16,"AAWW",834.84,25.26,24.68,2.20%,11.43%,94.30%,0.66%,9.55%,10.05,234.60,33.24,0.57%,90698
17,"AAXJ",,,,,,,,,2.23,481.16,65.62,0.08%,300733
18,"AB",2479.30,96.81,91.78,0.20%,19.06%,28.60%,0.61%,1.16%,3.39,313.04,25.56,-0.20%,134830
19,"ABAX",1049.56,22.46,21.15,6.00%,8.71%,97.20%,-0.70%,14.87%,18.22,172.68,45.76,-2.08%,127844
