"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ACTS","Actions Semiconductor Co., Ltd.","Technology","Semiconductor - Specialized","China",191.06,,2.31,-16.61%,233194
2,"BCRX","BioCryst Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",662.64,,9.81,-15.43%,3655073
3,"CTIC","Cell Therapeutics, Inc.","Healthcare","Biotechnology","USA",443.98,,3.34,-16.50%,17312780
4,"DM","The Dolan Company","Services","Publishing - Periodicals","USA",11.30,,0.31,-15.68%,1630610
5,"EVI","EnviroStar, Inc.","Services","Consumer Services","USA",22.79,12.00,2.67,-17.59%,136259
6,"GERN","Geron Corporation","Healthcare","Biotechnology","USA",721.01,,4.76,-15.30%,10563261
7,"GMET","Geomet, Inc.","Basic Materials","Oil & Gas Drilling & Exploration","USA",5.21,,0.10,-19.31%,118329
8,"IFNY","Infinity Energy Resources Inc.","Basic Materials","Oil & Gas Equipment & Services","USA",24.84,,1.07,-23.02%,132403
9,"JNUG","Direxion Daily Jr Gld Mnrs Bull 3X Shrs","Financial","Exchange Traded Fund","USA",,,20.18,-15.42%,561267
10,"SCEI","Sino Clean Energy Inc","Basic Materials","Synthetics","China",3.58,0.15,0.12,-19.33%,32475
11,"SPEX","Spherix Inc.","Healthcare","Medical Laboratories & Research","USA",5.82,,5.83,-29.25%,1334242
12,"SSY","SunLink Health Systems Inc.","Healthcare","Hospitals","USA",13.41,,1.18,-16.90%,184923
13,"STSI","Star Scientific, Inc.","Healthcare","Drug Manufacturers - Major","USA",148.01,,0.68,-22.99%,3526743
14,"UGAZ","VelocityShares 3x Long Natural Gas ETN","Financial","Exchange Traded Fund","USA",,,28.62,-15.35%,3642716
