"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"A","Agilent Technologies Inc.","Healthcare","Medical Laboratories & Research","USA",17459.25,25.54,54.00,3.15%,2189058
2,"AA","Alcoa Inc.","Basic Materials","Aluminum","USA",18477.64,,16.35,4.21%,22799940
3,"AAC","AAC Holdings, Inc.","Healthcare","Specialized Health Services","USA",393.35,634.33,19.32,1.52%,91442
4,"AADR","AdvisorShares WCM/BNY MlnFcsd GR ADR ETF","Financial","Exchange Traded Fund","USA",,,36.32,1.03%,852
5,"AAIT","iShares MSCI All Country Asia Info Tech","Financial","Exchange Traded Fund","USA",,,32.42,0.00%,0
6,"AAL","American Airlines Group Inc.","Services","Major Airlines","USA",25365.44,,37.84,7.44%,23076676
7,"AAMC","Altisource Asset Management Corporation","Financial","Asset Management","USA",1547.82,120.59,635.00,-8.10%,55374
8,"AAME","Atlantic American Corp.","Financial","Life Insurance","USA",81.60,15.76,3.92,-0.51%,3221
9,"AAN","Aaron's, Inc.","Services","Rental & Leasing Services","USA",1754.96,19.89,24.48,0.87%,658957
10,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductor - Integrated Circuits","USA",220.37,124.08,14.91,0.13%,124768
11,"AAON","AAON Inc.","Industrial Goods","General Building Materials","USA",994.03,25.45,18.52,2.49%,211654
12,"AAP","Advance Auto Parts Inc.","Services","Auto Parts Stores","USA",10185.82,23.30,141.02,1.04%,908188
13,"AAPL","Apple Inc.","Consumer Goods","Electronic Equipment","USA",597349.92,16.12,102.47,2.72%,93307560
14,"AAT","American Assets Trust, Inc.","Financial","REIT - Retail","USA",1527.93,108.64,35.95,0.28%,81150
15,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",89.85,,1.35,3.05%,93332
16,"AAV","Advantage Oil & Gas Ltd.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",760.12,,4.61,2.90%,150845
17,"AAVL","Avalanche Biotechnologies, Inc.","Healthcare","Biotechnology","USA",672.47,,32.67,8.14%,65863
18,"AAWW","Atlas Air Worldwide Holdings, Inc.","Services","Air Services, Other","USA",837.62,9.16,34.45,3.89%,142702
19,"AAXJ","iShares MSCI All Country Asia ex Japan","Financial","Exchange Traded Fund","USA",,,61.34,0.69%,522674
20,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",2427.99,14.25,26.02,3.75%,394318
21,"ABAC","Aoxin Tianli Group, Inc.","Consumer Goods","Farm Products","China",59.43,,2.20,2.80%,182844
22,"ABAX","Abaxis, Inc.","Healthcare","Medical Laboratories & Research","USA",1086.59,69.93,49.36,2.30%,163091
23,"ABB","ABB Ltd.","Industrial Goods","Diversified Machinery","Switzerland",48117.00,18.59,20.97,1.60%,1902618
24,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - Major","USA",86699.61,21.01,56.29,3.46%,17469060
25,"ABC","AmerisourceBergen Corporation","Services","Drugs Wholesale","USA",16938.45,67.40,76.62,1.50%,3041336
26,"ABCB","Ameris Bancorp","Financial","Regional - Mid-Atlantic Banks","USA",641.49,25.80,24.20,0.88%,107243
27,"ABCD","Cambium Learning Group, Inc.","Services","Education & Training Services","USA",64.66,,1.46,1.39%,1004
28,"ABCO","The Advisory Board Company","Services","Business Services","USA",1795.40,103.04,49.67,0.42%,310498
29,"ABG","Asbury Automotive Group, Inc.","Services","Auto Dealerships","USA",1981.86,17.09,64.92,-0.58%,890024
30,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",24.62,,1.14,-2.56%,56967
31,"ABM","ABM Industries Incorporated","Services","Business Services","USA",1455.08,20.71,26.25,0.57%,175085
32,"ABMD","ABIOMED, Inc.","Healthcare","Medical Appliances & Equipment","USA",953.07,138.53,23.97,1.78%,136296
33,"ABR","Arbor Realty Trust Inc.","Financial","REIT - Diversified","USA",330.64,13.10,6.56,0.15%,65692
34,"ABT","Abbott Laboratories","Healthcare","Medical Appliances & Equipment","USA",62343.40,29.83,42.39,2.24%,5344316
35,"ABTL","Autobytel Inc.","Technology","Internet Information Providers","USA",78.66,2.59,9.12,4.35%,154534
36,"ABX","Barrick Gold Corporation","Basic Materials","Gold","Canada",15962.65,,13.62,-0.44%,9661967
37,"ABY","Abengoa Yield plc","Utilities","Electric Utilities","United Kingdom",2639.17,,32.50,3.11%,374530
38,"ACAD","ACADIA Pharmaceuticals Inc.","Healthcare","Biotechnology","USA",2643.12,,26.77,0.71%,852960
39,"ACAS","American Capital, Ltd.","Financial","Asset Management","USA",3825.01,40.69,14.59,2.46%,2097558
40,"ACAT","Arctic Cat Inc.","Consumer Goods","Recreational Vehicles","USA",415.51,11.74,32.60,1.37%,238167
41,"ACC","American Campus Communities, Inc.","Financial","REIT - Residential","USA",4113.26,70.00,39.59,0.99%,894534
42,"ACCO","ACCO Brands Corporation","Consumer Goods","Office Supplies","USA",788.42,8.83,7.09,2.90%,1668064
43,"ACCU","AdvisorShares Accuvest Global Opport ETF","Financial","Exchange Traded Fund","USA",,,24.35,1.08%,200
44,"ACE","ACE Limited","Financial","Property & Casualty Insurance","Switzerland",35278.71,10.52,106.70,1.53%,1331014
45,"ACET","Aceto Corp.","Basic Materials","Chemicals - Major Diversified","USA",565.50,19.12,19.87,1.90%,123905
46,"ACFC","Atlantic Coast Financial Corporation","Financial","Regional - Southeast Banks","USA",61.11,,3.92,-0.51%,21400
47,"ACFN","Acorn Energy, Inc.","Industrial Goods","Aerospace/Defense Products & Services","USA",29.92,,1.32,-2.22%,28100
48,"ACG","AllianceBernstein Income Fund, Inc.","Financial","Closed-End Fund - Debt","USA",1821.83,14.71,7.51,0.13%,396951
49,"ACGL","Arch Capital Group Ltd.","Financial","Property & Casualty Insurance","Bermuda",7393.22,11.57,55.65,1.70%,307204
