"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ADHD","Alcobra Ltd.","Healthcare","Biotechnology","Israel",77.42,,4.20,-26.06%,2078570
2,"AIRM","Air Methods Corp.","Services","Air Services, Other","USA",2172.43,24.55,45.57,-17.88%,3182121
3,"DLIA","dELiA*s, Inc.","Services","Catalog & Mail Order Houses","USA",10.97,,0.13,-16.67%,3772137
4,"EGT","Entertainment Gaming Asia Inc.","Consumer Goods","Recreational Goods, Other","Hong Kong",16.00,,0.45,-15.09%,86612
5,"IPCM","IPC The Hospitalist Company, Inc.","Healthcare","Specialized Health Services","USA",808.62,20.72,39.31,-16.43%,1894915
6,"KIPS","Kips Bay Medical, Inc.","Healthcare","Medical Appliances & Equipment","USA",7.59,,0.19,-17.39%,70300
7,"MGT","MGT Capital Investments, Inc.","Technology","Multimedia & Graphics Software","United Kingdom",10.38,,0.90,-16.67%,221185
8,"VII","Vicon Industries Inc.","Technology","Security Software & Services","USA",19.50,,1.81,-16.20%,665686
9,"VPCO","Vapor Corp.","Consumer Goods","Cigarettes","USA",47.02,,2.14,-24.91%,2747744
10,"YELP","Yelp, Inc.","Technology","Internet Information Providers","USA",5062.18,,57.17,-18.60%,27044812
