"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",18229.66,333.51,333.12,0.20%,2.30%,84.60%,-0.25%,0.80%,1.29,2079.10,54.50,-0.29%,1482090
2,"AA",19568.41,1178.82,1176.16,0.20%,2.17%,67.30%,-1.91%,4.99%,3.14,18700.24,16.27,-1.99%,31157756
3,"AAC",454.74,20.67,7.41,42.90%,-3.65%,,,0.01%,0.00,255.28,21.39,-2.77%,198161
4,"AADR",,,,,,,,,,3.46,37.37,0.51%,1494
5,"AAIT",,,,,,,,,0.02,1.76,33.09,-0.12%,2408
6,"AAL",28862.54,717.26,716.15,0.20%,2.43%,70.30%,-0.06%,2.68%,1.47,13057.61,39.94,-0.75%,15771501
7,"AAMC",1274.58,2.24,1.59,4.50%,11.14%,74.90%,3.39%,11.17%,15.46,11.50,544.50,-4.31%,19244
8,"AAME",81.80,20.71,4.63,77.33%,-0.03%,4.90%,-0.10%,0.14%,1.23,5.11,3.92,-0.76%,6166
9,"AAN",1782.44,72.31,71.88,0.70%,19.33%,,2.72%,5.05%,4.82,752.80,24.10,-2.19%,874767
10,"AAOI",227.03,14.80,14.38,2.80%,4.54%,63.90%,-0.03%,10.45%,5.82,258.28,15.38,0.26%,105236
11,"AAON",1061.14,55.01,42.17,21.30%,1.11%,57.50%,0.24%,3.62%,9.15,166.89,19.14,-0.78%,114345
12,"AAP",10639.02,72.98,72.52,0.60%,2.82%,99.60%,2.67%,2.57%,2.51,744.73,145.03,-0.51%,483651
13,"AAPL",626153.91,5866.16,5862.68,0.05%,30.82%,63.50%,-0.43%,1.70%,1.69,58764.71,107.34,0.56%,52415624
14,"AAT",1599.95,42.62,36.51,0.50%,7.37%,99.30%,-0.44%,2.52%,5.99,153.22,37.51,-0.08%,142293
15,"AAU",86.33,69.06,57.19,5.36%,,5.90%,123.32%,0.39%,1.60,140.71,1.28,2.40%,228485
16,"AAV",717.28,169.17,168.09,0.25%,,58.00%,4.00%,0.31%,1.35,381.42,4.30,1.42%,304110
17,"AAVL",743.48,22.26,11.28,29.60%,,29.40%,57.00%,7.15%,3.51,229.49,33.53,0.39%,130908
18,"AAWW",919.72,25.26,24.71,1.90%,-9.94%,99.90%,-0.08%,9.94%,9.64,254.74,36.42,-0.90%,196212
