"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",18257.96,331.00,328.05,0.30%,7.12%,84.90%,-0.62%,0.90%,1.07,2746.64,55.24,0.15%,1675807
2,"AA",10175.70,1070.00,1068.36,0.07%,10.31%,61.00%,4.53%,10.80%,4.31,26762.01,9.57,0.63%,16862440
3,"AADR",,,,,,,,,,6.33,36.35,0.86%,14630
4,"AAIT",,,,,,,,,0.84,2.06,31.53,1.84%,363
5,"AAMC",2420.50,2.35,,46.34%,0.02%,15.30%,11.76%,,3.67,7.53,1023.00,-0.68%,19326
6,"AAME",86.05,21.30,5.14,75.13%,,4.80%,-4.93%,0.15%,1.01,7.72,4.04,0.00%,22950
7,"AAN",2182.58,76.10,67.11,0.50%,-6.63%,99.70%,3.40%,7.93%,6.56,811.33,28.74,0.21%,689120
8,"AAOI",186.29,12.60,11.46,1.40%,,17.70%,,0.40%,0.48,95.45,15.48,4.74%,92361
9,"AAON",1109.24,36.74,28.06,0.30%,-9.82%,58.50%,2.13%,3.63%,10.91,93.41,30.60,1.36%,90686
10,"AAP",7991.26,72.75,72.26,0.80%,-0.85%,96.30%,0.09%,3.49%,2.87,878.19,109.27,-0.53%,765236
11,"AAPL",501293.42,904.16,899.13,0.04%,33.13%,61.20%,-1.63%,1.89%,1.43,11927.70,557.50,0.55%,10016215
12,"AAT",1232.34,39.82,34.34,0.60%,0.28%,86.10%,19.90%,2.19%,2.89,260.46,31.16,0.68%,182426
13,"AAU",64.25,60.05,52.94,5.36%,,5.90%,174.02%,0.94%,3.77,131.92,1.07,0.00%,41830
14,"AAV",737.52,168.38,167.03,0.25%,,58.00%,4.02%,0.18%,1.96,153.34,4.25,-2.97%,144706
15,"AAWW",929.59,25.12,24.51,0.80%,2.55%,99.80%,-2.67%,3.93%,3.09,311.75,37.74,2.00%,477055
16,"AAXJ",2009.07,33.80,33.80,,,,,0.75%,0.38,669.02,59.81,0.62%,503318
17,"AB",1980.78,92.26,86.69,0.40%,-16.51%,32.00%,-7.22%,2.55%,5.50,401.85,21.39,-0.37%,271778
18,"ABAX",803.02,22.31,21.08,1.80%,-5.19%,97.40%,-2.90%,9.10%,11.02,174.09,36.47,1.31%,96835
19,"ABB",56552.14,2297.00,2295.97,,,3.60%,0.32%,0.19%,3.46,1277.32,24.90,1.14%,847114
