"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"A","Agilent Technologies Inc.","Healthcare","Medical Laboratories & Research","USA",13797.31,20.18,40.93,-1.06%,2243805
2,"AA","Alcoa Inc.","Basic Materials","Aluminum","USA",19297.28,,16.33,-0.24%,12684708
3,"AAC","AAC Holdings, Inc.","Healthcare","Specialized Health Services","USA",482.64,778.33,25.50,9.21%,122856
4,"AADR","AdvisorShares WCM/BNY MlnFcsd GR ADR ETF","Financial","Exchange Traded Fund","USA",,,37.35,0.05%,3256
5,"AAIT","iShares MSCI All Country Asia Info Tech","Financial","Exchange Traded Fund","USA",,,33.42,-0.03%,2361
6,"AAL","American Airlines Group Inc.","Services","Major Airlines","USA",30942.60,,43.20,0.14%,8885987
7,"AAMC","Altisource Asset Management Corporation","Financial","Asset Management","USA",1146.88,89.35,523.99,2.34%,3497
8,"AAME","Atlantic American Corp.","Financial","Life Insurance","USA",77.00,14.88,3.72,0.00%,0
9,"AAN","Aaron's, Inc.","Services","Rental & Leasing Services","USA",1857.64,24.01,25.70,0.04%,475784
10,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductor - Integrated Circuits","USA",236.22,132.92,15.73,-1.38%,258463
11,"AAON","AAON Inc.","Industrial Goods","General Building Materials","USA",1148.06,29.39,20.80,-0.34%,164972
12,"AAP","Advance Auto Parts Inc.","Services","Auto Parts Stores","USA",10622.97,24.30,141.85,-2.55%,1268228
13,"AAPL","Apple Inc.","Consumer Goods","Electronic Equipment","USA",637508.09,16.91,109.01,0.29%,29709994
14,"AAT","American Assets Trust, Inc.","Financial","REIT - Retail","USA",1633.62,116.15,38.38,0.13%,168671
15,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",68.69,,1.05,1.94%,240261
16,"AAV","Advantage Oil & Gas Ltd.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",777.43,,4.77,4.61%,213242
17,"AAVL","Avalanche Biotechnologies, Inc.","Healthcare","Biotechnology","USA",773.54,,35.00,0.72%,64634
18,"AAWW","Atlas Air Worldwide Holdings, Inc.","Services","Air Services, Other","USA",1033.13,11.30,41.69,1.93%,507858
19,"AAXJ","iShares MSCI All Country Asia ex Japan","Financial","Exchange Traded Fund","USA",,,62.07,0.26%,1001403
20,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",2501.87,13.62,26.25,1.94%,361706
21,"ABAC","Aoxin Tianli Group, Inc.","Consumer Goods","Farm Products","China",63.27,,2.19,-3.95%,84388
22,"ABAX","Abaxis, Inc.","Healthcare","Medical Laboratories & Research","USA",1212.48,71.79,51.63,-4.10%,203226
23,"ABB","ABB Ltd.","Industrial Goods","Diversified Machinery","Switzerland",51578.66,20.93,22.15,-0.18%,1163823
24,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - Major","USA",99925.25,24.21,61.50,-1.93%,6902268
25,"ABC","AmerisourceBergen Corporation","Services","Drugs Wholesale","USA",19610.81,72.83,86.73,-0.77%,1850720
26,"ABCB","Ameris Bancorp","Financial","Regional - Mid-Atlantic Banks","USA",664.49,22.59,25.26,1.65%,92947
27,"ABCD","Cambium Learning Group, Inc.","Services","Education & Training Services","USA",67.80,,1.63,7.95%,178843
28,"ABCO","The Advisory Board Company","Services","Business Services","USA",1969.28,113.02,48.47,-10.65%,1147307
29,"ABCW","Anchor BanCorp Wisconsin Inc.","Financial","Savings & Loans","USA",282.36,1.66,31.25,0.16%,3670
30,"ABG","Asbury Automotive Group, Inc.","Services","Auto Dealerships","USA",2167.85,17.46,73.63,1.11%,508764
31,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",21.82,,1.02,-1.92%,105667
32,"ABM","ABM Industries Incorporated","Services","Business Services","USA",1525.32,21.71,27.24,-0.44%,127194
33,"ABMD","ABIOMED, Inc.","Healthcare","Medical Appliances & Equipment","USA",1280.96,131.92,32.13,1.48%,216500
34,"ABR","Arbor Realty Trust Inc.","Financial","REIT - Diversified","USA",334.18,13.24,6.88,3.93%,79372
35,"ABT","Abbott Laboratories","Healthcare","Medical Appliances & Equipment","USA",65696.65,40.08,43.37,-0.73%,2775728
36,"ABTL","Autobytel Inc.","Technology","Internet Information Providers","USA",90.54,2.99,9.90,-1.59%,127087
37,"ABX","Barrick Gold Corporation","Basic Materials","Gold","Canada",13215.75,,12.16,7.23%,20151038
38,"ABY","Abengoa Yield plc","Utilities","Electric Utilities","United Kingdom",2719.55,,32.42,-0.18%,301579
39,"ACAD","ACADIA Pharmaceuticals Inc.","Healthcare","Biotechnology","USA",2778.35,,27.70,-0.86%,839518
40,"ACAS","American Capital, Ltd.","Financial","Asset Management","USA",4171.36,44.37,15.75,1.42%,6825332
41,"ACAT","Arctic Cat Inc.","Consumer Goods","Recreational Vehicles","USA",434.76,15.16,33.86,0.62%,96238
42,"ACC","American Campus Communities, Inc.","Financial","REIT - Residential","USA",4124.80,68.96,39.46,0.38%,777786
43,"ACCO","ACCO Brands Corporation","Consumer Goods","Office Supplies","USA",958.54,10.96,8.55,0.00%,1885797
44,"ACCU","AdvisorShares Accuvest Global Opport ETF","Financial","Exchange Traded Fund","USA",,,24.72,0.00%,0
45,"ACE","ACE Limited","Financial","Property & Casualty Insurance","Switzerland",36733.57,11.47,110.81,0.07%,939563
46,"ACET","Aceto Corp.","Basic Materials","Chemicals - Major Diversified","USA",647.68,21.84,21.03,-5.61%,666846
47,"ACFC","Atlantic Coast Financial Corporation","Financial","Regional - Southeast Banks","USA",64.52,,4.07,-2.16%,9567
48,"ACFN","Acorn Energy, Inc.","Industrial Goods","Aerospace/Defense Products & Services","USA",19.53,,1.01,14.76%,499055
49,"ACG","AllianceBernstein Income Fund, Inc.","Financial","Closed-End Fund - Debt","USA",1831.54,14.78,7.57,0.40%,533568
50,"ACGL","Arch Capital Group Ltd.","Financial","Property & Casualty Insurance","Bermuda",7712.08,12.07,57.48,0.70%,308341
51,"ACH","Aluminum Corporation Of China Limited","Basic Materials","Aluminum","China",7808.67,,11.15,-0.27%,131019
52,"ACHC","Acadia Healthcare Company, Inc.","Healthcare","Specialized Health Services","USA",3634.75,44.28,60.41,-0.41%,471392
53,"ACHN","Achillion Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",1003.33,,10.11,-1.46%,2995138
54,"ACI","Arch Coal Inc.","Basic Materials","Industrial Metals & Minerals","USA",513.69,,2.86,18.18%,17650300
55,"ACIM","SPDR MSCI ACWI IMI ETF","Financial","Exchange Traded Fund","USA",,,64.44,0.08%,1249
56,"ACIW","ACI Worldwide, Inc.","Technology","Technical & System Software","USA",2139.03,30.51,18.52,-0.48%,588727
57,"ACLS","Axcelis Technologies Inc.","Technology","Semiconductor Equipment & Materials","USA",238.85,,2.13,-0.47%,108972
58,"ACM","AECOM Technology Corporation","Services","Technical Services","USA",3260.95,13.38,33.00,0.67%,1054614
59,"ACMP","Access Midstream Partners, L.P.","Basic Materials","Oil & Gas Equipment & Services","USA",11771.74,53.19,62.89,1.93%,650800
60,"ACN","Accenture plc","Technology","Information Technology Services","Ireland",55326.30,19.59,83.48,0.29%,2468737
61,"ACNB","ACNB Corp.","Financial","Regional - Southwest  Banks","USA",117.56,12.00,19.60,0.23%,660
62,"ACOR","Acorda Therapeutics, Inc.","Healthcare","Biotechnology","USA",1501.33,64.21,35.11,-2.36%,365175
63,"ACPW","Active Power Inc.","Industrial Goods","Diversified Machinery","USA",43.43,,1.89,0.53%,58343
64,"ACRE","Ares Commercial Real Estate Corporation","Financial","REIT - Diversified","USA",340.34,15.66,12.05,1.26%,119106
65,"ACRX","AcelRx Pharmaceuticals, Inc.","Healthcare","Medical Appliances & Equipment","USA",244.23,,6.04,7.28%,496667
66,"ACST","Acasti Pharma Inc.","Healthcare","Biotechnology","Canada",52.07,,0.50,2.04%,72784
67,"ACT","Actavis plc","Healthcare","Drugs - Generic","USA",66165.42,532.72,245.91,-1.79%,2017870
68,"ACTA","Actua Corporation","Technology","Application Software","USA",654.76,,16.52,3.90%,126274
69,"ACTG","Acacia Research Corporation","Services","Business Services","USA",898.47,,18.11,1.00%,487007
70,"ACTS","Actions Semiconductor Co., Ltd.","Technology","Semiconductor - Specialized","China",117.52,,1.83,-0.54%,208616
71,"ACU","Acme United Corp.","Consumer Goods","Housewares & Accessories","USA",56.69,13.30,17.40,-0.85%,600
72,"ACUR","Acura Pharmaceuticals, Inc.","Healthcare","Drug Delivery","USA",28.14,,0.58,0.85%,36622
73,"ACW","Accuride Corp.","Consumer Goods","Auto Parts","USA",236.69,,4.95,-0.20%,250929
