"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",18221.40,333.42,331.93,0.30%,13.76%,85.40%,0.11%,1.26%,1.46,2863.04,54.65,1.81%,2061997
2,"AA",14617.68,1078.00,983.46,0.20%,53.78%,68.10%,0.24%,8.06%,2.73,29023.23,13.56,1.04%,40941540
3,"AADR",,,,,,,,,,2.87,37.75,0.96%,2865
4,"AAIT",,,,,,,,,0.27,3.65,32.50,0.84%,312
5,"AAL",16691.81,471.52,467.30,1.10%,340.03%,54.80%,1.89%,5.47%,2.27,11283.04,35.40,-0.31%,9217519
6,"AAMC",2310.75,2.37,1.70,2.80%,3.11%,62.00%,11.69%,7.71%,5.42,24.24,975.00,3.72%,15564
7,"AAME",73.15,21.08,5.00,8.60%,,4.90%,3.08%,0.11%,0.57,9.71,3.47,-1.70%,10220
8,"AAN",2116.93,71.98,69.81,0.60%,-3.57%,0.80%,,11.84%,5.93,1393.25,29.41,-1.44%,1470707
9,"AAOI",346.36,14.67,13.64,1.20%,46.65%,22.00%,-19.44%,3.13%,2.13,200.01,23.61,4.01%,216654
10,"AAON",978.82,36.66,28.16,20.90%,-2.91%,58.70%,-0.17%,3.43%,7.35,131.40,26.70,1.75%,72054
11,"AAP",8814.07,72.94,72.45,0.60%,-20.09%,95.70%,0.13%,2.38%,1.97,878.06,120.84,1.11%,803370
12,"AAPL",468241.23,891.99,890.71,0.04%,5.94%,61.60%,-0.06%,2.49%,2.04,10870.45,524.94,1.14%,10101003
13,"AAT",1342.97,40.39,34.34,1.20%,-7.27%,86.10%,-0.03%,2.42%,4.80,173.10,33.25,-0.18%,104421
14,"AAU",89.30,65.18,52.88,5.36%,,5.90%,141.01%,0.80%,2.46,172.65,1.37,6.20%,193342
15,"AAV",964.24,168.28,167.50,0.25%,,58.00%,4.02%,0.07%,0.51,243.17,5.73,2.14%,489208
16,"AAWW",885.16,25.04,24.44,1.60%,25.73%,98.20%,1.83%,11.00%,6.56,409.81,35.35,1.14%,218011
17,"AAXJ",,,,,,,,,1.40,678.00,60.87,0.21%,149723
18,"AB",2439.16,96.03,90.64,0.20%,-0.77%,29.10%,0.48%,2.75%,6.01,414.50,25.40,-0.66%,442373
19,"ABAX",871.53,22.25,21.01,2.60%,2.12%,97.20%,3.11%,15.53%,17.25,189.17,39.17,1.45%,96745
20,"ABB",60335.34,2329.55,2292.11,,,5.60%,-0.20%,0.26%,3.21,1882.58,25.90,1.05%,1591676
21,"ABBV",77488.23,1596.05,1594.47,0.10%,19.10%,69.90%,0.08%,0.67%,1.53,6924.70,48.55,0.89%,6196807
22,"ABC",14824.66,229.20,226.33,0.20%,-1.08%,86.80%,-0.21%,2.82%,3.31,1926.95,64.68,-0.42%,1049588
23,"ABCB",560.28,25.17,24.20,2.80%,8.97%,63.10%,0.02%,2.42%,5.78,101.42,22.26,-0.40%,47438
24,"ABCD",96.49,44.88,13.08,71.14%,-2.81%,15.30%,-10.04%,0.06%,0.27,29.52,2.15,-0.92%,10144
