"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ANAD","Anadigics, Inc.","Technology","Semiconductor - Integrated Circuits","USA",52.34,,0.84,37.70%,4366675
2,"EVRY","EveryWare Global, Inc.","Consumer Goods","Home Furnishings & Fixtures","USA",62.19,,3.35,19.22%,3203891
3,"IPCI","IntelliPharmaCeutics International Inc.","Healthcare","Drug Delivery","Canada",63.28,,3.14,15.87%,691447
4,"IVAN","Ivanhoe Energy Inc.","Basic Materials","Independent Oil & Gas","Canada",26.49,,1.92,18.52%,4668234
5,"MBLX","Metabolix, Inc.","Basic Materials","Specialty Chemicals","USA",30.16,,1.05,22.09%,609714
6,"MGT","MGT Capital Investments, Inc.","Technology","Multimedia & Graphics Software","United Kingdom",15.63,,1.91,18.63%,463900
7,"MTSL","MER Telemanagement Solutions Ltd.","Technology","Diversified Communication Services","Israel",6.36,9.79,1.73,26.28%,388814
8,"PRAN","Prana Biotechnology Limited","Healthcare","Drug Manufacturers - Other","Australia",100.32,,2.54,18.69%,16448509
9,"RADA","RADA Electronic Industries Ltd.","Services","Electronics Wholesale","Israel",18.80,,2.52,19.43%,10502398
10,"SLCT","Select Bancorp, Inc.","Financial","Regional - Mid-Atlantic Banks","USA",92.96,31.50,10.78,31.62%,6640
11,"SOQ","Sonde Resources Corp.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",8.28,,0.19,18.31%,97375
