"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ABMC","American Bio Medica Corp.","Healthcare","Diagnostic Substances","USA",3.48,,0.12,-24.94%,9200
2,"ADUS","Addus HomeCare Corp.","Healthcare","Home Health Care","USA",314.55,27.51,23.22,-20.37%,476342
3,"AE","Adams Resources & Energy Inc.","Basic Materials","Oil & Gas Refining & Marketing","USA",360.05,12.43,70.50,-17.41%,52141
4,"AERG","Applied Energetics, Inc.","Technology","Scientific & Technical Instruments","USA",3.67,,0.03,-21.25%,275795
5,"ALSE","Alseres Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",0.69,,0.03,-16.67%,93283
6,"AMRC","Ameresco, Inc.","Industrial Goods","Industrial Electrical Equipment","USA",450.75,82.33,8.15,-17.51%,836257
7,"CAST","ChinaCast Education Corporation","Services","Education & Training Services","Hong Kong",1.84,0.08,0.03,-20.00%,12580
8,"CNTF","China Techfaith Wireless Communication Technology Limited","Technology","Networking & Communication Devices","China",120.16,,1.81,-20.26%,2166488
9,"COSI","Cosi Inc.","Services","Restaurants","USA",23.24,,1.06,-17.83%,742301
10,"COVS","Covisint Corporation","Technology","Application Software","USA",387.08,,7.78,-24.90%,1621139
11,"HDY","Hyperdynamics Corporation","Basic Materials","Oil & Gas Drilling & Exploration","USA",46.09,,1.84,-15.98%,1582810
12,"HEAT","SmartHeat Inc.","Industrial Goods","Industrial Equipment & Components","China",0.55,,0.10,-23.08%,4320
13,"LRY","Liberty Property Trust","Financial","REIT - Office","USA",5424.20,39.78,19.93,-46.14%,0
14,"MLNK","ModusLink Global Solutions, Inc.","Services","Air Delivery & Freight Services","USA",251.83,,4.03,-17.59%,3272507
15,"ORCT","Orckit Communications Ltd.","Technology","Communication Equipment","Israel",2.14,,0.07,-25.53%,156187
16,"PWO","PowerShares Dynamic OTC","Financial","Exchange Traded Fund","USA",,,49.05,-31.69%,644
17,"WRLD","World Acceptance Corp.","Financial","Credit Services","USA",1090.37,11.22,78.25,-19.60%,2341781
