"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",18341.43,333.42,331.93,0.30%,13.76%,85.30%,0.09%,1.26%,1.50,2783.63,55.28,0.49%,1795513
2,"AA",15962.09,1171.10,1076.56,0.20%,47.38%,68.00%,0.11%,7.36%,3.08,25704.90,13.58,-0.37%,12261157
3,"AADR",,,,,,,,,,3.26,37.99,-0.06%,1323
4,"AAIT",,,,,,,,,0.28,3.52,32.18,-0.98%,176
5,"AAL",17488.68,471.52,467.46,1.10%,290.65%,62.40%,15.86%,5.47%,2.29,11156.15,37.26,0.46%,20993116
6,"AAMC",2348.69,2.37,1.70,2.80%,3.11%,62.00%,11.69%,7.71%,5.53,23.75,996.40,0.54%,3320
7,"AAME",74.59,21.07,4.98,8.60%,,4.90%,3.08%,0.11%,0.55,10.08,3.50,-1.13%,9419
8,"AAN",2129.17,71.98,69.81,0.60%,-3.79%,0.80%,,11.84%,5.72,1444.39,29.89,1.05%,1568208
9,"AAOI",348.78,14.76,14.64,1.20%,46.24%,21.90%,-19.60%,2.91%,2.03,210.70,23.51,-0.51%,216418
10,"AAON",1016.22,36.66,28.13,20.90%,-2.91%,58.60%,-0.07%,3.44%,7.34,131.57,28.71,3.57%,253336
11,"AAP",8909.62,72.94,72.45,0.60%,-20.09%,95.60%,0.02%,2.38%,1.95,884.81,122.34,0.16%,398616
12,"AAPL",468071.75,891.99,890.72,0.04%,3.78%,61.50%,-0.19%,2.49%,2.09,10595.82,567.77,8.20%,26942096
13,"AAT",1370.03,40.39,34.34,1.20%,-7.27%,86.10%,0.13%,2.42%,4.74,175.46,33.82,-0.29%,136679
14,"AAU",88.57,63.72,52.88,5.36%,,5.90%,149.06%,0.80%,2.55,166.68,1.43,2.88%,76725
15,"AAV",999.26,169.08,167.50,0.25%,,58.00%,4.00%,0.07%,0.45,275.96,5.90,-0.17%,648118
16,"AAWW",901.69,25.04,24.44,1.60%,25.73%,94.30%,17.24%,11.00%,7.67,350.62,35.48,-1.47%,154637
17,"AAXJ",,,,,,,,,1.40,676.20,60.13,0.18%,179883
18,"AB",2536.15,96.03,90.64,0.20%,-0.77%,29.20%,0.79%,2.75%,5.90,422.23,26.39,-0.08%,168293
19,"ABAX",874.65,22.25,21.01,2.60%,2.12%,97.20%,3.03%,15.53%,17.43,187.22,38.80,-1.30%,176253
20,"ABB",59804.83,2303.73,2292.11,,,5.60%,0.07%,0.26%,3.32,1821.59,26.04,0.31%,995363
21,"ABBV",80025.95,1596.05,1594.50,0.10%,19.10%,69.90%,0.07%,0.67%,1.55,6827.14,49.32,-1.64%,6577285
22,"ABC",14861.33,229.20,226.33,0.20%,-1.08%,86.80%,-0.25%,2.77%,3.30,1901.26,64.89,0.08%,3604531
23,"ABCB",568.62,25.16,24.20,2.80%,8.97%,63.10%,0.02%,2.42%,5.82,100.76,22.23,-1.64%,48051
24,"ABCD",97.39,44.88,13.08,71.14%,-2.81%,15.30%,-10.04%,0.06%,0.27,30.11,2.15,-0.92%,2695
25,"ABCO",2168.04,36.14,35.93,0.60%,7.97%,96.80%,0.23%,8.55%,12.10,253.66,58.93,-1.77%,187031
26,"ABFS",1005.83,25.87,24.48,3.30%,15.26%,95.00%,0.07%,5.32%,3.53,369.13,38.82,-0.15%,361539
27,"ABG",1772.68,30.84,30.22,1.80%,-8.57%,97.90%,-0.23%,4.62%,4.32,323.13,60.09,4.54%,405824
28,"ABIO",35.49,21.00,18.10,2.60%,21.30%,16.90%,0.03%,22.91%,4.87,850.48,1.63,-3.55%,274704
29,"ABM",1538.94,55.86,50.48,1.80%,5.90%,83.60%,0.18%,2.62%,6.13,215.44,27.35,-0.73%,144183
30,"ABMD",1007.45,39.82,39.37,2.10%,1.21%,98.50%,0.00%,15.73%,13.87,446.45,25.08,-0.87%,217589
31,"ABR",352.48,50.14,38.49,0.50%,-9.72%,57.20%,0.05%,0.52%,1.45,137.92,7.03,0.00%,57982
32,"ABT",59562.50,1543.07,1540.09,0.20%,4.79%,69.80%,0.22%,0.82%,1.45,8670.38,38.43,-0.44%,4374533
33,"ABTL",121.53,8.91,8.77,8.62%,-40.97%,56.40%,6.48%,2.62%,0.73,315.13,13.30,-2.49%,231758
34,"ABX",20761.29,1165.71,1161.32,,,73.90%,2.69%,0.84%,0.76,12865.44,17.47,-1.91%,12870299
35,"ACAD",1982.98,98.46,98.24,0.10%,23.33%,85.30%,0.44%,11.52%,4.92,2299.94,20.55,2.04%,2289723
36,"ACAS",3990.34,269.80,259.27,1.10%,-8.73%,66.20%,0.09%,1.34%,1.15,3024.71,14.80,0.07%,1534288
37,"ACAT",562.65,13.14,12.94,1.80%,6.77%,98.90%,7.56%,7.50%,4.40,220.62,42.38,-1.03%,112094
38,"ACC",3975.04,104.91,104.28,0.50%,22.12%,99.00%,1.26%,2.27%,2.88,823.38,37.75,-0.37%,708715
39,"ACCL",697.00,55.76,55.33,0.92%,-17.66%,89.30%,0.05%,2.73%,1.53,984.45,12.50,0.00%,335935
40,"ACCO",719.97,114.10,112.75,0.60%,19.77%,,0.23%,14.12%,22.93,694.44,6.14,-2.69%,349922
41,"ACCU",,,,,,,,,,12.23,26.71,-0.11%,50838
42,"ACE",34298.21,337.98,335.70,0.60%,16.29%,94.70%,0.21%,1.53%,3.06,1678.33,102.12,0.63%,1327912
43,"ACET",617.83,28.38,26.87,2.00%,8.82%,64.30%,-0.21%,2.90%,2.32,335.30,21.60,-0.78%,265303
44,"ACFC",65.88,15.50,13.07,1.20%,,47.20%,-15.23%,0.08%,0.43,24.00,4.25,0.00%,5094
45,"ACFN",59.03,22.19,20.45,6.60%,3.39%,41.90%,-0.01%,10.63%,12.06,180.33,2.59,-2.63%,187872
46,"ACG",1790.32,242.92,242.79,,,31.00%,10.82%,0.02%,0.06,833.58,7.42,0.68%,1057252
47,"ACGL",7745.41,134.05,129.08,1.00%,-3.87%,92.70%,0.37%,1.53%,4.07,487.19,58.02,0.42%,257414
48,"ACH",6426.98,682.27,156.18,,,1.60%,-0.06%,1.50%,20.95,112.05,9.44,0.21%,47723
49,"ACHC",2042.67,50.80,47.12,2.20%,-12.59%,72.50%,2.12%,9.38%,11.86,372.87,40.22,0.02%,591785
50,"ACHN",298.08,96.78,96.58,0.10%,-0.71%,97.80%,6.07%,18.43%,10.01,1777.67,2.91,-5.52%,1121254
51,"ACI",951.19,212.32,211.14,0.54%,-1.55%,68.40%,7.74%,17.61%,4.04,9206.98,4.39,-2.01%,13503073
52,"ACIM",,,,,,,,,,1.17,63.17,-0.36%,750
53,"ACIW",2275.47,38.45,37.89,1.30%,12.87%,98.90%,0.62%,4.44%,5.48,307.03,58.31,-1.47%,161660
54,"ACLS",212.97,110.92,109.18,0.50%,-5.62%,52.90%,-0.02%,1.53%,2.34,713.17,1.92,0.00%,393721
55,"ACM",3292.75,99.06,88.98,1.00%,-19.83%,72.00%,0.16%,0.89%,1.25,632.38,33.24,0.00%,435949
56,"ACMP",11982.09,202.88,174.87,21.20%,-10.15%,67.30%,-2.61%,0.68%,3.05,387.69,59.06,0.00%,516676
57,"ACN",53231.54,672.88,637.68,0.30%,-0.25%,82.30%,-0.19%,2.47%,5.11,3082.36,78.36,-0.95%,3357637
58,"ACNB",115.61,5.99,5.86,2.00%,5.27%,7.60%,0.89%,0.01%,0.15,4.74,19.49,0.98%,25
59,"ACO",1487.79,32.52,24.97,6.40%,-3.79%,66.80%,-3.91%,2.02%,1.07,470.57,45.77,0.04%,189570
60,"ACOR",1456.18,41.31,40.52,1.90%,-2.73%,86.70%,0.35%,6.68%,5.32,508.62,34.99,-0.74%,193714
61,"ACPW",60.17,19.41,17.57,0.70%,-31.33%,45.90%,9.15%,1.19%,1.24,168.15,3.12,0.65%,41011
62,"ACRE",368.14,28.56,26.03,1.20%,-84.41%,63.80%,5.95%,3.42%,3.89,228.93,12.84,-0.39%,131089
63,"ACRX",468.71,43.04,42.39,0.60%,-91.78%,87.00%,-2.34%,11.72%,7.99,622.46,11.04,1.38%,512500
64,"ACST",106.07,103.99,49.20,,,,,0.23%,0.27,415.60,0.99,-2.94%,150244
65,"ACT",35510.46,174.49,173.56,0.40%,-36.83%,86.80%,0.64%,6.21%,3.70,2915.38,202.63,-0.43%,1633743
66,"ACTG",846.68,50.04,45.34,1.90%,17.70%,82.20%,-0.80%,22.07%,13.99,715.26,16.93,0.06%,532115
67,"ACTS",159.56,68.48,65.49,5.61%,,5.90%,,0.03%,0.45,38.11,2.28,-2.15%,31714
68,"ACU",54.85,3.20,2.75,10.70%,-2.56%,34.60%,0.73%,0.10%,0.23,11.89,17.07,-0.41%,3138
69,"ACUR",66.97,48.88,47.90,1.30%,-48.86%,57.30%,-9.85%,0.70%,0.92,366.35,1.41,2.92%,86063
70,"ACW",225.77,47.53,47.06,0.80%,1.25%,87.50%,-98.85%,8.30%,18.49,211.34,4.84,1.89%,141212
71,"ACWI",,,,,,,,,0.23,1252.29,58.52,0.07%,1221467
72,"ACWX",,,,,,,,,1.76,357.68,46.99,-0.09%,360334
73,"ACXM",2390.69,76.38,73.91,0.60%,-2.96%,93.30%,-0.04%,2.97%,4.01,546.54,30.02,-4.09%,743089
74,"ACY",27.74,1.55,1.12,45.74%,,26.10%,0.25%,0.21%,0.70,3.33,18.50,3.35%,230
75,"ADAT",40.21,38.30,36.83,1.80%,39.16%,30.40%,0.41%,1.40%,4.26,120.63,1.05,0.00%,125182
76,"ADBE",32048.83,497.73,495.90,0.10%,-79.30%,90.60%,-0.44%,0.81%,0.94,4282.85,63.22,-1.82%,3925076
77,"ADC",447.75,14.96,14.13,5.30%,12.48%,67.30%,-0.22%,1.83%,4.40,58.84,30.11,0.60%,56989
78,"ADEP",202.02,13.00,12.79,0.20%,-33.69%,53.70%,23.40%,5.11%,2.02,323.26,16.05,3.28%,231520
79,"ADES",518.26,21.73,20.32,4.80%,-0.10%,54.60%,-0.11%,2.96%,3.56,169.08,22.94,-3.82%,180563
80,"ADGE",111.60,49.82,26.76,9.30%,8.86%,4.80%,-0.77%,0.31%,3.27,25.61,2.34,4.46%,17575
81,"ADHD",242.61,13.63,7.32,,,26.00%,0.25%,2.75%,1.83,110.35,17.50,-1.69%,65629
82,"ADI",16654.72,312.53,309.59,0.30%,-12.99%,87.60%,-0.30%,1.63%,2.37,2131.27,53.70,0.77%,2422528
83,"ADK",71.18,17.49,14.75,0.50%,-5.41%,19.50%,0.03%,0.43%,2.47,25.96,4.01,-1.47%,25132
84,"ADM",29332.14,655.76,639.52,0.30%,17.36%,75.80%,-0.17%,1.03%,1.51,4375.55,44.63,-0.22%,2102150
85,"ADMP",59.73,10.46,8.03,45.63%,-0.53%,27.20%,0.14%,0.97%,0.47,164.27,5.66,-0.88%,37818
86,"ADMS",246.61,16.43,14.11,14.10%,,,,,,311.23,15.98,6.46%,55037
87,"ADNC",268.46,22.26,21.88,1.30%,-97.85%,85.50%,1.77%,1.75%,2.45,156.54,11.86,-1.66%,103693
88,"ADP",36758.81,481.83,481.11,0.20%,0.21%,76.00%,-0.11%,1.08%,2.62,1983.42,76.62,0.43%,1511117
89,"ADRA",,,,,,,,,1.11,5.12,27.78,-0.22%,515
90,"ADRD",,,,,,,,,1.56,4.27,24.89,-0.16%,55375
91,"ADRE",,,,,,,,,0.16,25.76,37.39,0.40%,8557
92,"ADRU",,,,,,,,,0.34,3.40,25.06,-0.04%,102460
