"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"AHPI","Allied Healthcare Products Inc.","Healthcare","Medical Appliances & Equipment","USA",20.39,,3.22,26.77%,45336
2,"BIOA","BioAmber Inc.","Basic Materials","Chemicals - Major Diversified","Canada",162.46,,10.50,19.05%,150575
3,"BNSO","Bonso Electronics International Inc.","Industrial Goods","Industrial Electrical Equipment","Hong Kong",8.55,,2.45,50.31%,682718
4,"GMET","Geomet, Inc.","Basic Materials","Oil & Gas Drilling & Exploration","USA",4.41,,0.14,27.27%,14000
5,"GMT","GATX Corp.","Services","Rental & Leasing Services","USA",2394.55,16.77,60.41,16.55%,1537412
6,"HEAT","SmartHeat Inc.","Industrial Goods","Industrial Equipment & Components","China",0.85,,0.25,25.00%,555
7,"HEB","Hemispherx Biopharma, Inc.","Healthcare","Biotechnology","USA",76.91,,0.55,19.57%,16949381
8,"JFBI","Jefferson Bancshares Inc.","Financial","Savings & Loans","USA",40.96,22.52,7.76,18.84%,465036
9,"LIVE","LiveDeal, Inc.","Technology","Internet Information Providers","USA",48.17,,17.00,21.34%,1139288
10,"LOGI","Logitech International SA","Technology","Computer Peripherals","Switzerland",2114.79,,16.23,22.77%,6751370
11,"NFLX","Netflix, Inc.","Services","Music & Video Stores","USA",19726.11,280.45,388.72,16.48%,13022886
12,"ORCT","Orckit Communications Ltd.","Technology","Communication Equipment","Israel",2.39,,0.12,18.10%,9125
13,"PTEK","PokerTek, Inc.","Services","Gaming Activities","USA",9.77,,1.32,25.71%,180496
14,"RITT","RiT Technologies Ltd.","Technology","Communication Equipment","Israel",15.28,,2.14,22.29%,2382276
15,"SILC","Silicom Ltd.","Technology","Networking & Communication Devices","Israel",330.54,24.60,60.25,29.60%,565671
16,"TSTC","Telestone Technologies Corp.","Technology","Communication Equipment","China",2.84,,0.30,30.43%,675
17,"WTT","Wireless Telecom Group Inc.","Technology","Communication Equipment","USA",56.35,16.79,2.72,15.74%,321293
18,"XGTI","xG Technology, Inc.","Technology","Wireless Communications","USA",21.24,,2.11,25.60%,1690611
