"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ACUR","Acura Pharmaceuticals, Inc.","Healthcare","Drug Delivery","USA",24.40,,0.58,16.00%,596784
2,"AMDA","Amedica Corporation","Healthcare","Medical Appliances & Equipment","USA",21.20,,1.01,16.09%,1402371
3,"ANTH","Anthera Pharmaceuticals, Inc.","Healthcare","Drug Manufacturers - Major","USA",40.09,,2.27,29.71%,3681931
4,"BOTA","Biota Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",86.30,,2.85,15.85%,1540773
5,"CNAT","Conatus Pharmaceuticals Inc.","Healthcare","Biotechnology","USA",126.93,,10.06,24.35%,11190195
6,"CPAH","CounterPath Corporation","Technology","Application Software","Canada",23.80,,0.69,20.70%,56746
7,"DWTI","VelocityShares 3x Inverse Crude Oil ETN","Financial","Exchange Traded Fund","USA",,,147.74,17.77%,162922
8,"EDMC","Education Management Corporation","Services","Education & Training Services","USA",20.18,,0.20,28.13%,67878
9,"FGEN","FibroGen, Inc.","Healthcare","Biotechnology","USA",1589.99,,33.79,22.96%,344278
10,"FMBH","First Mid-Illinois Bancshares Inc.","Financial","Regional - Midwest Banks","USA",104.37,10.57,20.44,15.15%,2
11,"GLMD","Galmed Pharmaceuticals Ltd.","Healthcare","Biotechnology","Israel",64.71,,6.90,18.35%,123753
12,"GPRC","Guanwei Recycling Corp.","Industrial Goods","Waste Management","China",1.60,0.20,0.20,30.38%,27150
13,"JNUG","Direxion Daily Jr Gld Mnrs Bull 3X ETF","Financial","Exchange Traded Fund","USA",,,31.74,16.52%,3078527
14,"KITE","Kite Pharma, Inc.","Healthcare","Biotechnology","USA",2535.92,,69.75,15.08%,2626764
15,"PLX","Protalix BioTherapeutics, Inc.","Healthcare","Biotechnology","Israel",173.85,,2.17,16.04%,1442570
16,"QURE","uniQure N.V.","Healthcare","Biotechnology","Netherlands",256.54,,17.16,16.66%,180501
17,"RCPI","Rock Creek Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",35.06,,0.21,15.83%,1306804
18,"SMLR","Semler Scientific Inc","Healthcare","Medical Appliances & Equipment","USA",9.38,,2.35,17.50%,48849
19,"STXS","Stereotaxis Inc.","Healthcare","Medical Appliances & Equipment","USA",31.49,,1.88,22.08%,3091568
20,"SUTR","Sutor Technology Group Limited","Basic Materials","Steel & Iron","China",21.20,1.09,0.70,37.37%,434473
21,"UBIC","UBIC, Inc.","Technology","Information Technology Services","Japan",227.98,429.33,15.65,21.51%,7685
22,"VLTC","Voltari Corporation","Technology","Diversified Communication Services","USA",3.19,,0.82,24.24%,47803
23,"VTAE","Vitae Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",298.05,,19.19,16.02%,160648
