"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",17459.25,333.51,333.12,0.20%,2.30%,84.70%,-0.09%,0.80%,1.28,2096.63,54.00,3.15%,2189058
2,"AA",18477.64,1177.67,1176.16,0.20%,0.77%,67.40%,-1.75%,4.99%,3.08,19037.25,16.35,4.21%,22799940
3,"AAC",393.35,20.67,7.41,43.30%,-3.64%,,,0.01%,0.00,304.24,19.32,1.52%,91442
4,"AADR",,,,,,,,,,4.03,36.32,1.03%,852
5,"AAIT",,,,,,,,,0.29,2.59,32.42,0.00%,0
6,"AAL",25365.44,720.20,715.84,0.70%,12.57%,70.30%,-0.05%,2.34%,1.37,12212.91,37.84,7.44%,23076676
7,"AAMC",1547.82,2.24,1.61,3.50%,0.02%,75.00%,3.45%,11.02%,17.09,10.41,635.00,-8.10%,55374
8,"AAME",81.60,20.71,4.63,75.13%,-0.03%,4.90%,-0.10%,0.17%,1.24,6.48,3.92,-0.51%,3221
9,"AAN",1754.96,72.31,71.88,0.70%,18.49%,0.80%,,5.05%,4.82,752.46,24.48,0.87%,658957
10,"AAOI",220.37,14.80,14.38,2.80%,4.54%,63.90%,-0.05%,8.73%,5.00,251.13,14.91,0.13%,124768
11,"AAON",994.03,55.01,42.17,21.30%,1.11%,57.50%,0.25%,3.62%,9.26,164.95,18.52,2.49%,211654
12,"AAP",10185.82,72.98,72.52,0.60%,2.82%,99.40%,2.52%,2.57%,2.54,734.63,141.02,1.04%,908188
13,"AAPL",597349.92,5987.87,5984.09,0.04%,37.64%,62.30%,-0.21%,1.63%,1.68,58114.04,102.47,2.72%,93307560
14,"AAT",1527.93,42.62,36.51,0.50%,0.27%,86.10%,-0.58%,2.52%,6.06,151.64,35.95,0.28%,81150
15,"AAU",89.85,68.59,57.19,5.36%,,5.90%,125.22%,0.39%,1.56,144.48,1.35,3.05%,93332
16,"AAV",760.12,169.67,168.09,0.25%,,58.00%,3.99%,0.31%,1.30,396.91,4.61,2.90%,150845
17,"AAVL",672.47,22.26,11.28,29.60%,,27.50%,46.89%,4.77%,2.18,247.08,32.67,8.14%,65863
18,"AAWW",837.62,25.26,24.71,1.90%,-9.94%,100.00%,-0.02%,10.80%,10.49,254.48,34.45,3.89%,142702
19,"AAXJ",,,,,,,,,1.71,586.06,61.34,0.69%,522674
20,"AB",2427.99,96.81,91.23,0.20%,19.06%,28.90%,2.65%,0.99%,3.58,251.58,26.02,3.75%,394318
21,"ABAC",59.43,27.77,12.28,,,0.60%,,1.06%,2.60,49.91,2.20,2.80%,182844
22,"ABAX",1086.59,22.52,21.22,5.90%,7.01%,97.20%,-0.56%,13.36%,14.07,201.36,49.36,2.30%,163091
23,"ABB",48117.00,2331.25,2291.83,,,3.90%,1.21%,0.15%,1.86,1892.24,20.97,1.60%,1902618
24,"ABBV",86699.61,1593.45,1572.32,0.06%,20.71%,84.40%,4.56%,7.04%,7.74,14302.32,56.29,3.46%,17469060
25,"ABC",16938.45,224.38,212.47,0.20%,0.22%,86.00%,-0.32%,2.97%,4.29,1472.37,76.62,1.50%,3041336
26,"ABCB",641.49,26.74,24.08,2.00%,2.89%,63.00%,0.02%,4.04%,10.17,95.53,24.20,0.88%,107243
27,"ABCD",64.66,44.90,13.16,0.10%,-2.77%,11.00%,-0.46%,0.05%,0.31,22.68,1.46,1.39%,1004
28,"ABCO",1795.40,36.30,36.00,0.80%,19.80%,96.80%,1.21%,7.92%,9.21,309.27,49.67,0.42%,310498
29,"ABG",1981.86,30.35,29.86,0.70%,-37.78%,98.50%,1.81%,5.93%,5.42,326.78,64.92,-0.58%,890024
30,"ABIO",24.62,21.04,17.48,1.90%,-5.22%,13.20%,-0.04%,13.34%,11.60,200.95,1.14,-2.56%,56967
31,"ABM",1455.08,55.75,50.36,1.90%,2.02%,85.00%,-0.65%,2.75%,6.52,212.39,26.25,0.57%,175085
32,"ABMD",953.07,40.47,39.80,3.20%,6.06%,99.70%,0.08%,21.69%,37.95,227.39,23.97,1.78%,136296
33,"ABR",330.64,50.48,38.63,3.30%,14.03%,59.50%,1.42%,0.47%,1.67,108.27,6.56,0.15%,65692
34,"ABT",62343.40,1503.70,1500.64,0.10%,7.74%,68.90%,-0.06%,0.75%,2.42,4635.35,42.39,2.24%,5344316
35,"ABTL",78.66,9.00,8.85,8.62%,0.43%,62.60%,-1.73%,1.39%,0.95,130.02,9.12,4.35%,154534
36,"ABX",15962.65,1166.86,1161.31,,,72.10%,-2.21%,1.15%,1.40,9545.65,13.62,-0.44%,9661967
37,"ABY",2639.17,83.73,83.72,,,32.80%,2.08%,1.89%,3.64,434.67,32.50,3.11%,374530
38,"ACAD",2643.12,99.44,99.18,0.10%,21.03%,96.00%,0.26%,16.68%,13.93,1187.57,26.77,0.71%,852960
39,"ACAS",3825.01,268.61,263.40,1.30%,21.50%,67.40%,-0.24%,0.97%,1.02,2489.26,14.59,2.46%,2097558
40,"ACAT",415.51,12.92,12.76,1.50%,19.04%,94.50%,2.20%,6.02%,4.94,155.57,32.60,1.37%,238167
41,"ACC",4113.26,104.93,104.34,0.10%,5.00%,98.40%,-1.89%,1.19%,1.77,700.10,39.59,0.99%,894534
42,"ACCO",788.42,114.43,113.13,0.90%,22.19%,,0.17%,9.02%,9.43,1081.34,7.09,2.90%,1668064
43,"ACCU",,,,,,,,,,4.07,24.35,1.08%,200
44,"ACE",35278.71,335.70,333.49,0.60%,0.10%,93.30%,0.00%,1.44%,3.57,1342.44,106.70,1.53%,1331014
45,"ACET",565.50,29.00,27.40,2.30%,17.02%,73.70%,-2.59%,3.77%,5.58,185.41,19.87,1.90%,123905
46,"ACFC",61.11,15.51,10.76,0.10%,181.49%,51.60%,-0.09%,0.07%,0.46,16.16,3.92,-0.51%,21400
47,"ACFN",29.92,22.16,20.19,7.20%,25.38%,21.40%,-6.48%,4.97%,5.62,178.82,1.32,-2.22%,28100
48,"ACG",1821.83,242.91,242.88,,,34.30%,-0.76%,0.10%,0.49,516.15,7.51,0.13%,396951
49,"ACGL",7393.22,135.11,130.15,1.80%,4.47%,81.40%,-0.19%,0.99%,1.81,711.89,55.65,1.70%,307204
50,"ACH",7571.57,737.97,156.18,,,1.40%,0.10%,1.01%,7.44,211.66,10.25,-0.10%,70795
51,"ACHC",3017.92,59.82,57.25,2.00%,-4.62%,72.50%,1.94%,9.05%,15.52,333.83,52.34,3.75%,355881
52,"ACHN",1074.60,97.78,97.54,13.04%,-50.03%,85.10%,-15.18%,15.09%,2.46,5979.18,11.43,4.00%,3523280
53,"ACI",407.58,212.28,211.08,0.54%,1.78%,65.80%,0.02%,22.34%,6.44,7325.11,1.93,0.52%,6094919
54,"ACIM",,,,,,,,,,1.70,61.97,1.46%,10559
55,"ACIW",2028.34,114.08,112.17,1.30%,19.98%,98.80%,0.00%,5.27%,10.45,565.32,18.30,2.92%,608696
56,"ACLS",214.27,111.60,102.47,0.80%,7.85%,59.50%,2.85%,3.20%,8.70,376.61,1.96,2.08%,179384
57,"ACM",3024.19,99.48,89.61,0.30%,-52.66%,85.20%,9.52%,12.29%,6.88,1599.75,31.55,3.78%,1718888
58,"ACMP",11516.08,190.79,89.09,46.80%,0.25%,46.40%,-35.42%,1.87%,3.91,425.49,61.24,1.46%,487748
59,"ACN",51298.89,671.10,640.26,0.30%,-5.67%,83.40%,0.00%,2.68%,6.15,2793.36,77.93,1.95%,2369655
60,"ACNB",115.68,6.00,5.86,2.10%,5.88%,8.80%,0.39%,0.02%,0.25,3.72,19.32,0.21%,2729
61,"ACOR",1351.54,41.74,40.92,0.50%,28.27%,86.70%,4.47%,13.70%,8.29,676.32,32.58,0.62%,307622
62,"ACPW",42.24,23.08,21.32,26.61%,,46.30%,-3.32%,0.60%,1.80,70.43,1.83,0.00%,101759
63,"ACRE",341.77,28.60,25.97,0.50%,24.35%,61.50%,-1.66%,3.19%,6.08,136.13,12.03,0.67%,165596
64,"ACRX",299.32,43.38,42.66,0.20%,11.57%,85.80%,-0.30%,22.97%,8.82,1110.50,6.85,-0.72%,302693
65,"ACST",59.51,106.26,50.66,,,,,0.17%,0.25,351.12,0.56,0.87%,257867
66,"ACT",59899.81,264.26,263.12,0.40%,33.80%,69.20%,2.53%,0.78%,0.85,2423.21,232.13,2.41%,1669567
67,"ACTA",707.06,41.18,34.55,8.90%,-3.25%,83.50%,0.47%,4.42%,9.68,157.84,17.44,1.57%,93025
68,"ACTG",738.12,50.11,48.77,1.50%,-6.12%,82.20%,-0.33%,18.01%,21.12,415.96,15.25,3.53%,821192
69,"ACTS",121.31,63.85,60.44,5.61%,,9.90%,,0.03%,0.25,65.05,1.86,-2.11%,29449
70,"ACU",56.18,3.24,2.78,13.60%,0.46%,38.50%,-0.08%,0.09%,0.46,5.23,17.30,-0.23%,1999
71,"ACUR",28.30,48.79,47.81,1.20%,16.29%,57.00%,-0.06%,0.29%,1.81,76.67,0.59,1.74%,72654
72,"ACW",204.76,47.73,47.25,5.70%,-13.92%,82.60%,0.05%,2.94%,7.58,183.52,4.43,3.26%,79184
73,"ACWI",,,,,,,,,0.43,1260.51,57.55,1.48%,601624
74,"ACWV",,,,,,,,,,83.55,66.92,0.86%,147926
75,"ACWX",,,,,,,,,1.29,390.26,43.96,0.94%,112386
76,"ACXM",1291.49,77.15,76.13,1.80%,91.10%,98.90%,3.45%,3.95%,5.00,601.93,16.87,0.78%,329033
77,"ACY",18.21,1.61,1.18,2.30%,-27.43%,25.10%,0.25%,0.13%,0.38,3.90,11.31,0.00%,0
78,"ADAT",26.21,41.61,39.80,2.50%,,29.00%,6.63%,0.69%,3.34,82.70,0.65,3.17%,66724
79,"ADBE",32258.50,498.74,496.83,0.10%,-75.16%,91.70%,-0.14%,1.89%,3.02,3100.73,66.43,2.70%,2626072
80,"ADC",438.93,14.96,14.12,0.10%,7.16%,68.80%,0.49%,2.42%,5.71,60.01,29.27,-0.24%,54864
81,"ADEP",88.75,13.07,12.89,1.82%,0.42%,52.20%,-0.03%,6.48%,3.73,224.43,7.19,5.89%,55520
82,"ADES",395.09,20.23,16.75,16.65%,-0.67%,41.40%,-9.92%,5.39%,5.61,160.89,20.20,3.43%,143584
83,"ADGE",50.06,52.69,24.28,3.70%,3.83%,5.20%,2.47%,0.49%,1.48,79.56,0.97,2.11%,26956
84,"ADHD",72.51,13.63,7.32,,,32.80%,4.95%,19.58%,3.51,408.53,5.12,-3.76%,434009
85,"ADI",14240.00,314.21,311.32,0.30%,-5.13%,86.10%,-0.06%,1.94%,2.48,2434.18,46.72,3.08%,2389585
86,"ADK",81.27,18.10,16.11,3.70%,14.73%,29.20%,0.84%,1.98%,2.97,107.27,4.42,-1.52%,103603
87,"ADM",29306.61,645.52,631.93,0.30%,-4.68%,75.60%,-0.09%,0.76%,1.48,3247.74,45.70,0.66%,3383302
88,"ADMP",44.77,10.56,8.04,2.30%,-11.32%,20.70%,9.57%,6.25%,5.69,88.31,4.44,4.72%,52944
89,"ADMS",240.00,16.76,14.43,0.30%,441.81%,46.00%,-0.10%,1.64%,3.65,64.91,14.33,0.07%,33432
90,"ADNC",147.84,22.71,22.31,1.90%,-68.40%,94.20%,2.83%,4.80%,6.56,163.09,6.57,0.92%,63685
91,"ADP",35359.83,482.07,481.35,0.20%,7.83%,76.30%,-0.05%,0.86%,2.52,1635.47,74.81,1.98%,1367660
92,"ADPT",537.38,20.55,9.80,0.10%,-93.86%,22.00%,5.73%,2.29%,2.29,97.95,26.35,0.76%,116674
93,"ADRA",,,,,,,,,0.28,9.82,28.47,-0.04%,151
94,"ADRD",,,,,,,,,2.47,4.98,23.01,1.01%,20014
95,"ADRE",,,,,,,,,0.91,25.95,38.77,-0.03%,9612
96,"ADRU",,,,,,,,,1.73,6.22,23.11,1.63%,7549
97,"ADS",14496.11,55.53,54.17,2.60%,0.28%,,-0.30%,3.64%,3.20,616.18,268.14,2.72%,756869
98,"ADSK",11775.58,227.24,226.50,0.20%,6.07%,92.90%,-0.04%,2.16%,1.65,2966.67,52.80,1.89%,1498393
99,"ADT",5730.15,174.01,173.56,0.30%,,93.00%,-0.10%,20.72%,18.57,1936.83,33.80,2.64%,1414079
100,"ADTN",1089.28,54.71,54.41,12.42%,0.06%,99.70%,1.16%,4.58%,5.50,452.61,20.53,3.11%,473435
101,"ADUS",197.20,10.98,10.03,37.30%,0.54%,85.10%,-0.05%,1.90%,4.74,40.17,18.73,4.29%,32716
102,"ADVS",1633.42,51.56,48.62,0.90%,-89.00%,84.40%,-6.40%,4.22%,6.26,328.26,32.48,2.53%,205212
103,"ADX",1262.28,93.78,84.61,0.20%,1.08%,19.00%,0.14%,0.98%,5.35,155.51,13.71,1.86%,201144
104,"ADXS",56.25,19.53,17.85,6.90%,30.51%,10.60%,-0.05%,2.69%,1.91,251.72,2.85,-1.04%,74219
105,"ADZ",,,,,,,,,,0.54,29.91,0.00%,0
106,"AE",181.54,4.22,2.13,50.16%,0.12%,38.90%,-0.85%,2.42%,6.76,7.62,44.29,2.95%,6162
107,"AEC",1089.97,57.64,55.42,1.20%,-0.14%,88.10%,1.84%,4.87%,7.01,385.28,19.17,1.37%,250393
108,"AEE",9816.81,242.63,242.20,0.14%,3.03%,67.40%,0.35%,2.58%,4.25,1470.34,40.48,0.05%,1424066
109,"AEG",16601.33,2153.22,1818.62,,,7.40%,0.06%,0.08%,1.51,914.39,7.84,1.69%,936497
110,"AEGN",652.31,37.36,36.57,0.80%,15.01%,99.90%,1.57%,7.31%,8.41,317.79,17.86,2.29%,146211
111,"AEGR",943.24,29.55,28.53,0.30%,20.46%,,5.35%,32.66%,8.58,1086.14,32.13,0.66%,455253
