"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",12825.99,335.32,334.81,0.30%,-40.10%,85.60%,0.54%,0.73%,0.91,2670.13,37.93,-0.84%,5023252
2,"AA",18590.56,1216.66,1177.30,0.10%,-55.62%,69.20%,-0.13%,2.83%,1.87,17791.80,15.55,1.77%,25916245
3,"AAC",635.14,21.08,7.73,42.60%,0.00%,3.20%,,8.36%,6.17,104.68,29.06,-3.55%,69950
4,"AADR",,,,,,,,,,1.44,36.50,0.70%,1966
5,"AAIT",,,,,,,,,0.00,0.90,33.90,0.91%,1467
6,"AAL",35726.72,717.26,713.67,0.55%,0.00%,70.10%,-0.04%,2.88%,1.49,13752.87,52.75,5.90%,15053415
7,"AAMC",657.02,2.19,1.54,2.70%,211.59%,75.40%,6.31%,12.58%,11.23,17.25,269.68,-10.11%,10721
8,"AAME",82.52,20.63,4.55,77.33%,-0.03%,4.90%,-1.79%,0.19%,1.80,4.72,3.99,-0.25%,1107
9,"AAN",2145.11,72.47,72.01,0.70%,-0.30%,99.40%,-0.11%,5.29%,6.04,630.81,29.64,0.14%,642002
10,"AAOI",127.30,14.82,14.39,2.80%,-2.81%,61.30%,3.47%,13.02%,5.06,370.18,8.60,0.12%,143879
11,"AAON",1194.53,54.47,41.64,21.00%,0.00%,61.10%,-0.03%,2.36%,6.20,158.35,21.62,-1.41%,113054
12,"AAP",10948.50,72.99,72.61,0.50%,-21.40%,96.40%,0.29%,2.92%,2.55,830.20,152.66,1.77%,941819
13,"AAPL",621614.38,5864.84,5861.63,0.05%,-32.75%,61.90%,0.02%,1.05%,1.21,50472.60,108.78,2.63%,49009125
14,"AAT",1934.98,43.62,37.21,1.20%,353.43%,90.20%,-12.32%,1.41%,3.36,156.65,43.47,-2.01%,94108
15,"AAU",76.31,68.13,57.22,5.36%,0.00%,5.90%,127.14%,0.34%,0.92,214.45,1.21,7.59%,766195
16,"AAV",806.20,169.37,167.96,0.25%,0.00%,58.00%,4.00%,0.50%,3.18,264.53,4.33,-9.03%,186786
17,"AAVL",1184.10,24.48,16.92,26.90%,-5.59%,61.30%,3.18%,9.49%,8.39,191.41,47.64,-1.51%,427411
