"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",13137.84,335.32,334.81,0.30%,-40.10%,85.60%,0.53%,0.83%,0.95,2929.12,39.70,1.33%,3358792
2,"AA",17764.82,1178.82,1177.30,0.10%,-58.73%,69.30%,0.05%,2.82%,1.78,18693.12,15.46,2.59%,15872432
3,"AAC",619.33,21.08,7.82,42.10%,0.00%,2.80%,,5.93%,4.31,107.66,28.64,-2.52%,51442
4,"AADR",,,,,,,,,,1.51,36.00,0.31%,14
5,"AAIT",,,,,,,,,0.00,0.99,32.57,1.72%,756
6,"AAL",38043.47,717.26,713.67,0.55%,0.00%,70.20%,0.13%,3.07%,1.41,15536.14,52.70,-0.64%,10051792
7,"AAMC",718.32,2.19,1.54,2.40%,238.04%,75.40%,6.31%,13.42%,15.39,13.43,330.01,0.61%,6186
8,"AAME",80.83,20.62,4.55,77.33%,-0.03%,4.90%,-1.79%,0.25%,2.36,4.74,3.92,0.00%,1486
9,"AAN",2128.01,72.48,72.03,0.60%,-0.36%,99.40%,-0.08%,5.18%,6.05,616.44,30.25,3.03%,917306
10,"AAOI",151.91,14.82,14.39,2.80%,-2.81%,61.10%,3.29%,13.76%,5.27,375.45,9.85,-3.90%,351494
11,"AAON",1135.70,54.47,41.63,21.00%,0.00%,61.10%,0.10%,2.88%,7.17,167.36,21.04,0.91%,131699
12,"AAP",11412.72,72.99,72.61,0.50%,-21.40%,96.40%,0.29%,3.15%,2.75,832.59,159.72,2.15%,1326770
13,"AAPL",623197.91,5864.84,5861.63,0.05%,-32.75%,61.90%,0.02%,0.92%,1.04,51702.02,107.75,1.40%,39787137
14,"AAT",1794.55,43.61,37.47,1.20%,353.80%,99.30%,0.22%,1.60%,3.91,153.35,41.93,1.90%,164326
15,"AAU",67.89,67.89,57.22,,,5.90%,128.17%,0.44%,1.65,151.47,0.99,-0.90%,97231
16,"AAV",771.55,170.32,168.08,0.25%,0.00%,58.00%,3.97%,0.46%,2.59,296.19,4.47,-1.32%,160182
17,"AAVL",1212.26,22.47,14.56,29.30%,0.00%,66.70%,3.00%,8.60%,9.41,133.04,60.08,11.36%,293784
18,"AAWW",1132.82,24.81,24.28,1.10%,-19.95%,,0.01%,8.66%,8.41,250.00,46.48,1.80%,267270
19,"AAXJ",,,,,,,,,1.49,876.38,60.36,1.75%,837844
20,"AB",2393.05,97.16,91.47,5.81%,-0.09%,29.40%,-0.20%,0.53%,1.49,325.95,24.89,1.06%,279223
21,"ABAC",55.05,32.38,16.88,,,0.60%,-3.09%,0.21%,1.02,35.00,1.74,2.06%,500
22,"ABAX",1287.26,22.54,21.29,3.30%,-7.23%,,0.34%,17.14%,18.56,196.63,57.10,-0.02%,218896
23,"ABB",47187.16,2347.62,2307.14,,,4.70%,0.59%,0.21%,2.81,1748.96,20.05,-0.25%,2438647
24,"ABBV",102506.64,1593.45,1572.58,0.08%,-0.78%,87.50%,-2.21%,1.14%,1.56,11545.14,66.93,4.04%,8266761
25,"ABC",19721.46,218.69,206.68,0.30%,-6.98%,87.30%,0.09%,3.82%,4.47,1765.70,91.98,2.00%,1605505
26,"ABCB",696.40,28.16,25.51,2.40%,-2.45%,63.00%,0.12%,3.92%,9.01,110.93,24.49,-0.97%,59871
27,"ABCD",77.74,44.94,12.42,72.10%,0.02%,10.70%,-80.25%,0.05%,0.38,16.09,1.75,1.16%,12374
