"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",19333.71,331.00,330.87,0.30%,5.30%,84.80%,0.17%,0.90%,1.31,2264.91,58.93,0.89%,1623067
2,"AA",11438.30,1070.00,1068.57,0.07%,10.31%,60.90%,-0.06%,11.01%,4.73,24902.06,10.11,-5.43%,73512520
3,"AADR",,,,,,,,,,6.19,37.45,0.19%,6415
4,"AAIT",,,,,,,,,0.56,1.84,32.22,4.47%,1814
5,"AAL",9885.12,336.00,751.64,0.70%,,4.50%,63.41%,9.82%,6.24,11840.52,29.35,-0.24%,12713322
6,"AAMC",2312.42,2.35,,46.34%,0.02%,15.30%,11.76%,,3.82,7.93,1024.00,4.06%,12312
7,"AAME",85.83,21.30,5.14,75.13%,,4.80%,3.06%,0.13%,0.71,9.33,4.02,-0.25%,14397
8,"AAN",2195.51,76.10,67.11,0.50%,-6.63%,0.80%,,9.09%,9.11,669.70,28.97,0.42%,976034
9,"AAOI",178.47,12.60,11.45,0.90%,,19.10%,7.74%,0.42%,0.58,82.68,14.00,-1.13%,48218
10,"AAON",1159.94,36.74,28.06,0.30%,-12.68%,58.40%,0.01%,3.61%,9.50,106.51,31.42,-0.48%,100453
11,"AAP",8260.42,72.75,72.23,0.80%,4.87%,96.10%,-0.15%,3.90%,3.10,910.66,115.64,1.84%,677421
12,"AAPL",485099.94,904.16,899.25,0.04%,-3.73%,61.20%,-0.01%,1.78%,1.42,11265.94,532.94,-0.67%,10689587
13,"AAT",1245.08,39.82,34.34,0.60%,0.28%,86.10%,0.09%,2.11%,4.29,168.83,31.97,2.24%,76046
14,"AAU",73.26,60.05,52.92,5.36%,,5.90%,174.02%,0.87%,4.07,113.85,1.20,-1.64%,68248
15,"AAV",719.00,168.38,167.07,0.25%,,58.00%,4.02%,0.18%,2.02,150.63,4.36,2.11%,130362
16,"AAWW",1053.20,25.12,24.52,12.22%,0.03%,99.70%,-13.52%,3.88%,2.79,341.13,43.00,2.58%,265002
17,"AAXJ",,,,,,,,,2.66,632.20,58.41,1.21%,355231
18,"AB",2034.29,92.26,86.69,0.10%,-0.80%,33.10%,5.15%,2.63%,5.73,398.18,22.25,0.91%,354199
19,"ABAX",939.75,22.31,21.08,1.80%,-5.19%,97.30%,-0.04%,9.15%,10.56,182.55,43.41,3.04%,159162
20,"ABB",59584.18,2297.00,2295.97,,,3.60%,0.00%,0.18%,3.18,1317.37,26.30,1.39%,1289845
21,"ABBV",81439.80,1590.00,1589.52,0.06%,1.71%,68.40%,0.18%,0.91%,2.56,5680.22,50.90,-0.62%,5390963
22,"ABC",16449.45,230.45,229.57,0.20%,29.14%,89.00%,0.02%,2.79%,4.39,1456.50,71.34,-0.06%,1574090
23,"ABCB",491.17,23.90,22.99,1.30%,3.67%,64.10%,-7.19%,2.09%,5.00,95.99,20.54,-0.05%,132451
24,"ABCD",101.78,47.56,11.39,71.14%,-2.66%,18.70%,-9.49%,0.07%,0.26,29.36,2.24,4.67%,90427
25,"ABCO",2200.35,35.88,35.86,0.40%,-5.28%,96.80%,0.01%,6.47%,11.79,196.73,60.06,-2.05%,301739
26,"ABFS",861.42,25.74,24.30,3.30%,12.00%,96.50%,0.00%,12.21%,6.23,476.75,34.28,2.42%,779919
27,"ABG",1592.41,30.70,30.28,0.50%,-59.76%,98.50%,-13.54%,3.49%,3.48,303.67,51.43,-0.85%,141331
28,"ABIO",22.32,10.83,12.88,15.40%,19.74%,5.20%,-2.18%,17.17%,1.59,1392.95,1.99,-3.40%,1426374
29,"ABM",1574.05,55.33,50.23,1.70%,6.69%,82.00%,0.08%,1.45%,3.15,231.94,28.39,-0.21%,281984
30,"ABMC",2.83,21.74,18.70,14.00%,,12.00%,-11.83%,0.03%,0.32,18.07,0.13,0.00%,71200
31,"ABMD",1160.13,39.26,39.02,2.90%,-0.09%,98.60%,0.00%,10.65%,11.25,369.26,30.03,1.62%,434225
32,"ABR",291.45,43.11,38.30,0.20%,-8.49%,59.10%,0.01%,0.38%,1.06,137.39,6.79,0.44%,64332
33,"ABT",60939.30,1551.80,1543.41,0.10%,0.71%,68.50%,-0.01%,0.90%,2.10,6638.56,39.57,0.76%,6241307
34,"ABTL",129.06,8.90,8.78,8.62%,-44.21%,54.90%,-3.72%,0.67%,0.26,224.56,14.12,-2.62%,117293
35,"ABX",17757.74,1001.00,1161.43,,,73.90%,3.15%,1.28%,0.86,17411.39,18.18,2.48%,15307162
36,"ACAD",2128.41,89.50,90.64,0.10%,-6.28%,88.30%,0.17%,11.32%,5.24,1957.50,24.13,1.47%,1272221
37,"ACAS",4595.46,286.50,267.06,1.10%,-2.84%,61.20%,0.00%,1.06%,1.36,2077.91,16.02,-0.12%,3737979
38,"ACAT",782.00,13.38,13.27,1.60%,-13.00%,88.00%,0.16%,4.67%,4.71,131.54,58.01,-0.75%,155479
39,"ACC",3473.49,104.78,104.27,0.30%,5.36%,99.30%,-0.72%,2.56%,3.18,840.43,33.85,2.11%,628502
40,"ACCL",540.46,55.66,55.13,0.92%,-17.68%,89.80%,0.00%,1.45%,6.05,132.52,9.93,2.27%,231007
41,"ACCO",730.45,113.60,112.60,0.30%,-24.06%,,0.25%,14.11%,20.73,766.43,6.44,0.16%,355584
42,"ACCU",,,,,,,,,,20.43,27.59,0.00%,0
43,"ACE",33713.92,340.89,338.37,0.40%,-0.44%,93.20%,0.00%,1.02%,2.80,1232.12,98.67,-0.23%,2759862
44,"ACET",648.96,27.76,26.64,2.60%,36.25%,66.20%,-16.85%,1.42%,1.29,294.11,23.39,0.04%,221121
45,"ACFC",10.77,2.51,14.49,1.30%,,10.70%,-402.43%,0.09%,0.20,66.46,4.30,0.00%,18942
46,"ACFN",69.47,18.09,20.47,6.90%,16.09%,42.00%,0.03%,13.37%,8.05,340.00,3.81,-0.78%,127979
47,"ACG",1792.69,242.91,242.91,,,25.40%,0.85%,0.08%,0.21,968.63,7.51,1.76%,4222381
48,"ACGL",7354.52,131.50,127.98,0.90%,-4.29%,92.60%,0.00%,2.15%,7.78,354.59,55.61,-0.57%,456285
49,"ACH",4538.82,540.98,156.18,,,2.10%,,2.01%,27.82,112.94,8.65,3.10%,114624
50,"ACHC",2474.98,50.04,46.86,0.50%,-44.42%,72.50%,0.01%,11.89%,18.01,309.41,52.55,6.25%,872090
51,"ACHN",353.73,96.65,96.45,0.10%,-0.71%,94.80%,-0.09%,17.37%,6.97,2403.55,3.82,4.37%,2292636
52,"ACI",886.62,212.11,211.11,0.54%,0.44%,62.10%,-0.02%,20.36%,4.64,9255.76,4.13,-1.20%,6786392
53,"ACIM",,,,,,,,,,3.37,61.87,0.21%,8098
54,"ACIW",2469.18,39.13,38.05,1.00%,-2.98%,98.90%,-0.03%,6.42%,8.38,291.71,63.37,0.41%,240415
55,"ACLS",269.41,109.07,107.96,1.40%,1.06%,50.00%,-43.93%,0.96%,1.55,671.12,2.30,-6.88%,2050808
56,"ACM",2992.73,98.03,85.13,1.10%,-30.27%,72.40%,0.00%,1.01%,1.38,626.08,30.61,0.26%,400221
57,"ACMP",9708.25,178.04,188.90,0.10%,0.04%,69.70%,-5.99%,0.45%,2.02,423.35,54.29,-0.44%,272464
58,"ACN",52813.93,636.70,507.61,0.30%,5.29%,81.80%,0.60%,3.25%,5.18,3186.00,83.20,0.30%,4369041
59,"ACNB",112.46,5.98,5.84,1.70%,2.01%,6.90%,0.39%,0.04%,0.64,4.10,19.00,1.06%,898
60,"ACO",1102.98,32.52,24.82,6.20%,-5.00%,70.70%,0.00%,6.12%,13.63,111.47,34.02,0.29%,96277
61,"ACOR",1156.23,40.32,40.54,1.80%,17.11%,86.70%,0.03%,6.99%,6.61,428.90,29.10,1.46%,266293
62,"ACPW",69.03,19.34,18.10,0.80%,-22.53%,44.30%,9.17%,3.11%,6.08,92.75,3.53,-1.12%,35562
63,"ACRE",375.73,27.98,25.98,1.20%,-84.65%,51.30%,-3.30%,3.76%,3.74,261.42,13.41,-0.15%,111388
64,"ACRX",503.35,41.46,42.40,0.10%,13.46%,81.90%,-0.93%,12.60%,6.85,779.95,12.69,4.53%,838287
65,"ACST",116.38,85.57,39.75,,,,,0.05%,0.07,258.03,1.38,1.47%,350126
66,"ACT",23842.05,132.50,173.05,0.40%,-37.13%,69.10%,-0.17%,1.06%,1.46,1256.09,183.32,1.88%,1567427
67,"ACTG",666.47,48.33,46.19,2.10%,-11.82%,94.70%,1.71%,16.52%,8.90,858.01,14.03,1.74%,590896
68,"ACTS",195.13,68.71,65.49,5.61%,,5.10%,,0.04%,0.53,55.57,2.80,-1.41%,80689
69,"ACU",47.13,3.19,2.75,10.80%,-0.29%,38.20%,0.33%,0.06%,0.32,4.78,14.75,-0.20%,1327
70,"ACUR",83.53,47.46,47.79,0.80%,-9.75%,64.00%,-0.16%,1.47%,2.53,278.31,1.73,-1.70%,183823
71,"ACW",199.87,47.59,47.01,26.43%,54.28%,98.70%,8.08%,6.45%,7.35,412.34,4.21,0.24%,101897
72,"ACWI",,,,,,,,,1.12,1397.60,57.19,0.65%,1144215
73,"ACWX",,,,,,,,,0.66,440.97,46.08,0.99%,293170
74,"ACXM",2674.45,73.78,74.63,1.20%,4.48%,91.50%,0.00%,3.11%,4.31,539.17,36.19,-0.17%,329099
75,"ACY",25.32,1.54,1.12,45.74%,,25.20%,0.52%,0.08%,0.17,5.28,16.60,1.16%,1255
76,"ADAT",52.33,35.36,34.09,0.40%,10.12%,25.70%,-1.69%,1.55%,2.24,236.37,1.53,3.38%,179320
77,"ADBE",29507.36,499.36,496.14,0.38%,-76.17%,90.20%,-1.35%,0.92%,1.18,3853.22,59.53,0.74%,1827183
78,"ADC",368.36,12.98,12.48,1.10%,18.21%,68.30%,7.85%,1.17%,1.19,122.45,28.65,0.99%,147668
79,"ADEP",167.32,10.12,10.78,0.30%,-93.52%,50.90%,-5.33%,2.42%,0.97,268.66,15.02,-9.13%,667609
80,"ADES",529.66,10.11,10.12,5.50%,0.18%,45.90%,-0.04%,2.34%,2.27,104.54,52.47,0.15%,57231
81,"ADGE",95.09,49.02,25.71,11.80%,13.66%,4.80%,-0.78%,0.39%,4.48,22.43,1.95,0.52%,38653
82,"ADHD",179.53,9.02,7.43,,,15.40%,-0.93%,2.79%,2.13,97.36,20.12,1.05%,94303
83,"ADI",15401.17,311.01,308.00,0.30%,-0.43%,87.50%,-0.01%,1.67%,2.64,1948.87,49.53,0.02%,2068984
84,"ADK",63.94,14.73,13.02,19.99%,,23.10%,8.90%,1.01%,4.54,29.00,4.37,0.69%,15906
85,"ADM",27867.76,661.00,642.83,0.20%,-3.78%,75.60%,-0.04%,1.36%,1.89,4618.76,41.98,-0.43%,5538718
86,"ADMP",657.57,104.88,7.47,45.63%,-0.04%,3.10%,,0.25%,0.12,159.49,6.26,-0.16%,84208
87,"ADNC",251.63,21.64,21.51,1.80%,-97.07%,85.20%,0.01%,1.87%,2.52,159.75,11.52,-0.95%,99750
88,"ADP",38710.46,480.10,478.28,0.20%,18.37%,76.60%,-0.08%,0.87%,2.29,1807.37,80.35,-0.35%,1472369
89,"ADRA",,,,,,,,,0.81,8.64,28.99,0.94%,219
90,"ADRD",,,,,,,,,7.24,4.16,24.97,0.65%,1557
91,"ADRE",,,,,,,,,3.60,29.97,35.77,1.50%,12590
92,"ADRU",,,,,,,,,1.48,3.54,24.78,0.85%,4432
93,"ADS",12614.43,48.71,47.38,2.80%,-0.80%,,0.16%,12.68%,9.85,610.14,258.26,-0.27%,995280
94,"ADSK",11395.95,223.10,225.18,0.30%,-4.70%,92.90%,-0.06%,2.65%,2.26,2638.14,51.47,0.76%,2180803
95,"ADT",8314.64,212.00,201.42,0.30%,6.71%,99.30%,-4.75%,19.10%,12.60,3053.89,39.08,-0.36%,2250634
96,"ADTN",1460.26,57.95,54.84,12.42%,-0.06%,98.60%,-0.05%,5.31%,5.71,510.13,25.11,-0.36%,763758
97,"ADUS",274.15,10.79,9.90,6.80%,-3.68%,76.50%,0.02%,5.38%,3.77,141.27,25.57,0.59%,252177
98,"ADVS",1822.18,51.58,48.78,0.50%,-97.00%,87.50%,0.42%,2.71%,4.93,267.83,34.92,-1.16%,375143
99,"ADX",1198.44,92.69,83.66,0.10%,107.41%,19.90%,1.70%,1.00%,7.21,116.51,12.97,0.31%,93348
100,"ADXS",19.34,4.78,11.24,5.10%,,8.40%,,0.89%,0.43,234.09,4.24,4.69%,201610
101,"AE",287.67,4.22,2.47,47.40%,-4.40%,38.60%,-9.51%,2.38%,8.44,6.97,68.00,-0.29%,8055
102,"AEC",784.70,49.95,62.35,1.10%,-6.63%,82.20%,0.00%,7.20%,7.74,580.46,15.99,1.78%,219631
103,"AEE",8743.30,242.60,242.30,0.14%,-0.29%,62.50%,-0.08%,2.54%,4.14,1488.35,36.52,1.33%,2106294
104,"AEG",18982.59,2013.00,1993.15,,,7.20%,0.00%,0.08%,1.55,962.84,9.27,-1.70%,1041938
105,"AEGN",818.30,38.67,37.75,1.30%,-12.98%,99.80%,0.83%,6.46%,8.99,271.09,21.36,0.95%,225839
106,"AEGR",2142.51,29.05,27.23,0.10%,-96.33%,,0.25%,12.01%,4.58,713.57,65.77,-10.82%,2745592
107,"AEHR",33.29,10.64,8.10,7.90%,9.95%,11.70%,225.39%,0.35%,0.69,40.67,2.94,-6.07%,125414
108,"AEIS",956.27,39.88,37.03,0.60%,-56.75%,90.30%,0.05%,1.94%,1.56,461.51,23.91,-0.29%,365087
109,"AEL",1611.94,65.13,66.02,3.80%,2.23%,,1.12%,17.45%,12.86,895.66,24.30,-1.82%,981796
110,"AEM",4500.65,173.10,173.44,,,74.60%,0.70%,1.29%,1.09,2058.64,27.26,4.85%,2973572
111,"AEO",2955.90,192.82,170.68,0.10%,6.64%,78.70%,0.55%,6.00%,2.28,4489.20,15.50,1.11%,5327602
112,"AEP",22535.26,486.93,486.99,0.10%,-9.82%,64.90%,0.03%,1.32%,1.81,3537.19,47.20,1.99%,2991428
