"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ATOS","Atossa Genetics, Inc.","Healthcare","Diagnostic Substances","USA",57.27,,1.34,-42.49%,2654333
2,"BAXS","Baxano Surgical, Inc.","Healthcare","Medical Instruments & Supplies","USA",11.96,,0.15,-38.29%,4137919
3,"BIOF","BioFuel Energy Corp.","Basic Materials","Specialty Chemicals","USA",49.52,,6.56,-27.67%,1532339
4,"CJJD","China Jo-Jo Drugstores, Inc.","Services","Drug Stores","China",32.49,,1.68,-22.22%,196268
5,"CNET","ChinaNet Online Holdings, Inc.","Services","Advertising Agencies","China",60.93,,2.12,-22.06%,3452403
6,"COCO","Corinthian Colleges Inc.","Services","Education & Training Services","USA",11.36,,0.11,-15.38%,963765
7,"ECTE","Echo Therapeutics, Inc.","Healthcare","Drug Manufacturers - Major","USA",14.40,,0.75,-34.21%,2353307
8,"EGLT","Egalet Corporation","Healthcare","Biotechnology","USA",160.88,,6.65,-28.57%,185052
9,"END","Endeavour International Corporation","Basic Materials","Independent Oil & Gas","USA",22.21,,0.30,-31.75%,4289484
10,"GEVO","Gevo, Inc.","Basic Materials","Chemicals - Major Diversified","USA",29.92,,0.35,-17.60%,2394214
11,"GTI","GrafTech International Ltd.","Industrial Goods","Industrial Electrical Equipment","USA",991.32,,4.96,-31.87%,16499766
12,"WLT","Walter Energy, Inc.","Basic Materials","Industrial Metals & Minerals","USA",184.98,,2.24,-20.28%,18958594
