"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",18929.89,331.00,330.03,0.30%,7.12%,85.00%,-0.58%,0.89%,1.29,2284.91,56.21,-1.71%,1916367
2,"AA",11374.10,1070.00,1068.36,0.07%,10.31%,61.00%,4.55%,10.80%,4.44,26003.70,10.53,-0.94%,21936212
3,"AADR",,,,,,,,,,6.83,37.29,-0.48%,2999
4,"AAIT",,,,,,,,,1.01,1.72,31.97,0.98%,212
5,"AAL",8484.00,336.00,751.64,0.70%,,4.50%,63.41%,,,10902.04,25.36,0.44%,8997721
6,"AAMC",2185.50,2.35,,46.34%,0.02%,15.30%,11.76%,,3.54,7.80,923.15,-0.74%,11340
7,"AAME",87.11,21.30,5.14,75.13%,,4.80%,-4.93%,0.15%,0.84,9.27,3.98,-2.67%,20185
8,"AAN",2237.37,76.10,67.11,0.50%,-6.63%,99.90%,3.52%,7.93%,6.58,808.65,29.45,0.17%,865381
9,"AAOI",189.19,12.60,11.46,0.90%,,17.70%,,0.40%,0.54,84.02,14.63,-2.53%,22410
10,"AAON",1173.91,36.74,28.06,0.30%,-9.82%,58.50%,2.13%,3.63%,10.08,101.10,31.69,-0.81%,100895
11,"AAP",8051.64,72.75,72.23,0.80%,4.87%,96.30%,0.09%,3.49%,2.87,878.92,109.74,-0.85%,541537
12,"AAPL",507251.86,904.16,899.13,0.04%,32.64%,61.30%,-1.57%,1.89%,1.52,11221.03,553.13,-1.41%,8306634
13,"AAT",1251.45,39.82,34.34,0.60%,0.28%,86.10%,19.90%,2.19%,2.77,272.39,31.26,-0.54%,217411
14,"AAU",70.26,60.05,52.92,5.36%,,5.90%,174.02%,0.94%,4.38,113.59,1.22,4.27%,140403
15,"AAV",730.78,168.38,167.03,0.25%,,58.00%,4.02%,0.18%,2.00,150.13,4.32,-0.46%,89137
16,"AAWW",1033.85,25.12,24.51,12.22%,0.03%,99.90%,-2.71%,3.93%,2.88,334.87,40.52,-1.53%,161572
17,"AAXJ",,,,,,,,,1.34,596.37,58.36,-3.23%,1357274
18,"AB",1968.79,92.26,86.69,0.10%,-0.80%,31.90%,-7.31%,2.55%,5.56,397.71,21.32,-0.09%,291877
19,"ABAX",892.46,22.31,21.08,1.80%,-5.19%,97.40%,-2.90%,9.10%,10.93,175.55,40.06,0.12%,134453
20,"ABB",61008.32,2297.00,2295.97,,,3.60%,0.32%,0.19%,3.40,1302.15,25.93,-2.37%,2716256
21,"ABBV",83967.90,1590.00,1589.52,0.06%,1.38%,68.40%,1.29%,0.75%,2.18,5459.61,51.98,-1.57%,4497002
22,"ABC",16202.87,230.45,229.55,0.20%,29.14%,89.30%,-0.47%,2.79%,4.41,1451.86,69.89,-0.60%,1142537
23,"ABCB",504.55,23.90,22.99,1.30%,3.67%,69.20%,-0.54%,2.27%,5.51,94.64,20.89,-1.04%,110020
24,"ABCD",78.61,47.36,11.39,71.14%,-2.66%,18.70%,-3.26%,0.19%,0.89,23.71,1.74,4.82%,13409
25,"ABCO",2284.67,35.88,35.86,0.40%,-13.81%,96.80%,1.04%,6.55%,12.21,192.53,61.05,-4.11%,186421
26,"ABFS",866.82,25.74,24.30,3.30%,12.00%,96.60%,8.29%,12.51%,6.10,498.13,33.82,0.42%,322056
27,"ABG",1649.82,30.70,30.28,0.60%,-55.20%,98.60%,-3.65%,4.27%,3.97,325.29,53.98,0.45%,235360
28,"ABIO",18.20,10.83,12.88,15.40%,19.74%,5.20%,-52.35%,9.80%,1.04,1216.53,1.73,2.98%,1013532
29,"ABM",1581.86,55.33,50.21,1.70%,5.50%,82.00%,-1.02%,1.39%,3.07,227.07,28.24,-1.22%,223315
30,"ABMC",2.83,21.74,18.70,14.00%,,12.00%,-11.83%,0.03%,0.29,20.13,0.13,0.00%,0
31,"ABMD",1049.81,39.26,39.02,2.90%,2.40%,98.60%,0.74%,11.37%,11.57,383.50,26.85,0.41%,231956
32,"ABR",287.14,43.11,38.30,0.20%,-8.49%,59.10%,24.95%,0.44%,1.07,158.71,6.73,1.05%,63884
33,"ABT",59480.61,1551.80,1543.06,0.10%,0.91%,68.50%,0.43%,1.00%,2.29,6757.81,38.23,-0.26%,4920348
34,"ABTL",134.67,8.90,8.78,8.62%,-44.21%,49.90%,5.96%,0.43%,0.18,207.50,14.45,-4.49%,220695
35,"ABX",17647.63,1001.00,1160.51,,,73.90%,3.15%,1.41%,0.95,17191.98,18.31,3.86%,17293388
36,"ACAD",2236.70,89.50,90.63,0.10%,-6.28%,88.20%,-3.76%,11.18%,4.34,2334.48,25.15,0.64%,1257511
