"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",19019.26,331.00,330.03,0.30%,7.12%,85.00%,-0.58%,0.89%,1.25,2348.37,57.17,-0.50%,653105
2,"AA",11160.10,1070.00,1068.36,0.07%,10.31%,61.00%,4.55%,10.80%,4.39,26254.39,10.69,2.49%,18967356
3,"AADR",,,,,,,,,,6.68,37.40,0.03%,16087
4,"AAIT",,,,,,,,,1.01,1.73,31.69,1.96%,87
5,"AAL",8779.68,336.00,751.64,0.70%,,4.50%,63.41%,,,10747.46,24.94,-4.55%,12272412
6,"AAMC",2129.12,2.35,,46.34%,0.02%,15.30%,11.76%,,3.59,7.69,906.00,0.00%,2296
7,"AAME",85.41,21.30,5.14,75.13%,,4.80%,-4.93%,0.15%,0.88,8.89,4.05,1.00%,5047
8,"AAN",2238.89,76.10,67.11,0.50%,-6.63%,99.90%,3.52%,7.93%,6.57,810.13,29.38,-0.14%,651946
9,"AAOI",188.68,12.60,11.46,0.90%,,17.70%,,0.40%,0.52,87.74,14.89,-0.53%,66760
10,"AAON",1200.73,36.74,28.06,0.30%,-9.82%,58.50%,2.13%,3.63%,9.99,101.93,32.74,0.18%,92341
11,"AAP",8014.54,72.75,72.23,0.80%,4.87%,96.30%,0.09%,3.49%,2.82,895.05,109.92,-0.23%,363906
12,"AAPL",509855.85,904.16,899.13,0.04%,32.64%,61.30%,-1.57%,1.89%,1.51,11277.99,560.09,-0.68%,8010671
13,"AAT",1255.83,39.82,34.34,0.60%,0.28%,86.10%,19.90%,2.19%,2.73,275.95,31.65,0.35%,136969
14,"AAU",69.06,60.05,52.92,5.36%,,5.90%,174.02%,0.94%,4.43,112.23,1.15,0.00%,137731
15,"AAV",734.15,168.38,167.03,0.25%,,58.00%,4.02%,0.18%,1.97,152.12,4.34,-0.46%,115752
16,"AAWW",1008.98,25.12,24.51,12.22%,0.03%,99.90%,-2.71%,3.93%,2.89,334.25,40.63,1.17%,218654
17,"AAXJ",,,,,,,,,1.35,593.90,59.45,0.97%,641906
