"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",19049.14,333.26,332.63,0.30%,2.78%,85.60%,-0.05%,0.73%,1.43,1704.27,57.16,0.02%,1979934
2,"AA",19538.68,1176.32,1174.79,0.20%,1.60%,68.70%,1.51%,5.45%,4.35,14724.03,16.61,0.24%,9154539
3,"AADR",,,,,,,,,,6.46,38.71,-0.03%,3262
4,"AAIT",,,,,,,,,0.35,3.80,34.68,-0.80%,200
5,"AAL",28002.10,720.20,715.84,0.70%,12.05%,70.10%,20.44%,2.27%,1.33,12246.11,38.88,-0.74%,6642585
6,"AAMC",1667.52,2.24,1.56,3.60%,172.06%,72.30%,-2.59%,10.73%,8.48,19.74,744.43,3.37%,10749
7,"AAME",84.50,20.71,4.63,75.13%,-0.03%,4.90%,1.10%,0.13%,0.55,11.07,4.08,-1.45%,6629
8,"AAN",1852.58,72.31,71.90,0.50%,43.16%,0.80%,-85.43%,6.21%,6.03,740.17,25.62,0.16%,604129
9,"AAOI",314.56,14.81,13.72,1.00%,-6.91%,63.90%,28.96%,8.17%,4.59,244.02,21.24,-1.98%,209353
10,"AAON",1026.49,55.01,42.17,21.50%,-1.35%,57.40%,-0.81%,3.49%,9.00,163.36,18.66,1.19%,69810
11,"AAP",9955.93,72.98,72.52,0.60%,2.82%,97.20%,1.86%,2.54%,2.53,728.29,136.42,-0.72%,599273
12,"AAPL",613756.68,5987.87,5984.11,0.04%,16.04%,62.50%,0.49%,1.59%,1.84,51749.56,102.50,0.24%,44483812
13,"AAT",1493.83,42.62,36.51,1.10%,25.75%,86.10%,2.24%,1.92%,4.45,157.66,35.05,0.63%,152716
14,"AAU",98.60,68.95,57.19,5.36%,,5.90%,123.76%,0.37%,1.35,155.91,1.43,0.00%,53640
15,"AAV",1049.21,170.05,168.09,0.25%,,58.00%,3.98%,0.13%,0.52,419.77,6.17,0.82%,316504
16,"AAVL",,22.26,11.28,29.60%,,18.70%,,,,,,,
17,"AAWW",844.95,25.26,24.68,2.20%,-0.36%,99.90%,-1.14%,11.48%,12.55,225.74,33.45,1.49%,252325
18,"AAXJ",,,,,,,,,2.65,472.33,65.72,0.03%,429544
19,"AB",2677.76,96.81,91.23,0.20%,19.06%,28.40%,0.12%,0.87%,2.66,299.97,27.66,1.58%,212172
20,"ABAC",,21.16,9.73,26.50%,86.45%,0.80%,21.54%,,,,,,
21,"ABAX",1075.33,22.52,21.22,5.90%,7.88%,97.20%,-0.70%,11.83%,14.41,174.20,47.75,1.25%,84593
22,"ABB",52689.33,2313.98,2291.83,,,3.80%,-3.91%,0.15%,2.23,1581.63,22.77,-0.18%,705734
23,"ABBV",88033.95,1592.51,1574.71,0.10%,10.09%,80.70%,15.94%,5.35%,8.29,10165.58,55.28,-0.58%,7487157
24,"ABC",17364.77,224.38,212.44,0.20%,1.82%,86.20%,0.07%,3.28%,4.82,1444.71,77.39,0.87%,992147
25,"ABCB",612.08,26.74,24.08,2.00%,2.89%,63.00%,1.15%,3.37%,10.94,74.20,22.89,0.22%,40696
26,"ABCD",74.29,44.89,13.16,0.10%,-2.77%,11.00%,-2.70%,0.05%,0.28,24.82,1.65,-1.49%,13007
27,"ABCO",1800.48,36.30,36.00,0.80%,32.97%,96.80%,-1.84%,9.08%,13.62,240.00,49.60,1.68%,148000
28,"ABG",2114.09,30.34,29.85,0.80%,-29.18%,99.50%,-1.02%,5.28%,6.95,226.88,69.68,0.29%,84755
29,"ABIO",29.40,21.00,17.46,1.50%,21.26%,13.30%,7.38%,15.86%,15.34,180.45,1.40,0.00%,87027
30,"ABM",1489.60,56.00,50.64,1.80%,2.44%,85.20%,-1.86%,2.37%,5.93,201.94,26.60,0.76%,128334
31,"ABMD",1053.98,40.46,39.79,3.20%,7.03%,99.70%,11.60%,20.64%,31.06,264.39,26.05,-0.08%,162620
32,"ABR",352.79,50.47,38.62,3.30%,14.27%,58.70%,1.53%,0.20%,0.66,119.93,6.99,0.29%,51812
33,"ABT",63516.29,1503.70,1500.64,0.20%,0.50%,69.20%,-0.02%,0.79%,2.41,4908.72,42.24,-0.26%,4384357
34,"ABTL",73.87,9.02,8.90,8.62%,0.43%,63.60%,2.87%,2.87%,1.92,133.49,8.19,0.12%,77119
35,"ABX",21408.53,1164.14,1161.33,,,72.10%,-2.21%,1.24%,1.63,8810.72,18.39,0.93%,5073471
36,"ABY",3208.80,80.00,79.99,,,33.00%,,0.86%,0.95,719.39,40.11,3.00%,141068
37,"ACAD",2384.57,99.44,99.18,22.95%,2.33%,95.60%,3.78%,16.57%,16.61,989.68,23.98,1.57%,636278
38,"ACAS",4160.77,268.61,263.28,1.30%,21.59%,67.90%,0.55%,0.77%,0.73,2776.16,15.49,0.19%,1036553
39,"ACAT",478.30,12.92,12.75,2.10%,18.32%,92.20%,-5.08%,6.16%,3.55,221.33,37.02,0.52%,90276
40,"ACC",4145.78,104.93,104.34,0.20%,0.96%,99.00%,-2.92%,1.30%,2.38,569.69,39.51,-0.03%,524595
41,"ACCO",884.47,114.42,113.13,0.90%,50.16%,,0.46%,12.74%,19.45,741.26,7.73,0.13%,702925
