"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",19330.24,333.51,333.13,0.20%,5.37%,85.30%,-0.31%,0.82%,1.57,1748.80,56.89,-1.85%,1431334
2,"AA",18724.48,1177.64,1176.13,0.20%,0.77%,68.70%,1.51%,5.22%,3.64,16854.10,15.63,-1.70%,19098460
3,"AADR",,,,,,,,,,6.72,37.20,-0.80%,3051
4,"AAIT",,,,,,,,,0.15,3.98,33.50,-0.68%,5181
5,"AAL",26013.62,720.20,715.84,0.70%,10.47%,70.20%,20.63%,1.95%,1.31,10641.99,35.21,-2.52%,10925717
6,"AAMC",1623.73,2.24,1.56,3.20%,0.02%,72.60%,-2.28%,10.40%,9.36,17.33,697.00,-3.85%,4594
7,"AAME",77.91,20.72,4.63,75.13%,-0.03%,4.90%,1.10%,0.15%,0.76,9.31,3.79,0.80%,3154
8,"AAN",1805.58,72.31,71.88,0.70%,32.10%,0.80%,-85.44%,5.64%,5.09,796.40,24.87,-0.40%,442034
9,"AAOI",263.17,14.81,13.71,2.80%,0.73%,63.90%,28.97%,7.98%,4.56,239.82,16.96,-4.56%,174901
10,"AAON",980.83,55.01,42.17,21.50%,0.79%,57.40%,-0.82%,3.45%,9.96,146.14,17.48,-1.96%,131952
11,"AAP",9532.65,72.98,72.52,0.60%,2.82%,97.30%,1.94%,3.02%,3.09,710.49,128.20,-1.85%,467341
12,"AAPL",609265.77,5987.87,5984.08,0.04%,15.92%,62.50%,0.51%,1.61%,1.80,53316.92,97.87,-3.81%,99206392
13,"AAT",1419.34,42.61,36.51,1.10%,0.27%,86.10%,2.23%,1.88%,4.64,147.95,33.21,-0.30%,129682
14,"AAU",97.11,68.87,57.19,5.36%,,5.90%,124.08%,0.37%,1.19,176.87,1.39,-1.42%,136367
15,"AAV",889.83,169.17,168.09,0.25%,,58.00%,4.00%,0.20%,0.83,397.40,5.09,-3.23%,427191
16,"AAVL",762.63,22.26,11.28,29.60%,,18.70%,,0.72%,0.28,288.66,35.26,2.92%,211574
17,"AAWW",861.87,25.26,24.70,2.10%,-4.50%,99.90%,-1.14%,11.29%,11.48,242.94,33.88,-0.70%,164608
18,"AAXJ",,,,,,,,,2.15,516.82,62.28,-1.94%,756109
19,"AB",2624.52,96.81,91.23,0.20%,19.06%,28.40%,0.12%,0.91%,3.55,233.34,26.11,-3.69%,321769
20,"ABAC",40.42,21.16,9.73,26.50%,86.45%,0.80%,21.54%,0.14%,0.29,46.43,1.94,1.57%,17480
21,"ABAX",1189.06,22.52,21.22,5.90%,7.01%,97.20%,-0.70%,11.62%,14.51,169.89,50.40,-4.55%,602378
22,"ABB",53230.47,2334.67,2291.83,,,3.80%,-3.97%,0.16%,2.30,1633.35,22.56,-1.05%,2158223
23,"ABBV",94069.01,1593.04,1571.88,0.06%,20.71%,80.70%,15.91%,5.91%,7.68,12096.85,58.00,-1.78%,10054765
24,"ABC",17510.62,224.38,212.45,0.20%,-0.22%,86.30%,0.13%,3.28%,5.22,1335.11,77.49,-0.70%,1737225
25,"ABCB",590.95,26.74,24.08,2.00%,2.89%,63.00%,1.15%,4.07%,12.53,78.15,21.92,-0.81%,64867
26,"ABCD",68.70,44.90,13.16,0.10%,-2.77%,11.00%,-2.70%,0.05%,0.26,26.81,1.54,0.65%,4370
27,"ABCO",1603.73,36.30,36.00,0.80%,37.37%,96.80%,-1.80%,8.47%,11.36,268.43,44.25,0.16%,449031
28,"ABG",1961.48,30.34,29.86,0.70%,-39.56%,99.70%,-0.74%,5.18%,6.33,244.44,65.19,0.84%,577225
29,"ABIO",25.63,21.01,17.46,29.03%,21.26%,13.30%,7.38%,14.97%,17.63,148.31,1.18,-3.28%,166771
30,"ABM",1506.37,55.75,50.31,1.90%,7.18%,85.60%,-1.86%,2.50%,6.19,203.61,26.38,-2.37%,211253
31,"ABMD",1015.14,40.46,39.80,3.20%,6.06%,99.70%,11.25%,20.41%,32.88,247.11,24.90,-0.76%,206054
32,"ABR",341.18,50.47,38.63,3.30%,14.04%,58.70%,1.53%,0.19%,0.61,117.15,6.65,-1.63%,49134
33,"ABT",64102.73,1503.70,1500.64,0.10%,5.18%,69.10%,-0.17%,0.82%,2.59,4747.22,42.00,-1.48%,4294135
34,"ABTL",74.70,9.00,8.88,8.62%,0.43%,63.60%,2.88%,1.66%,1.19,123.77,8.79,5.90%,121327
35,"ABX",17798.13,1161.00,1161.31,,,72.10%,-2.22%,1.18%,1.52,9024.95,15.42,0.59%,12291863
36,"ABY",2947.20,80.00,79.99,,,33.70%,,1.39%,3.06,363.64,35.27,-4.26%,862124
37,"ACAD",2667.98,99.44,99.18,0.10%,-7.45%,95.60%,3.78%,16.11%,13.64,1171.70,25.71,-4.17%,1291617
38,"ACAS",3902.76,268.60,263.40,1.30%,21.42%,67.90%,0.62%,0.88%,0.92,2510.57,14.40,-0.89%,2432306
39,"ACAT",461.11,12.92,12.76,1.90%,20.64%,92.20%,-5.07%,5.40%,4.13,166.77,35.27,-1.18%,120103
40,"ACC",3764.89,104.93,104.34,0.10%,1.94%,99.00%,-2.91%,1.24%,2.13,606.92,35.94,0.17%,786277
41,"ACCO",833.05,114.43,113.13,0.90%,22.19%,,0.46%,9.55%,12.08,894.38,7.03,-3.43%,1260206
42,"ACCU",,,,,,,,,,0.90,25.69,-2.17%,100
43,"ACE",35782.26,335.70,333.49,0.60%,0.10%,93.00%,-0.27%,2.19%,6.04,1208.46,105.50,-1.02%,1129890
44,"ACET",579.62,29.01,27.40,2.30%,17.01%,75.60%,7.40%,3.95%,6.11,177.35,19.65,-1.65%,128075
45,"ACFC",61.07,15.50,10.62,0.10%,181.82%,51.70%,0.16%,0.10%,0.59,17.16,4.07,3.30%,6433
46,"ACFN",37.07,22.20,20.19,7.20%,25.33%,21.40%,-39.32%,5.26%,4.10,259.07,1.62,-2.99%,157800
47,"ACG",1826.68,242.91,242.88,,,34.50%,7.84%,0.09%,0.42,514.73,7.47,-0.66%,381784
48,"ACGL",7367.55,135.11,130.15,1.80%,4.47%,89.60%,-0.92%,0.91%,1.87,631.79,54.17,-0.66%,528242
49,"ACH",7687.47,732.14,156.18,,,1.40%,-0.60%,1.14%,9.52,186.42,10.25,-2.38%,79150
50,"ACHC",3105.26,59.82,56.18,2.10%,-5.21%,72.50%,28.95%,8.72%,14.11,347.30,50.73,-2.27%,198573
51,"ACHN",1104.05,97.79,97.54,13.04%,-33.65%,91.00%,5.46%,17.63%,3.00,5727.47,10.92,-3.28%,5251067
52,"ACI",471.24,212.27,211.10,0.54%,-0.43%,67.50%,-9.48%,19.90%,7.72,5445.06,2.16,-2.70%,11569023
53,"ACIM",,,,,,,,,,12.22,64.21,-1.12%,1727
54,"ACIW",2129.87,114.08,112.17,1.30%,19.98%,98.90%,-1.52%,4.74%,9.27,574.20,18.28,-2.09%,543975
55,"ACLS",223.12,111.56,102.47,0.80%,7.86%,57.90%,3.13%,2.95%,8.10,373.01,1.94,-3.00%,476678
56,"ACM",3517.61,99.48,89.48,0.40%,-48.72%,77.80%,3.77%,12.29%,6.92,1589.65,34.43,-2.63%,999795
57,"ACMP",12048.39,190.79,89.09,46.80%,0.25%,71.80%,0.22%,1.86%,3.90,425.66,63.18,0.05%,214843
58,"ACN",53822.22,671.10,640.20,0.30%,-3.87%,83.40%,0.31%,2.75%,6.89,2553.90,78.98,-1.52%,5456043
59,"ACNB",116.77,6.01,5.87,2.10%,4.99%,8.80%,3.93%,0.02%,0.36,3.79,19.39,-0.21%,1532
60,"ACOR",1570.26,41.74,40.91,0.40%,50.47%,86.70%,4.87%,11.53%,7.96,592.49,35.54,-5.53%,2710964
61,"ACPW",45.51,23.10,21.32,26.61%,,47.90%,2.61%,0.54%,1.92,60.16,1.88,-4.57%,233108
62,"ACRE",346.35,28.60,25.97,0.50%,24.35%,62.50%,-1.31%,2.56%,4.56,145.87,12.11,0.00%,151018
63,"ACRX",301.49,43.38,42.66,0.20%,16.05%,85.00%,-9.46%,20.92%,7.95,1122.59,6.72,-3.31%,483758
64,"ACST",108.39,106.26,50.66,,,,,0.15%,0.20,366.23,1.01,-0.98%,381727
65,"ACT",65536.48,264.26,263.02,0.40%,33.80%,67.50%,9.44%,0.82%,0.91,2369.31,244.53,-1.40%,1728137
66,"ACTG",816.79,50.11,48.77,1.50%,-6.12%,82.20%,-2.77%,17.90%,18.94,460.88,15.87,-2.64%,222479
67,"ACTS",147.96,68.50,65.07,5.61%,,9.20%,57.47%,0.06%,0.49,75.48,2.15,-0.46%,21105
68,"ACU",54.04,3.23,2.78,13.60%,0.46%,38.50%,3.50%,0.14%,0.84,4.80,16.75,0.12%,4491
69,"ACUR",35.20,48.89,47.81,1.20%,16.94%,57.10%,-1.21%,0.21%,1.33,74.15,0.70,-2.78%,64506
70,"ACW",198.52,47.72,47.25,5.70%,-13.92%,82.60%,-6.11%,2.68%,6.43,196.71,4.12,-0.96%,148067
71,"ACWI",,,,,,,,,0.46,1022.95,58.98,-1.62%,817109
72,"ACWV",,,,,,,,,,71.13,66.66,-1.00%,20927
73,"ACWX",,,,,,,,,4.17,285.34,45.82,-1.55%,135899
74,"ACXM",1364.78,77.15,76.13,1.80%,91.36%,95.70%,1.94%,3.45%,4.25,617.86,17.21,-2.71%,475517
75,"ACY",18.05,1.60,1.18,2.30%,-27.56%,25.00%,-1.48%,0.25%,0.75,3.98,11.19,-0.80%,2500
76,"ADAT",28.30,41.62,39.84,2.50%,,27.20%,-2.71%,0.68%,3.55,76.58,0.67,-1.47%,22448
77,"ADBE",34334.14,497.38,495.58,0.10%,-81.75%,92.50%,1.83%,1.45%,2.70,2670.76,67.71,-1.91%,3609414
78,"ADC",413.64,14.96,14.12,0.20%,-6.27%,68.50%,-0.32%,1.86%,5.57,47.24,27.69,0.14%,80628
79,"ADEP",105.59,13.10,12.89,0.20%,-71.27%,52.10%,-8.25%,6.02%,3.04,255.20,8.08,0.25%,117665
80,"ADES",446.03,21.80,20.28,3.50%,15.61%,64.20%,11.16%,3.47%,4.78,146.94,20.05,-2.00%,347794
81,"ADGE",52.16,52.69,24.28,3.70%,17.47%,5.10%,-0.37%,0.61%,1.38,107.40,1.10,11.11%,153421
82,"ADHD",272.12,13.64,7.32,,,31.20%,3.55%,10.11%,3.93,188.22,18.80,-5.76%,363271
83,"ADI",15710.50,314.21,311.32,0.30%,-5.13%,86.10%,-0.10%,1.70%,2.83,1876.71,49.64,-0.72%,3169244
84,"ADK",87.83,18.11,16.11,3.40%,-10.08%,29.00%,27.91%,1.61%,2.31,112.33,4.71,-2.89%,10859
85,"ADM",33218.46,645.52,631.97,0.20%,-13.24%,76.00%,0.11%,0.84%,1.86,2845.73,50.48,-1.90%,2074093
86,"ADMP",47.93,10.51,8.10,2.20%,-11.82%,14.10%,-25.23%,4.33%,3.35,104.76,4.66,2.19%,67854
87,"ADMS",283.24,16.76,14.43,13.90%,,46.00%,,1.45%,3.79,55.17,17.02,0.71%,8015
88,"ADNC",176.91,22.71,22.31,1.90%,-68.40%,91.00%,2.67%,4.17%,5.55,167.34,7.50,-3.72%,124805
89,"ADP",40362.78,480.91,480.16,0.20%,7.61%,76.50%,-0.22%,1.02%,4.10,1195.30,82.36,-1.87%,1722775
90,"ADPT",527.31,20.55,9.80,0.10%,-93.86%,19.10%,91.27%,1.87%,0.93,198.08,25.57,-0.35%,53443
91,"ADRA",,,,,,,,,0.45,9.76,29.79,-0.53%,335
92,"ADRD",,,,,,,,,16.27,3.31,24.36,-1.18%,1237
93,"ADRE",,,,,,,,,1.56,17.83,40.03,-2.48%,22293
94,"ADRU",,,,,,,,,2.27,5.54,24.47,-1.33%,44851
95,"ADS",13774.22,55.53,54.13,2.60%,0.28%,,0.06%,3.96%,3.73,574.63,243.09,-2.00%,545956
96,"ADSK",12648.18,227.24,226.50,0.40%,26.43%,93.00%,1.12%,1.58%,1.59,2251.75,54.43,-2.21%,3314196
97,"ADT",6271.32,174.01,173.51,0.40%,5.29%,93.00%,-3.48%,20.38%,19.15,1846.10,35.37,-1.86%,1683132
98,"ADTN",1180.64,54.71,52.35,12.42%,0.06%,98.60%,-3.20%,4.12%,4.94,437.19,21.06,-2.41%,253549
99,"ADUS",209.83,10.98,10.03,37.30%,0.56%,85.00%,-1.94%,1.72%,4.13,41.73,18.38,-3.82%,23742
100,"ADVS",1632.91,51.56,48.62,0.90%,-88.99%,90.40%,0.16%,3.11%,4.80,315.30,31.00,-2.12%,274185
101,"ADX",1326.05,93.78,84.61,0.30%,4.07%,19.00%,-2.80%,0.99%,6.61,127.00,13.95,-1.34%,89730
102,"ADXS",60.54,19.53,17.72,6.90%,30.51%,10.60%,15.25%,3.60%,2.64,241.75,3.08,-0.65%,104482
103,"ADZ",,,,,,,,,,1.23,31.00,0.00%,0
104,"AE",210.20,4.22,2.13,50.16%,0.12%,39.30%,1.53%,2.17%,5.93,7.81,48.62,-2.39%,3407
105,"AEC",1005.42,57.65,55.42,1.20%,-0.14%,86.60%,1.16%,3.18%,5.46,322.10,17.42,-0.11%,372839
106,"AEE",9263.61,242.63,242.20,0.14%,3.03%,67.00%,4.20%,2.63%,4.65,1369.26,37.97,-0.55%,951503
107,"AEG",18310.19,2161.77,1818.62,,,7.40%,4.62%,0.07%,1.44,885.86,8.37,-1.18%,691420
108,"AEGN",848.07,37.36,36.57,1.90%,14.70%,99.90%,-3.50%,7.19%,8.95,293.75,22.31,-1.72%,282305
109,"AEGR",988.45,29.55,28.53,0.30%,20.46%,,2.16%,29.39%,7.91,1060.12,32.45,-2.99%,775255
110,"AEHR",27.96,11.46,8.75,9.10%,21.14%,14.40%,4.17%,0.14%,0.54,22.87,2.42,-0.82%,5085
111,"AEIS",755.27,39.94,34.67,0.60%,20.04%,91.80%,-3.43%,5.54%,4.83,397.63,18.73,-0.98%,310797
112,"AEL",1757.05,74.80,71.75,1.40%,4.28%,,-3.50%,7.46%,18.30,292.38,23.18,-1.32%,220591
113,"AEM",6322.79,210.83,209.50,,,78.10%,5.20%,1.54%,1.72,1871.56,30.17,0.60%,2759247
