"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"CADX","Cadence Pharmaceuticals Inc.","Healthcare","Biotechnology","USA",952.51,,14.00,26.47%,82656784
2,"CBAK","China BAK Battery, Inc.","Technology","Diversified Electronics","China",21.33,,1.95,15.38%,620639
3,"CCGM","China CGame, Inc.","Services","Technical Services","China",1.20,,0.08,33.33%,1834
4,"CHMP","Champion Industries Inc.","Consumer Goods","Business Equipment","USA",4.07,,0.45,25.00%,250
5,"CVM","CEL-SCI Corp.","Healthcare","Biotechnology","USA",35.03,,1.30,15.04%,8776418
6,"DHRM","Dehaier Medical Systems Limited","Healthcare","Medical Appliances & Equipment","China",34.05,11.70,9.60,30.26%,1471517
7,"DVOX","Dynavox Inc.","Technology","Application Software","USA",0.94,,0.12,15.00%,15760
8,"ISSC","Innovative Solutions & Support Inc.","Industrial Goods","Aerospace/Defense Products & Services","USA",115.16,62.18,8.34,21.93%,325576
9,"MCOX","Mecox Lane Limited","Services","Specialty Retail, Other","China",40.75,,3.94,16.57%,103372
10,"OPTT","Ocean Power Technologies, Inc","Industrial Goods","Diversified Machinery","USA",24.17,,3.53,53.57%,26176952
11,"RLYP","Relypsa, Inc.","Healthcare","Biotechnology","USA",708.26,,38.52,18.89%,302997
12,"STML","Stemline Therapeutics, Inc.","Healthcare","Biotechnology","USA",305.44,,28.77,17.48%,684920
13,"STV","China Digital TV Holding Co., Ltd.","Technology","Application Software","China",138.89,58.75,3.10,31.91%,3010767
14,"UBIC","UBIC, Inc.","Technology","Information Technology Services","Japan",70.96,8.59,5.22,19.18%,1140
15,"UGAZ","VelocityShares 3x Long Natural Gas ETN","Financial","Exchange Traded Fund","USA",,,27.41,16.19%,2936722
16,"ZBB","ZBB Energy Corporation","Industrial Goods","Industrial Electrical Equipment","USA",13.46,,0.91,19.74%,456650
