"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",17707.94,333.42,331.93,0.30%,13.76%,85.40%,0.11%,1.26%,1.45,2872.59,53.68,1.07%,1242250
2,"AA",14067.90,1078.00,983.46,0.20%,53.78%,68.10%,0.24%,8.06%,2.73,29072.09,13.42,2.84%,36822568
3,"AADR",,,,,,,,,,2.88,37.39,0.00%,0
4,"AAIT",,,,,,,,,0.27,3.66,32.23,1.67%,100
5,"AAL",15899.65,471.52,467.30,1.10%,340.03%,54.80%,1.89%,5.47%,2.30,11144.33,35.51,5.31%,15384255
6,"AAMC",2242.02,2.37,1.70,2.80%,3.11%,62.00%,11.69%,7.71%,5.30,24.78,933.26,-1.35%,25090
7,"AAME",74.62,21.08,5.00,8.60%,,4.90%,3.08%,0.11%,0.56,9.89,3.53,-0.28%,6216
8,"AAN",2105.42,71.98,69.81,0.60%,-3.57%,0.80%,,11.84%,5.90,1400.90,29.84,2.02%,995657
9,"AAOI",315.55,14.67,13.64,1.20%,46.65%,22.00%,-19.44%,3.13%,2.14,199.21,22.70,5.53%,121119
10,"AAON",949.13,36.66,28.16,20.90%,-2.91%,58.70%,-0.17%,3.43%,7.36,131.22,26.24,1.35%,73228
11,"AAP",8573.37,72.94,72.45,0.60%,-20.09%,95.70%,0.13%,2.38%,1.96,879.15,119.51,1.68%,542672
12,"AAPL",462015.16,891.99,890.71,0.04%,5.94%,61.60%,-0.06%,2.49%,2.04,10878.81,519.01,0.20%,7390631
13,"AAT",1337.31,40.39,34.34,1.20%,-7.27%,86.10%,-0.03%,2.42%,4.81,172.59,33.31,0.60%,80792
14,"AAU",87.99,65.18,52.88,5.36%,,5.90%,141.01%,0.80%,2.38,178.63,1.28,-5.19%,96273
15,"AAV",917.13,168.28,167.50,0.25%,,58.00%,4.02%,0.07%,0.52,238.53,5.61,2.94%,373279
