"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"AXPW","Axion Power International Inc.","Industrial Goods","Industrial Electrical Equipment","USA",3.67,,0.40,-21.89%,129538
2,"CACH","Cache Inc.","Services","Apparel Stores","USA",5.93,,0.10,-48.74%,1076794
3,"CBLI","Cleveland BioLabs, Inc.","Healthcare","Biotechnology","USA",15.71,,0.23,-16.00%,698124
4,"CTP","CTPartners Executive Search Inc.","Services","Staffing & Outsourcing Services","USA",90.75,20.49,8.87,-29.04%,905316
5,"GENE","Genetic Technologies Limited","Healthcare","Biotechnology","Australia",44.96,,1.35,-17.48%,142331
6,"LE","Lands' End, Inc.","Services","Catalog & Mail Order Houses","USA",1620.69,18.71,41.97,-17.24%,4480970
7,"MCP","Molycorp, Inc.","Basic Materials","Industrial Metals & Minerals","USA",112.53,,0.38,-17.26%,14126952
8,"OIBR","Oi SA","Technology","Diversified Communication Services","Brazil",28830.60,3.39,2.90,-15.20%,14338735
9,"RUSS","Direxion Daily Russia Bear 3X ETF","Financial","Exchange Traded Fund","USA",,,18.22,-17.41%,1921409
10,"TZOO","Travelzoo Inc.","Technology","Internet Information Providers","USA",167.19,9.15,9.54,-15.95%,512839
11,"VLTC","Voltari Corporation","Technology","Diversified Communication Services","USA",5.27,,0.93,-16.22%,72773
12,"WHX","Whiting USA Trust I","Basic Materials","Independent Oil & Gas","USA",7.22,0.24,0.41,-21.15%,1811039
