"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",19349.08,333.26,332.63,0.30%,2.78%,85.60%,-0.05%,0.73%,1.43,1703.56,57.69,-0.64%,790650
2,"AA",19915.10,1176.32,1174.79,0.20%,1.60%,68.70%,1.51%,5.45%,4.34,14775.14,17.10,1.00%,15548860
3,"AADR",,,,,,,,,,6.62,39.14,0.64%,689
4,"AAIT",,,,,,,,,0.35,3.84,34.72,0.46%,595
5,"AAL",28188.63,720.20,715.84,0.70%,12.05%,70.10%,20.44%,2.27%,1.33,12197.75,38.47,-1.71%,11877790
6,"AAMC",1629.04,2.24,1.56,3.60%,172.06%,72.30%,-2.59%,10.73%,8.31,20.14,729.10,0.25%,10978
7,"AAME",84.08,20.71,4.63,75.13%,-0.03%,4.90%,1.10%,0.13%,0.55,11.02,4.03,-0.74%,1620
8,"AAN",1862.71,72.31,71.90,0.50%,43.16%,0.80%,-85.43%,6.21%,5.89,758.26,25.82,0.23%,715951
9,"AAOI",291.31,14.81,13.72,1.00%,-6.91%,63.90%,28.96%,8.17%,4.54,247.00,20.49,4.17%,230418
10,"AAON",1016.58,55.01,42.17,21.50%,-1.35%,57.40%,-0.81%,3.49%,8.74,168.20,18.90,2.27%,164634
11,"AAP",10093.13,72.98,72.52,0.60%,2.82%,97.20%,1.86%,2.54%,2.50,735.09,138.27,-0.02%,438471
12,"AAPL",592439.87,5987.87,5984.11,0.04%,16.04%,62.50%,0.49%,1.59%,1.91,49787.10,98.12,-0.83%,85156496
13,"AAT",1510.45,42.62,36.51,1.10%,25.75%,86.10%,2.24%,1.92%,4.51,155.46,35.20,-0.68%,77346
14,"AAU",93.08,68.95,57.19,5.36%,,5.90%,123.76%,0.37%,1.32,160.06,1.45,7.41%,1216032
15,"AAV",1010.10,170.05,168.09,0.25%,,58.00%,3.98%,0.13%,0.53,412.11,5.69,-4.21%,545452
16,"AAVL",681.16,22.26,11.28,29.60%,,18.70%,,0.72%,0.21,381.66,30.55,-0.16%,90907
17,"AAWW",856.31,25.26,24.68,2.20%,-0.36%,99.90%,-1.14%,11.48%,12.29,230.56,34.46,1.65%,256376
18,"AAXJ",,,,,,,,,2.71,461.36,66.19,-0.06%,475863
19,"AB",2635.17,96.81,91.23,0.20%,19.06%,28.40%,0.12%,0.87%,2.80,284.85,26.88,-1.25%,203055
20,"ABAC",35.97,21.16,9.73,26.50%,86.45%,0.80%,21.54%,0.14%,0.39,35.02,1.57,-7.65%,46915
21,"ABAX",1094.47,22.52,21.22,5.90%,7.88%,97.20%,-0.70%,11.83%,14.42,173.99,48.31,-0.60%,73374
22,"ABB",53962.01,2313.98,2291.83,,,3.80%,-3.91%,0.15%,2.28,1551.86,23.11,-0.90%,1184913
23,"ABBV",88400.23,1592.51,1574.71,0.10%,10.09%,80.70%,15.94%,5.35%,8.05,10463.43,55.54,0.05%,10004498
24,"ABC",17358.04,224.38,212.44,0.20%,1.82%,86.20%,0.07%,3.28%,5.08,1372.42,77.35,-0.01%,840360
25,"ABCB",611.28,26.74,24.08,2.00%,2.89%,63.00%,1.15%,3.37%,11.06,73.41,22.72,-0.61%,58018
26,"ABCD",74.07,44.89,13.16,0.10%,-2.77%,11.00%,-2.70%,0.05%,0.28,25.15,1.56,-5.45%,107776
27,"ABCO",1756.56,36.30,36.00,0.80%,32.97%,96.80%,-1.84%,9.08%,13.65,239.38,48.18,-0.43%,169430
28,"ABG",2184.18,30.34,29.85,0.80%,-29.18%,99.50%,-1.02%,5.28%,6.96,226.35,71.82,-0.24%,286782
29,"ABIO",27.93,21.00,17.46,1.50%,21.26%,13.30%,7.38%,15.86%,17.27,160.30,1.35,1.51%,75868
30,"ABM",1487.92,56.00,50.64,1.80%,2.44%,85.20%,-1.86%,2.37%,5.70,210.15,27.96,5.23%,476613
31,"ABMD",1026.87,40.46,39.79,3.20%,7.03%,99.70%,11.60%,20.64%,33.57,244.64,25.06,-1.26%,163498
32,"ABR",350.77,50.47,38.62,3.30%,14.27%,58.70%,1.53%,0.20%,0.65,121.47,6.88,-1.01%,80512
33,"ABT",64298.21,1503.70,1500.64,0.20%,0.50%,69.20%,-0.02%,0.79%,2.40,4931.76,42.90,0.33%,4065046
34,"ABTL",74.05,9.02,8.90,8.62%,0.43%,63.60%,2.87%,2.87%,1.98,128.90,8.29,0.97%,59151
35,"ABX",20663.49,1164.14,1161.33,,,72.10%,-2.21%,1.24%,1.66,8681.91,17.02,-4.11%,14444613
36,"ABY",3208.00,80.00,79.99,,,33.00%,,0.86%,0.99,692.41,38.73,-3.42%,341735
37,"ACAD",2674.94,99.44,99.18,22.95%,2.33%,95.60%,3.78%,16.57%,15.05,1092.28,26.69,-0.78%,1389731
38,"ACAS",4152.71,268.61,263.28,1.30%,21.59%,67.90%,0.55%,0.77%,0.76,2678.64,15.47,0.03%,2191053
39,"ACAT",476.49,12.92,12.75,2.10%,18.32%,92.20%,-5.08%,6.16%,3.99,196.86,36.97,0.24%,143459
40,"ACC",4156.28,104.93,104.34,0.20%,0.96%,99.00%,-2.92%,1.30%,2.36,575.78,39.71,0.25%,485454
41,"ACCO",891.33,114.42,113.13,0.90%,50.16%,,0.46%,12.74%,19.13,753.78,7.80,0.13%,619006
42,"ACCU",,,,,,,,,,1.86,27.95,0.00%,0
43,"ACE",35728.55,335.70,333.49,0.60%,0.35%,92.90%,-0.35%,2.01%,5.77,1163.07,105.85,-0.54%,1065646
44,"ACET",563.40,28.73,27.15,2.30%,14.76%,76.50%,7.59%,4.06%,6.09,181.05,19.60,-0.05%,212954
45,"ACFC",63.86,15.50,10.62,34.25%,,51.70%,0.16%,0.23%,1.45,16.97,4.14,0.49%,1300
46,"ACFN",38.61,22.19,20.19,7.20%,25.34%,21.40%,-39.32%,5.47%,2.85,387.01,1.69,-2.87%,225159
47,"ACG",1836.48,242.92,242.88,,,34.50%,7.64%,0.12%,0.57,512.63,7.52,-0.53%,689540
48,"ACGL",7498.61,135.11,130.15,1.80%,3.84%,89.20%,-1.34%,0.92%,3.14,382.82,55.13,-0.67%,815359
49,"ACH",8224.79,693.49,156.18,,,1.40%,-0.65%,1.40%,13.88,157.83,11.71,-1.26%,173896
50,"ACHC",3062.78,59.82,56.18,2.10%,-10.35%,72.50%,28.61%,8.40%,10.55,447.66,49.47,-3.38%,253315
51,"ACHN",1277.14,97.79,97.54,13.04%,-18.15%,91.00%,5.45%,15.74%,1.78,8638.43,13.22,1.23%,13007189
52,"ACI",651.76,212.30,211.10,0.54%,-0.43%,67.50%,-9.48%,18.16%,7.90,4855.07,3.07,0.00%,4048873
53,"ACIM",,,,,,,,,,12.07,65.75,-0.53%,4261
54,"ACIW",2218.86,114.08,112.17,1.30%,19.40%,98.80%,-1.52%,4.77%,8.61,621.46,19.39,-0.31%,257465
55,"ACLS",222.04,111.58,109.70,0.80%,7.85%,57.70%,2.85%,2.55%,8.00,349.13,2.00,0.50%,296457
56,"ACM",3702.65,99.48,89.45,0.50%,-45.54%,77.70%,3.74%,11.81%,7.08,1491.82,37.00,-0.59%,1737622
57,"ACMP",12210.56,190.79,89.09,46.80%,80.29%,71.80%,0.23%,1.76%,2.52,623.35,63.65,-0.55%,245675
58,"ACN",54936.25,671.10,640.20,0.30%,-3.87%,83.40%,0.30%,2.73%,7.27,2405.56,81.76,-0.12%,2781264
59,"ACNB",114.60,6.00,5.87,2.10%,5.88%,8.80%,3.94%,0.02%,0.43,3.29,19.05,-0.26%,11169
60,"ACOR",1325.14,41.75,40.91,2.00%,14.86%,86.70%,4.84%,12.61%,9.28,555.75,31.97,0.72%,221123
61,"ACPW",50.34,23.09,21.32,0.40%,10.80%,47.90%,2.61%,0.54%,2.64,43.44,2.11,-3.21%,137189
62,"ACRE",358.36,28.60,25.97,0.50%,24.35%,62.60%,-1.31%,2.59%,4.36,154.28,12.56,0.24%,93974
63,"ACRX",323.54,43.37,42.66,0.70%,-92.22%,84.30%,-10.27%,20.25%,7.44,1160.21,7.50,0.54%,554895
64,"ACST",102.01,106.26,50.44,,,,,0.19%,0.28,341.34,0.98,2.08%,232529
65,"ACT",60396.62,264.26,263.02,0.40%,33.80%,67.50%,9.43%,0.75%,0.84,2327.17,229.86,0.57%,1690711
66,"ACTG",880.43,50.11,48.71,1.10%,1.29%,82.20%,-2.62%,18.29%,19.97,446.03,17.58,0.06%,263498
67,"ACTS",167.07,68.47,65.07,5.61%,,9.20%,57.51%,0.03%,0.24,82.39,2.44,0.00%,24800
68,"ACU",54.26,3.23,2.78,13.60%,0.46%,38.50%,3.50%,0.30%,1.65,5.11,16.79,-0.06%,1651
69,"ACUR",46.44,48.88,47.81,1.20%,15.79%,57.10%,-1.21%,0.20%,1.04,92.87,0.93,-2.11%,30974
70,"ACW",215.69,47.72,47.26,6.10%,-10.04%,82.60%,-6.11%,2.84%,5.92,226.74,4.35,-3.76%,214471
71,"ACWI",,,,,,,,,1.98,972.05,60.88,-0.34%,2018762
72,"ACWV",,,,,,,,,,78.59,68.29,-0.10%,24766
73,"ACWX",,,,,,,,,2.50,261.93,48.00,-0.44%,63483
74,"ACXM",1474.34,77.15,76.24,1.70%,72.22%,95.70%,1.94%,3.43%,4.02,650.55,19.02,-0.44%,415798
75,"ACY",18.90,1.61,1.18,2.30%,-27.43%,25.00%,-1.47%,0.01%,0.03,3.41,11.81,0.60%,4814
76,"ADAT",28.36,38.33,36.90,0.80%,51.32%,29.50%,-2.71%,0.83%,3.34,91.81,0.75,1.35%,66970
77,"ADBE",36025.23,497.38,495.44,0.10%,-74.26%,92.40%,1.81%,1.12%,2.13,2612.41,72.46,0.03%,1805969
78,"ADC",445.06,14.96,14.12,0.20%,-6.27%,68.40%,-0.41%,1.76%,6.12,40.61,29.35,-1.34%,62260
79,"ADEP",97.33,13.10,12.89,0.30%,-87.58%,52.00%,-8.39%,5.42%,2.64,264.65,7.57,1.88%,564750
80,"ADES",485.05,21.80,20.29,3.40%,15.78%,64.20%,10.23%,3.62%,5.10,143.87,22.31,0.27%,93118
81,"ADGE",65.40,52.74,24.28,2.80%,24.44%,5.10%,-0.37%,0.87%,2.28,93.07,1.23,-0.81%,65081
82,"ADHD",245.61,13.63,7.32,,,31.30%,3.92%,9.09%,4.75,140.03,16.84,-6.55%,302265
83,"ADI",15789.05,314.21,311.32,0.30%,-8.09%,86.00%,-0.06%,1.79%,3.03,1834.54,50.41,0.32%,1367015
84,"ADK",88.33,18.10,15.64,3.40%,-10.08%,29.00%,27.93%,1.68%,2.21,119.21,4.87,-0.20%,75238
85,"ADM",32230.81,645.52,631.85,0.10%,-9.53%,76.10%,0.23%,1.10%,2.43,2870.57,50.20,0.54%,3211955
86,"ADMP",50.71,10.50,8.09,1.90%,-13.45%,19.00%,-20.04%,4.36%,3.00,117.60,4.52,-6.42%,114751
87,"ADMS",299.84,16.76,14.44,13.80%,,46.00%,,1.35%,3.36,58.04,17.35,-3.02%,9847
88,"ADNC",192.72,22.70,22.32,1.80%,-74.66%,91.20%,2.66%,4.10%,5.20,176.06,8.51,0.24%,61371
89,"ADP",40290.64,480.91,480.18,0.20%,2.56%,76.50%,-0.22%,1.00%,3.79,1266.68,83.81,0.04%,785586
90,"ADPT",574.99,20.55,9.80,0.10%,-93.86%,18.90%,91.33%,1.67%,0.69,236.62,26.71,-4.54%,52112
91,"ADRA",,,,,,,,,0.73,8.68,31.34,-0.06%,5629
92,"ADRD",,,,,,,,,11.19,3.50,25.11,-0.91%,3401
93,"ADRE",,,,,,,,,1.07,16.18,44.10,-0.85%,14172
94,"ADRU",,,,,,,,,2.82,5.85,25.16,-0.91%,12394
95,"ADS",14630.49,55.53,54.13,2.80%,0.26%,,0.14%,3.98%,4.36,494.41,261.73,-0.66%,466868
96,"ADSK",12387.01,227.87,227.13,0.40%,8.32%,92.70%,1.08%,1.49%,1.68,2005.91,54.18,-0.33%,2123879
97,"ADT",6436.63,174.01,173.52,0.30%,10.13%,93.00%,-3.74%,20.77%,17.76,2029.26,36.88,-0.30%,1037456
98,"ADTN",1262.71,54.71,52.35,12.42%,0.06%,98.60%,-3.20%,4.63%,5.13,472.80,22.86,-0.95%,297603
99,"ADUS",240.46,10.98,10.03,37.80%,1.29%,85.20%,-1.75%,1.76%,4.11,43.02,21.78,-0.55%,51144
100,"ADVS",1681.89,51.56,48.62,0.90%,-88.61%,90.30%,0.16%,3.26%,5.19,305.14,32.76,0.41%,266779
101,"ADX",1331.68,93.78,84.61,0.30%,3.30%,19.00%,-2.80%,0.98%,6.32,131.25,14.15,-0.35%,124158
102,"ADXS",79.63,19.28,17.68,4.00%,6.34%,10.80%,15.15%,1.95%,1.32,261.13,4.12,-0.24%,393638
103,"ADZ",,,,,,,,,,0.92,28.53,1.28%,421
104,"AE",270.97,4.22,2.13,50.16%,0.12%,39.20%,1.53%,2.07%,5.05,8.73,61.44,-4.31%,5912
105,"AEC",1072.10,57.64,55.42,1.20%,-1.98%,86.60%,1.16%,3.18%,5.93,296.83,18.66,0.32%,429864
106,"AEE",9654.65,242.64,242.20,0.20%,3.85%,66.80%,3.92%,2.67%,4.55,1421.81,39.73,-0.15%,1395278
107,"AEG",17704.75,2146.03,1827.14,,,7.50%,4.65%,0.04%,0.89,875.59,8.20,-0.61%,847913
108,"AEGN",913.83,37.36,36.57,1.90%,13.24%,99.90%,-3.80%,7.09%,8.64,300.10,24.37,-0.37%,239725
