"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ACET","Aceto Corp.","Basic Materials","Chemicals - Major Diversified","USA",653.02,20.92,19.06,-17.17%,1722612
2,"CNR","China Metro-Rural Holdings Limited","Services","Air Delivery & Freight Services","Hong Kong",67.63,,0.72,-21.52%,109820
3,"DEPO","DepoMed Inc.","Healthcare","Drug Manufacturers - Other","USA",724.11,16.93,10.57,-15.64%,3484912
4,"ECTE","Echo Therapeutics, Inc.","Healthcare","Drug Manufacturers - Major","USA",36.78,,2.16,-29.64%,1066510
5,"FF","FutureFuel Corp.","Basic Materials","Chemicals - Major Diversified","USA",880.24,11.88,16.30,-19.74%,1470331
6,"FUEL","SMF Energy Corporation","Services","Advertising Agencies","USA",977.24,,21.83,-21.50%,8470409
7,"GCAP","GAIN Capital Holdings, Inc.","Financial","Investment Brokerage - National","USA",386.86,12.47,7.98,-17.99%,1546364
8,"HDY","Hyperdynamics Corporation","Basic Materials","Oil & Gas Drilling & Exploration","USA",75.64,,2.79,-22.28%,2839838
9,"INSY","INSYS Therapeutics, Inc.","Healthcare","Biotechnology","USA",1344.01,34.48,32.68,-16.87%,1534227
10,"KONE","Kingtone Wirelessinfo Solution Holding Ltd.","Technology","Business Software & Services","China",5.20,,2.66,-27.91%,1182
11,"LOOK","LookSmart, Ltd.","Technology","Internet Information Providers","USA",8.82,,1.22,-20.78%,127
12,"MCP","Molycorp, Inc.","Basic Materials","Industrial Metals & Minerals","USA",907.87,,3.05,-17.79%,24790948
13,"SGMS","Scientific Games Corporation","Services","Gaming Activities","USA",907.28,,8.97,-17.02%,7394683
14,"SMSI","Smith Micro Software Inc.","Technology","Application Software","USA",57.44,,0.86,-42.28%,3599983
15,"UBNT","Ubiquiti Networks, Inc.","Technology","Wireless Communications","USA",3631.87,27.95,31.38,-24.15%,10024634
16,"UVE","Universal Insurance Holdings Inc.","Financial","Property & Casualty Insurance","USA",536.06,9.64,12.74,-15.80%,1397070
