"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",13650.56,333.51,333.12,0.20%,2.30%,84.50%,-0.42%,0.86%,0.95,3014.23,41.53,1.47%,2576013
2,"AA",19250.13,1178.82,1177.31,0.20%,2.17%,68.10%,-0.70%,4.75%,2.97,18836.83,16.32,-0.06%,10363438
3,"AAC",527.09,20.67,7.41,42.90%,-3.65%,,,0.14%,0.05,227.82,26.48,3.84%,79892
4,"AADR",,,,,,,,,,3.11,37.71,0.96%,1499
5,"AAIT",,,,,,,,,0.02,1.71,33.71,0.87%,70
6,"AAL",30985.63,717.26,713.21,0.20%,2.43%,70.60%,-0.07%,2.69%,1.44,13294.74,43.83,1.46%,13161627
7,"AAMC",1147.54,2.19,1.59,4.50%,11.14%,75.60%,4.41%,12.25%,18.20,10.71,536.99,2.48%,3501
8,"AAME",77.00,20.70,4.63,77.33%,-0.03%,4.90%,-0.10%,0.14%,1.17,5.38,3.77,1.34%,6780
9,"AAN",1862.48,72.47,71.88,0.60%,8.21%,,1.19%,5.38%,5.56,694.58,26.06,1.40%,530603
10,"AAOI",232.96,14.81,14.38,2.80%,4.01%,66.30%,3.82%,10.45%,5.75,261.52,15.69,-0.25%,467687
11,"AAON",1133.52,54.47,41.63,21.30%,1.11%,57.30%,-0.01%,3.67%,9.08,168.11,20.84,0.14%,205111
12,"AAP",10352.21,72.98,72.52,0.60%,2.82%,100.00%,3.25%,3.46%,3.11,806.21,145.17,2.34%,1161533
13,"AAPL",639326.22,5864.84,5860.04,0.05%,16.86%,63.40%,-0.64%,1.70%,1.70,58390.54,108.83,-0.17%,26966960
14,"AAT",1635.76,42.62,36.51,0.50%,7.37%,99.30%,0.86%,2.71%,6.53,151.47,38.67,0.76%,149969
15,"AAU",72.80,69.33,57.18,5.36%,,5.90%,122.25%,0.42%,1.46,163.01,1.07,1.90%,109441
16,"AAV",812.62,170.36,168.09,0.25%,,58.00%,3.97%,0.44%,1.97,376.39,4.60,-3.56%,300195
17,"AAVL",779.10,22.26,11.28,29.60%,,32.90%,76.58%,7.15%,6.64,121.50,34.33,-1.91%,29960
18,"AAWW",1033.91,24.80,24.26,1.80%,-4.08%,97.40%,-2.67%,10.12%,10.12,242.71,41.74,0.12%,310987
19,"AAXJ",,,,,,,,,1.68,643.47,62.34,0.43%,537383
20,"AB",2550.45,97.16,91.48,0.20%,15.45%,28.70%,2.25%,0.88%,3.21,250.49,26.35,0.38%,342904
21,"ABAC",60.79,27.76,12.28,53.91%,,0.60%,1.83%,0.91%,1.96,56.90,2.24,2.28%,46730
22,"ABAX",1162.71,22.52,21.24,3.30%,-9.61%,,-1.47%,14.83%,15.68,200.92,52.94,2.54%,107021
23,"ABB",51013.22,2303.08,2307.14,,,4.40%,14.75%,0.14%,1.85,1773.55,22.39,1.08%,1161580
24,"ABBV",97997.18,1593.45,1574.08,0.08%,14.76%,84.70%,4.94%,7.11%,8.20,13649.04,63.79,3.72%,9501604
25,"ABC",19460.48,224.38,212.56,0.20%,0.22%,85.30%,-1.13%,3.48%,4.67,1581.34,87.71,1.13%,1256539
26,"ABCB",675.45,26.74,24.06,1.20%,-1.84%,64.40%,2.23%,4.20%,10.02,100.74,25.55,1.15%,213918
27,"ABCD",73.20,44.91,13.17,0.10%,-0.10%,10.60%,-3.53%,0.05%,0.32,20.37,1.78,9.20%,45663
28,"ABCO",1758.98,36.29,36.00,0.80%,8.20%,,0.40%,8.05%,9.15,316.95,47.46,-2.08%,420069
29,"ABCW",282.81,9.05,2.15,21.38%,,,,0.00%,0.00,17.53,31.70,1.44%,5033
30,"ABG",2191.97,29.77,29.29,0.60%,-17.92%,99.40%,1.56%,7.72%,6.01,376.44,73.54,-0.12%,311717
31,"ABIO",21.40,20.98,17.48,1.90%,-5.23%,13.20%,-0.40%,12.83%,11.13,201.42,1.04,1.96%,23927
32,"ABM",1518.63,55.75,50.36,1.90%,2.12%,84.40%,-1.35%,2.49%,5.76,217.63,27.26,0.07%,187306
33,"ABMD",1299.98,40.46,39.72,3.10%,3.38%,,0.14%,17.72%,26.32,267.30,32.99,2.68%,286583
34,"ABR",347.30,50.48,38.63,3.30%,14.03%,59.70%,1.68%,0.39%,1.55,96.26,7.02,2.03%,139820
35,"ABT",65306.11,1505.79,1500.64,0.20%,2.48%,68.10%,-1.18%,0.80%,2.57,4653.31,44.09,1.66%,5255670
36,"ABTL",89.40,9.03,8.88,6.31%,,59.10%,-7.23%,1.41%,1.11,112.38,10.69,7.98%,239476
37,"ABX",14180.51,1166.16,1161.33,,,72.10%,-2.21%,1.19%,1.20,11575.38,11.35,-6.66%,17284328
38,"ABY",2712.85,83.73,83.72,,,35.00%,8.86%,3.49%,6.72,434.98,32.64,0.74%,514503
