"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",17692.71,333.51,333.12,0.20%,2.30%,84.70%,-0.09%,0.80%,1.28,2096.59,53.71,1.24%,1754452
2,"AA",18984.04,1177.67,1176.16,0.20%,0.77%,67.40%,-1.75%,4.99%,3.08,19063.62,16.24,0.74%,17153636
3,"AAC",424.15,20.67,7.41,43.30%,-3.64%,,,0.01%,0.00,290.56,21.05,2.58%,81332
4,"AADR",,,,,,,,,,3.99,36.15,0.00%,0
5,"AAIT",,,,,,,,,0.29,2.59,32.92,1.55%,1032
6,"AAL",26676.21,720.20,715.84,0.70%,12.57%,70.30%,-0.05%,2.34%,1.32,12726.34,38.48,3.89%,33231476
7,"AAMC",1288.02,2.24,1.61,3.50%,0.02%,75.00%,3.45%,11.02%,16.04,11.09,564.99,-1.74%,26613
8,"AAME",81.80,20.71,4.63,75.13%,-0.03%,4.90%,-0.10%,0.17%,1.35,5.94,3.83,-2.94%,5103
9,"AAN",1767.98,72.31,71.88,0.70%,18.49%,0.80%,,5.05%,4.86,746.53,24.70,1.02%,629862
10,"AAOI",218.00,14.80,14.38,2.80%,4.54%,63.90%,-0.05%,8.73%,4.96,253.06,14.81,0.54%,280188
11,"AAON",984.68,55.01,42.17,21.30%,1.11%,57.50%,0.25%,3.62%,9.25,165.19,18.61,3.97%,112128
12,"AAP",10128.16,72.98,72.52,0.60%,2.82%,99.40%,2.52%,2.57%,2.55,731.75,140.78,1.44%,1623640
13,"AAPL",616690.72,5987.87,5984.09,0.04%,37.64%,62.30%,-0.21%,1.63%,1.64,59339.74,104.83,1.79%,69690408
14,"AAT",1558.61,42.62,36.51,0.50%,0.27%,86.10%,-0.58%,2.52%,6.03,152.23,36.81,0.66%,198789
15,"AAU",86.42,68.59,57.19,5.36%,,5.90%,125.22%,0.39%,1.56,143.81,1.20,-4.76%,208508
16,"AAV",729.58,169.67,168.09,0.25%,,58.00%,3.99%,0.31%,1.32,391.90,4.35,1.16%,108875
17,"AAVL",726.57,22.26,11.28,29.60%,,27.50%,46.89%,4.77%,2.23,241.39,33.90,3.86%,86265
18,"AAWW",846.97,25.26,24.71,1.90%,-9.94%,100.00%,-0.02%,10.80%,10.49,254.38,34.79,3.76%,213209
19,"AAXJ",,,,,,,,,1.70,590.64,61.43,0.39%,621575
20,"AB",2473.50,96.81,91.23,0.20%,19.06%,28.90%,2.65%,0.99%,3.54,254.23,25.49,-0.23%,299226
21,"ABAC",60.26,27.77,12.28,,,0.60%,,1.06%,2.50,51.94,2.24,3.23%,78074
22,"ABAX",1151.00,22.52,21.22,5.90%,7.01%,97.20%,-0.56%,13.36%,13.74,206.32,50.50,-1.19%,247009
23,"ABB",49166.06,2331.25,2291.83,,,3.90%,1.21%,0.15%,1.90,1847.26,21.39,1.42%,1872818
24,"ABBV",90667.31,1593.45,1572.32,0.06%,20.71%,84.40%,4.56%,7.04%,7.77,14248.80,59.52,4.60%,14622509
25,"ABC",17194.24,224.38,212.47,0.20%,0.22%,86.00%,-0.32%,2.97%,4.17,1513.60,77.44,1.06%,1974258
26,"ABCB",625.98,26.74,24.08,2.00%,2.89%,63.00%,0.02%,4.04%,9.95,97.69,23.49,0.34%,82720
27,"ABCD",65.11,44.90,13.16,0.10%,-2.77%,11.00%,-0.46%,0.05%,0.35,20.34,1.45,0.00%,17959
28,"ABCO",1790.68,36.30,36.00,0.80%,19.80%,96.80%,1.21%,7.92%,9.07,314.08,49.75,0.85%,281502
29,"ABG",1865.31,30.35,29.86,0.70%,-37.78%,98.50%,1.81%,5.93%,5.21,340.30,64.98,5.73%,822870
30,"ABIO",23.14,21.04,17.48,1.90%,-5.22%,13.20%,-0.04%,13.34%,11.46,203.36,1.13,2.73%,288682
31,"ABM",1452.29,55.75,50.36,1.90%,2.02%,85.00%,-0.65%,2.75%,6.46,214.36,26.28,0.88%,155317
32,"ABMD",956.71,40.47,39.80,3.20%,6.06%,99.70%,0.08%,21.69%,38.32,225.21,24.10,1.95%,109706
33,"ABR",334.68,50.48,38.63,3.30%,14.03%,59.50%,1.42%,0.47%,1.73,104.24,6.68,0.75%,45013
34,"ABT",62538.88,1503.70,1500.64,0.10%,7.74%,68.90%,-0.06%,0.75%,2.45,4573.75,42.43,2.02%,4577067
35,"ABTL",80.01,9.00,8.85,8.62%,0.43%,62.60%,-1.73%,1.39%,0.93,132.05,8.93,0.45%,71526
36,"ABX",15624.26,1166.86,1161.31,,,72.10%,-2.21%,1.15%,1.39,9655.48,13.45,0.45%,10995335
37,"ABY",2669.31,83.73,83.72,,,32.80%,2.08%,1.89%,3.65,433.28,32.66,2.45%,282476
38,"ACAD",2577.48,99.44,99.18,0.10%,21.03%,96.00%,0.26%,16.68%,13.84,1195.34,26.25,1.27%,778992
39,"ACAS",3838.44,268.61,263.40,1.30%,21.50%,67.40%,-0.24%,0.97%,1.03,2475.86,14.32,0.21%,1088933
40,"ACAT",403.49,12.92,12.76,1.50%,19.04%,94.50%,2.20%,6.02%,4.82,159.16,31.57,1.09%,506761
41,"ACC",4096.47,104.93,104.34,0.10%,5.00%,98.40%,-1.89%,1.19%,1.73,716.54,38.81,-0.59%,1137824
42,"ACCO",810.16,114.43,113.13,0.90%,22.19%,,0.17%,9.02%,9.05,1126.41,7.20,1.69%,1711480
43,"ACCU",,,,,,,,,,4.07,24.35,0.00%,0
44,"ACE",35530.49,335.70,333.49,0.60%,0.10%,93.30%,0.00%,1.44%,3.57,1342.10,105.40,-0.42%,2024895
45,"ACET",561.15,29.00,27.40,2.30%,17.02%,73.70%,-2.59%,3.77%,5.57,185.53,20.12,3.98%,130211
46,"ACFC",60.49,15.51,10.76,0.10%,181.49%,51.60%,-0.09%,0.07%,0.49,15.35,3.89,-0.26%,3646
47,"ACFN",30.58,22.16,20.19,7.20%,25.38%,21.40%,-6.48%,4.97%,5.76,174.34,1.48,7.25%,218940
48,"ACG",1824.25,242.91,242.88,,,34.30%,-0.76%,0.10%,0.50,511.16,7.52,0.13%,410409
49,"ACGL",7520.22,135.11,130.15,1.80%,4.47%,81.40%,-0.19%,0.99%,1.81,711.36,55.16,-0.90%,369890
50,"ACH",7733.93,737.97,156.18,,,1.40%,0.10%,1.01%,7.51,209.68,10.55,0.67%,101232
51,"ACHC",3150.12,59.82,57.25,2.00%,-4.62%,72.50%,1.94%,9.05%,15.21,340.59,52.70,0.08%,580632
52,"ACHN",1081.45,97.78,97.54,13.04%,-50.03%,85.10%,-15.18%,15.09%,2.44,6035.11,11.22,1.45%,3664571
53,"ACI",373.61,212.28,211.08,0.54%,1.78%,65.80%,0.02%,22.34%,6.40,7372.49,1.84,4.55%,4307136
54,"ACIM",,,,,,,,,,1.82,62.70,1.47%,1826
55,"ACIW",2058.00,114.08,112.17,1.30%,19.98%,98.80%,0.00%,5.27%,10.43,566.76,18.41,2.02%,495962
56,"ACLS",210.92,111.60,102.47,0.80%,7.85%,59.50%,2.85%,3.20%,8.77,373.59,1.97,4.23%,181402
57,"ACM",3100.79,99.48,89.61,0.30%,-52.66%,85.20%,9.52%,12.29%,6.75,1631.87,31.97,2.57%,2130911
58,"ACMP",11445.49,190.79,89.09,46.80%,0.25%,46.40%,-35.42%,1.87%,3.86,430.83,61.10,1.85%,436617
59,"ACN",51983.41,671.10,640.26,0.30%,-5.67%,83.40%,0.00%,2.68%,6.13,2804.32,78.08,0.80%,1973710
60,"ACNB",115.98,6.00,5.86,2.10%,5.88%,8.80%,0.39%,0.02%,0.25,3.74,19.35,0.10%,985
61,"ACOR",1346.95,41.74,40.92,0.50%,28.27%,86.70%,4.47%,13.70%,8.26,678.86,35.03,8.55%,1129222
62,"ACPW",41.77,23.08,21.32,26.61%,,46.30%,-3.32%,0.60%,1.77,71.85,1.85,2.21%,46748
63,"ACRE",339.77,28.60,25.97,0.50%,24.35%,61.50%,-1.66%,3.19%,6.00,138.05,12.04,1.35%,114428
64,"ACRX",286.74,43.38,42.66,0.20%,11.57%,85.80%,-0.30%,22.97%,8.98,1090.86,6.65,0.61%,332032
65,"ACST",57.38,106.26,50.66,,,,,0.17%,0.25,351.55,0.52,-3.69%,66640
66,"ACT",61152.41,264.26,263.12,0.40%,33.80%,69.20%,2.53%,0.78%,0.85,2429.28,237.21,2.51%,1887127
67,"ACTA",700.47,41.18,34.55,8.90%,-3.25%,83.50%,0.47%,4.42%,9.65,158.31,17.38,2.18%,153141
68,"ACTG",763.18,50.11,48.77,1.50%,-6.12%,82.20%,-0.33%,18.01%,20.52,428.08,15.43,1.31%,1146109
69,"ACTS",121.31,63.85,60.44,5.61%,,9.90%,,0.03%,0.25,64.85,1.85,-2.63%,37510
70,"ACU",55.27,3.24,2.78,13.60%,0.46%,38.50%,-0.08%,0.09%,0.48,4.98,17.65,3.46%,11946
71,"ACUR",28.30,48.79,47.81,1.20%,16.29%,57.00%,-0.06%,0.29%,1.83,76.16,0.59,0.90%,33665
72,"ACW",205.24,47.73,47.25,5.70%,-13.92%,82.60%,0.05%,2.94%,7.70,180.67,4.29,-0.23%,102167
73,"ACWI",,,,,,,,,0.43,1251.42,57.75,1.12%,1508491
74,"ACWV",,,,,,,,,,86.55,67.14,0.55%,188858
75,"ACWX",,,,,,,,,1.28,392.57,43.99,0.99%,430527
76,"ACXM",1274.52,77.15,76.13,1.80%,91.10%,98.90%,3.45%,3.95%,5.01,601.43,16.98,2.78%,383101
77,"ACY",18.05,1.61,1.18,2.30%,-27.43%,25.10%,0.25%,0.13%,0.40,3.76,11.21,0.00%,3327
78,"ADAT",27.46,41.61,39.80,2.50%,,29.00%,6.63%,0.69%,4.07,67.80,0.74,11.36%,238239
79,"ADBE",32438.05,498.74,496.83,0.10%,-75.16%,91.70%,-0.14%,1.89%,3.00,3130.50,65.92,1.35%,1765986
80,"ADC",440.27,14.96,14.12,0.10%,7.16%,68.80%,0.49%,2.42%,5.63,60.78,29.61,0.61%,58735
81,"ADEP",91.75,13.07,12.89,1.82%,0.42%,52.20%,-0.03%,6.48%,3.83,218.50,7.00,-0.28%,88984
82,"ADES",397.32,20.23,16.75,16.65%,-0.67%,41.40%,-9.92%,5.39%,5.62,160.71,19.67,0.15%,136699
83,"ADGE",50.06,52.69,24.28,3.70%,3.83%,5.20%,2.47%,0.49%,1.56,75.63,0.95,0.00%,24494
84,"ADHD",77.42,13.63,7.32,,,32.80%,4.95%,19.58%,3.40,421.52,4.20,-26.06%,2078570
85,"ADI",14459.94,314.21,311.32,0.30%,-5.13%,86.10%,-0.06%,1.94%,2.44,2482.98,46.42,0.87%,2214490
86,"ADK",80.18,18.10,16.11,3.70%,14.73%,29.20%,0.84%,1.98%,2.97,107.29,4.42,-0.23%,34446
87,"ADM",29538.99,645.52,631.93,0.30%,-4.68%,75.60%,-0.09%,0.76%,1.47,3272.67,45.54,-0.48%,2950372
88,"ADMP",49.32,10.56,8.04,2.30%,-11.32%,20.70%,9.57%,6.25%,5.73,87.74,4.43,-5.14%,37909
89,"ADMS",238.83,16.76,14.43,0.30%,441.81%,46.00%,-0.10%,1.64%,3.84,61.69,14.61,2.56%,60076
90,"ADNC",144.66,22.71,22.31,1.90%,-68.40%,94.20%,2.83%,4.80%,6.63,161.40,6.40,0.47%,108209
91,"ADP",35967.24,482.07,481.35,0.20%,7.83%,76.30%,-0.05%,0.86%,2.50,1649.17,75.44,1.11%,1455456
92,"ADPT",549.10,20.55,9.80,0.10%,-93.86%,22.00%,5.73%,2.29%,2.45,91.61,26.75,0.11%,104900
93,"ADRA",,,,,,,,,0.31,8.96,28.58,0.46%,314
94,"ADRD",,,,,,,,,2.20,5.60,23.11,1.05%,11115
95,"ADRE",,,,,,,,,0.91,25.93,38.05,-1.42%,8935
96,"ADRU",,,,,,,,,1.90,5.68,23.15,1.22%,1111
97,"ADS",14923.69,55.53,54.17,2.60%,0.28%,,-0.30%,3.64%,3.14,627.19,273.24,1.67%,582554
98,"ADSK",11873.29,227.24,226.50,0.20%,6.07%,92.90%,-0.04%,2.16%,1.65,2979.06,53.55,2.49%,2288228
99,"ADT",5869.36,174.01,173.56,0.30%,,93.00%,-0.10%,20.72%,18.33,1961.95,34.12,1.16%,1452755
100,"ADTN",1104.05,54.71,54.41,12.42%,0.06%,99.70%,1.16%,4.58%,5.52,451.49,20.66,2.38%,490658
101,"ADUS",202.03,10.98,10.03,37.30%,0.54%,85.10%,-0.05%,1.90%,4.65,41.00,18.12,-1.52%,27628
