"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ACFN","Acorn Energy, Inc.","Industrial Goods","Aerospace/Defense Products & Services","USA",48.64,,2.62,19.63%,1697459
2,"ACHN","Achillion Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",411.44,,7.79,83.29%,69719024
3,"ATEA","Astea International Inc.","Technology","Application Software","USA",6.05,,2.36,40.48%,1679191
4,"DRL","Doral Financial Corp.","Financial","Money Center Banks","USA",27.11,,4.94,21.38%,2596471
5,"END","Endeavour International Corporation","Basic Materials","Independent Oil & Gas","USA",54.02,,1.60,53.85%,22756076
6,"ENZN","Enzon Pharmaceuticals Inc.","Healthcare","Biotechnology","USA",40.18,1.72,1.18,29.67%,3220605
7,"FSI","Flexible Solutions International Inc.","Basic Materials","Specialty Chemicals","Canada",8.03,,0.72,18.03%,51427
8,"GALE","Galena Biopharma, Inc.","Healthcare","Biotechnology","USA",316.27,,3.13,16.79%,12880668
9,"GLMD","Galmed Pharmaceuticals Ltd.","Healthcare","Biotechnology","Israel",82.14,,8.64,16.76%,61031
10,"IBIO","iBio, Inc.","Healthcare","Biotechnology","USA",23.64,,0.42,16.67%,487524
11,"LOAN","Manhattan Bridge Capital, Inc.","Financial","Credit Services","USA",10.61,19.08,2.86,15.32%,77893
12,"PVCT","Provectus Biopharmaceuticals, Inc.","Healthcare","Drug Manufacturers - Major","USA",145.38,,0.98,16.67%,2066018
13,"RCPT","Receptos, Inc.","Healthcare","Biotechnology","USA",647.36,,39.94,36.78%,4075317
14,"VTL","Vital Therapies, Inc.","Healthcare","Biotechnology","USA",413.95,,23.75,21.17%,102281
