"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"AERG","Applied Energetics, Inc.","Technology","Scientific & Technical Instruments","USA",1.40,,0.01,-34.64%,135199
2,"ALSE","Alseres Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",0.69,,0.02,-33.33%,3495
3,"ATGN","AltiGen Communications Inc.","Technology","Communication Equipment","USA",2.79,,0.12,-27.94%,500
4,"BCA","CorpBanca S.A.","Financial","Foreign Regional Banks","Chile",4399.59,12.93,16.35,-15.68%,453369
5,"CAST","ChinaCast Education Corporation","Services","Education & Training Services","Hong Kong",1.47,0.06,0.03,-16.67%,10118
6,"DEAR","Dearborn Bancorp Inc.","Financial","Regional - Midwest Banks","USA",0.19,,0.02,-35.20%,1427
7,"DGAZ","VelocityShares 3x Inv Natural Gas ETN","Financial","Exchange Traded Fund","USA",,,3.32,-30.69%,38309736
8,"DLHC","DLH Holdings Corp.","Services","Staffing & Outsourcing Services","USA",25.35,,2.30,-15.44%,100538
9,"DSTI","DayStar Technologies Inc.","Technology","Semiconductor - Specialized","USA",1.19,,0.23,-17.82%,17013
10,"GMET","Geomet, Inc.","Basic Materials","Oil & Gas Drilling & Exploration","USA",5.21,,0.11,-18.77%,149659
11,"KOLD","ProShares UltraShort DJ-UBS Natural Gas","Financial","Exchange Traded Fund","USA",,,37.46,-21.05%,870771
12,"NEWN","New Energy Systems Group","Technology","Diversified Electronics","China",0.74,,0.04,-20.00%,1380
13,"PGNX","Progenics Pharmaceuticals Inc.","Healthcare","Biotechnology","USA",375.71,,4.50,-27.42%,7733008
14,"TBAC","Tandy Brands Accessories Inc.","Consumer Goods","Textile - Apparel Footwear & Accessories","USA",2.51,,0.29,-15.71%,197525
15,"TDBK","Tidelands Bancshares Inc.","Financial","Regional - Mid-Atlantic Banks","USA",1.80,,0.34,-18.98%,2000
16,"TSTC","Telestone Technologies Corp.","Technology","Communication Equipment","China",2.71,,0.18,-18.18%,9106
