"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"CNET","ChinaNet Online Holdings, Inc.","Services","Advertising Agencies","China",20.12,,1.07,18.89%,653295
2,"DPW","Digital Power Corp.","Technology","Diversified Electronics","USA",7.86,,1.38,17.95%,640223
3,"EEH","ELEMENTS SPECTRUM Lg Cp US Sect Mom ETN","Financial","Exchange Traded Fund","USA",,,63.50,32.29%,18776
4,"FONR","Fonar Corp.","Healthcare","Medical Appliances & Equipment","USA",73.33,6.81,13.18,15.21%,426026
5,"GRT","Glimcher Realty Trust","Financial","REIT - Retail","USA",1539.26,,13.75,29.84%,56293720
6,"IFON","Infosonics Corp.","Technology","Communication Equipment","USA",34.46,120.00,3.25,35.42%,3814446
7,"LIQT","LiqTech International, Inc.","Industrial Goods","Pollution & Treatment Controls","Denmark",41.68,,1.81,18.30%,1376391
8,"NYNY","Empire Resorts Inc.","Services","Resorts & Casinos","USA",163.82,,5.05,21.39%,296006
9,"SCOK","SinoCoking Coal and Coke Chemical Industries, Inc.","Basic Materials","Nonmetallic Mineral Mining","China",113.99,135.00,6.45,19.44%,14837439
10,"SINO","Sino-Global Shipping America, Ltd.","Services","Air Delivery & Freight Services","USA",14.38,20.92,3.29,31.08%,29369972
11,"THTI","THT Heat Transfer Technology, Inc.","Industrial Goods","Diversified Machinery","China",33.15,8.53,1.88,16.05%,512934
12,"VIEW","Viewtran Group, Inc.","Financial","Credit Services","China",50.81,47.50,2.22,16.84%,144745
13,"VIMC","Vimicro International Corp.","Technology","Semiconductor - Specialized","China",159.40,,8.26,24.21%,7243631
14,"WLDN","Willdan Group, Inc.","Services","Technical Services","USA",80.01,17.16,12.72,19.55%,659217
