"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ARCW","ARC Wireless Solutions Inc.","Technology","Wireless Communications","USA",153.85,33.16,22.81,-15.08%,177148
2,"CELM","China Electric Motor, Inc.","Consumer Goods","Electronic Equipment","China",2.41,0.16,0.06,-45.45%,3860
3,"EMITF","Elbit Imaging Ltd.","Financial","Property Management","Israel",21.90,,0.74,-15.76%,33304
4,"FTBK","Frontier Financial Corporation","Financial","Regional - Pacific Banks","USA",0.52,,0.08,-27.27%,571
5,"IVAN","Ivanhoe Energy Inc.","Basic Materials","Independent Oil & Gas","Canada",48.23,,0.35,-15.48%,1637173
6,"NEWN","New Energy Systems Group","Technology","Diversified Electronics","China",1.47,,0.06,-40.00%,5251
7,"TELOZ","Tel Offshore Trust","Financial","Diversified Investments","USA",7.60,,1.34,-16.25%,16793
8,"TSTC","Telestone Technologies Corp.","Technology","Communication Equipment","China",1.85,,0.12,-20.00%,45944
9,"USU","USEC Inc.","Basic Materials","Industrial Metals & Minerals","USA",43.17,,3.51,-60.16%,3754092
10,"VALV","Shengkai Innovations, Inc.","Services","Industrial Equipment Wholesale","China",5.33,,0.25,-19.35%,168136
