"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"AMDA","Amedica Corporation","Healthcare","Medical Appliances & Equipment","USA",23.23,,1.58,-15.51%,93701
2,"AMRI","Albany Molecular Research Inc.","Healthcare","Biotechnology","USA",736.32,47.23,16.60,-26.78%,4409467
3,"ANV","Allied Nevada Gold Corp.","Basic Materials","Gold","USA",109.54,,0.86,-18.09%,7964464
4,"AWAY","HomeAway, Inc.","Technology","Internet Information Providers","USA",3172.16,210.94,28.58,-15.32%,8552386
5,"CHUY","Chuy's Holdings, Inc.","Services","Restaurants","USA",495.99,44.37,20.69,-31.42%,6988085
6,"CLDX","Celldex Therapeutics, Inc.","Healthcare","Biotechnology","USA",1482.25,,13.10,-20.99%,6358321
7,"ENPH","Enphase Energy, Inc.","Technology","Semiconductor Equipment & Materials","USA",669.86,,12.05,-22.76%,4223534
8,"IAG","IAMGOLD Corp.","Basic Materials","Gold","Canada",698.20,,1.52,-16.94%,19542214
9,"JNUG","Direxion Daily Jr Gld Mnrs Bull 3X ETF","Financial","Exchange Traded Fund","USA",,,3.10,-20.51%,29252220
10,"LEI","Lucas Energy, Inc.","Basic Materials","Independent Oil & Gas","USA",11.67,,0.28,-21.40%,603300
11,"LMCA","Liberty Media Corporation","Services","Broadcasting - TV","USA",16599.10,8.54,35.84,-26.09%,1826408
12,"LTRPA","Liberty TripAdvisor Holdings, Inc.","Consumer Goods","Recreational Goods, Other","USA",2208.57,,25.21,-15.66%,2679766
13,"MDW","Midway Gold Corp.","Basic Materials","Gold","USA",126.18,,0.64,-15.79%,1147961
14,"MOSY","MoSys, Inc.","Technology","Semiconductor - Integrated Circuits","USA",119.42,,1.96,-18.67%,628147
15,"NWY","New York & Company Inc.","Services","Apparel Stores","USA",202.18,79.00,2.61,-17.41%,400236
16,"NYNY","Empire Resorts Inc.","Services","Resorts & Casinos","USA",323.62,,6.87,-16.42%,440136
17,"TAIT","Taitron Components Inc.","Services","Electronics Wholesale","USA",7.31,,1.05,-20.45%,89562
18,"TLR","Timberline Resources Corporation","Basic Materials","Industrial Metals & Minerals","USA",78.24,,0.52,-21.22%,95212
19,"TPUB","Tribune Publishing Company","Services","Publishing - Newspapers","USA",492.39,6.31,16.39,-15.38%,1495222
20,"ZAGG","ZAGG Inc","Services","Specialty Retail, Other","USA",205.80,75.44,5.07,-25.33%,1503164
21,"ZU","zulily, Inc.","Services","Discount, Variety Stores","USA",4491.04,899.00,28.16,-21.69%,10235139
