"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ACI","Arch Coal Inc.","Basic Materials","Industrial Metals & Minerals","USA",396.94,,2.23,19.25%,22862786
2,"AHPI","Allied Healthcare Products Inc.","Healthcare","Medical Appliances & Equipment","USA",17.34,,2.90,34.25%,7847784
3,"AMCF","Andatee China Marine Fuel Services Corporation","Basic Materials","Oil & Gas Equipment & Services","China",17.10,,2.00,19.76%,182989
4,"AQXP","Aquinox Pharmaceuticals Inc.","Healthcare","Drugs - Generic","Canada",64.09,1.06,7.33,22.37%,67220
5,"AT","Atlantic Power Corporation","Utilities","Electric Utilities","USA",242.43,,2.46,22.39%,3083750
6,"BONE","Bacterin International Holdings, Inc.","Healthcare","Medical Appliances & Equipment","USA",22.71,,3.96,16.47%,80007
7,"CALI","China Auto Logistic Inc.","Services","Auto Dealerships","China",5.37,,1.84,39.39%,310816
8,"CHK","Chesapeake Energy Corporation","Basic Materials","Independent Oil & Gas","USA",11830.91,23.69,20.79,16.99%,37235972
9,"COCO","Corinthian Colleges Inc.","Services","Education & Training Services","USA",5.84,,0.09,34.33%,4447285
10,"DEJ","Dejour Energy Inc.","Basic Materials","Independent Oil & Gas","Canada",32.81,,0.22,15.79%,729921
11,"DLHC","DLH Holdings Corp.","Services","Staffing & Outsourcing Services","USA",23.76,35.43,3.43,38.31%,220201
12,"DNDN","Dendreon Corp.","Healthcare","Biotechnology","USA",152.31,,1.10,15.79%,1830790
13,"DRWI","DragonWave Inc.","Technology","Communication Equipment","Canada",55.90,,1.14,20.00%,654467
14,"DWCH","Datawatch Corporation","Technology","Business Software & Services","USA",95.72,,10.29,17.06%,123822
15,"ECTE","Echo Therapeutics, Inc.","Healthcare","Drug Manufacturers - Major","USA",6.45,,0.70,37.27%,90358
16,"EGLE","Eagle Bulk Shipping, Inc.","Services","Shipping","USA",12.42,,15.80,2223.53%,2183608
17,"EOX","Emerald Oil, Inc.","Basic Materials","Independent Oil & Gas","USA",227.99,,3.96,15.45%,5604178
18,"ESI","ITT Educational Services Inc.","Services","Education & Training Services","USA",92.82,1.58,5.57,40.30%,3064746
19,"FMSA","Fairmount Santrol","Basic Materials","Industrial Metals & Minerals","USA",1679.06,15.44,12.09,15.14%,1983432
20,"GDP","Goodrich Petroleum Corp.","Basic Materials","Independent Oil & Gas","USA",421.20,,11.03,16.35%,2917752
21,"GTXI","GTX Inc.","Healthcare","Biotechnology","USA",36.50,,0.56,16.25%,175336
22,"IBIO","iBio, Inc.","Healthcare","Biotechnology","USA",93.80,,1.89,35.97%,28669670
23,"IVAN","Ivanhoe Energy Inc.","Basic Materials","Independent Oil & Gas","Canada",17.95,,1.29,18.35%,513825
24,"LXRX","Lexicon Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",592.05,,1.33,15.65%,1711252
25,"MITK","Mitek Systems, Inc.","Technology","Application Software","USA",58.54,,2.30,19.79%,365773
26,"MPO","Midstates Petroleum Company, Inc.","Basic Materials","Independent Oil & Gas","USA",168.88,,2.83,18.41%,2215904
27,"MSO","Martha Stewart Living Omnimedia Inc.","Services","Publishing - Periodicals","USA",211.12,123.33,4.50,21.62%,957199
28,"MTEX","Mannatech, Incorporated","Consumer Goods","Personal Products","USA",33.68,26.37,14.95,18.09%,2107
29,"NLNK","NewLink Genetics Corporation","Healthcare","Biotechnology","USA",710.03,,31.87,25.28%,4584505
30,"PULS","Pulse Electronics Corporation","Technology","Diversified Electronics","USA",15.12,,1.18,37.21%,163675
31,"SOQ","Sonde Resources Corp.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",4.00,,0.09,15.63%,140213
32,"SSN","Samson Oil & Gas Limited","Basic Materials","Oil & Gas Drilling & Exploration","Australia",39.63,,0.29,26.09%,1031530
33,"STRP","Straight Path Communications Inc.","Technology","Diversified Communication Services","USA",204.14,,20.84,20.46%,404320
34,"SWSH","Swisher Hygiene Inc.","Consumer Goods","Cleaning Products","USA",54.91,,3.60,15.38%,233234
35,"URG","UR-Energy Inc.","Basic Materials","Industrial Metals & Minerals","USA",96.56,,0.86,15.54%,728709
36,"VIMC","Vimicro International Corp.","Technology","Semiconductor - Specialized","China",185.13,,9.11,18.01%,1894143
37,"XONE","The ExOne Company","Industrial Goods","Diversified Machinery","USA",296.31,,23.89,16.42%,946454
