"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",13312.20,335.32,334.81,0.30%,-40.10%,85.60%,0.53%,0.83%,0.95,2948.82,40.89,3.00%,2105724
2,"AA",18224.56,1178.82,1177.30,0.10%,-58.73%,69.30%,0.05%,2.82%,1.79,18530.85,15.90,2.85%,19613402
3,"AAC",603.73,21.08,7.82,42.10%,0.00%,2.80%,,5.93%,4.39,105.68,29.37,2.55%,73646
4,"AADR",,,,,,,,,,1.50,36.45,1.25%,1124
5,"AAIT",,,,,,,,,0.00,0.97,33.24,2.06%,1445
6,"AAL",38021.95,717.26,713.67,0.55%,0.00%,70.20%,0.13%,3.07%,1.41,15536.83,53.66,1.23%,9646010
7,"AAMC",722.72,2.19,1.54,2.40%,238.04%,75.40%,6.31%,13.42%,15.34,13.47,342.85,3.89%,6943
8,"AAME",80.83,20.62,4.55,77.33%,-0.03%,4.90%,-1.79%,0.25%,2.37,4.72,3.95,0.77%,2200
9,"AAN",2192.52,72.48,72.03,0.60%,-0.36%,99.40%,-0.08%,5.18%,5.97,624.96,30.74,1.62%,1345265
10,"AAOI",145.98,14.82,14.39,2.80%,-2.81%,61.10%,3.29%,13.76%,5.24,377.94,9.96,1.12%,214191
11,"AAON",1146.05,54.47,41.63,21.00%,0.00%,61.10%,0.10%,2.88%,7.28,164.79,21.56,2.47%,164314
12,"AAP",11657.96,72.99,72.61,0.50%,-21.40%,96.40%,0.29%,3.15%,2.72,841.38,161.12,0.88%,1025714
13,"AAPL",631936.51,5864.84,5861.63,0.05%,-32.75%,61.90%,0.02%,0.92%,1.04,51668.23,111.89,3.84%,58946753
14,"AAT",1828.57,43.61,37.47,1.20%,353.80%,99.30%,0.22%,1.60%,3.88,154.69,42.18,0.60%,209186
15,"AAU",67.21,67.89,57.22,,,5.90%,128.17%,0.44%,1.65,152.06,1.11,12.12%,918986
16,"AAV",761.33,170.32,168.08,0.25%,0.00%,58.00%,3.97%,0.46%,2.61,294.07,4.51,0.89%,164463
17,"AAVL",1350.00,22.47,14.56,29.30%,0.00%,66.70%,3.00%,8.60%,9.15,136.78,59.17,-1.51%,1909809
18,"AAWW",1153.17,24.81,24.28,1.10%,-19.95%,,0.01%,8.66%,8.38,251.04,48.21,3.72%,389243
19,"AAXJ",,,,,,,,,1.47,882.64,61.40,1.72%,2052973
20,"AB",2418.31,97.16,91.47,5.81%,-0.09%,29.40%,-0.20%,0.53%,1.49,326.30,25.50,2.45%,219967
21,"ABAC",56.34,32.38,16.88,,,0.60%,-3.09%,0.21%,1.06,33.95,1.67,-3.75%,6400
22,"ABAX",1287.03,22.54,21.29,3.30%,-7.23%,,0.34%,17.14%,18.88,193.28,58.46,2.38%,216306
23,"ABB",47069.78,2347.62,2307.14,,,4.70%,0.59%,0.21%,2.83,1735.19,20.31,1.30%,1953665
24,"ABBV",106649.61,1593.45,1572.58,0.08%,-0.78%,87.50%,-2.21%,1.14%,1.56,11534.72,67.63,1.05%,7929934
25,"ABC",20115.11,218.69,206.68,0.30%,-6.98%,87.30%,0.09%,3.82%,4.45,1774.20,92.19,0.23%,2396938
26,"ABCB",689.64,28.16,25.51,2.40%,-2.45%,63.00%,0.12%,3.92%,9.02,110.81,24.70,0.86%,56620
27,"ABCD",78.65,44.94,12.42,72.10%,0.02%,10.70%,-80.25%,0.05%,0.38,16.19,1.79,2.29%,24009
28,"ABCO",1745.40,36.01,35.73,0.30%,-54.65%,,0.01%,7.06%,6.66,379.04,48.71,0.50%,340709
29,"ABCW",322.20,9.24,2.15,21.38%,0.00%,,,0.01%,0.01,21.34,34.89,0.06%,6820
30,"ABEV",96712.00,15700.00,6000.00,,,,,0.62%,2.38,15724.31,6.19,0.49%,10792189
31,"ABG",2233.05,29.77,29.30,0.50%,-24.34%,99.40%,5.00%,8.13%,5.75,414.41,75.50,0.65%,339385
32,"ABIO",17.98,21.15,17.64,1.90%,-5.21%,13.00%,-0.11%,7.72%,3.32,410.56,0.89,4.71%,146058
33,"ABM",1621.21,55.75,50.41,1.80%,-20.35%,85.60%,0.00%,1.83%,4.36,211.24,29.44,1.24%,176895
34,"ABMD",1524.75,40.90,40.26,2.90%,-23.50%,,-0.34%,10.99%,11.67,379.30,38.96,4.51%,457590
35,"ABR",359.42,50.48,38.65,0.10%,-12.94%,60.50%,-6.13%,0.19%,0.77,94.22,7.00,-1.69%,244732
36,"ABT",67399.16,1505.79,1502.71,0.10%,-24.64%,69.20%,0.00%,0.76%,2.30,4976.51,45.68,2.06%,4882979
37,"ABTL",98.43,9.03,8.90,0.50%,51.48%,58.80%,4.14%,1.04%,0.87,106.46,11.61,6.51%,47180
38,"ABX",12955.91,1165.10,1161.16,,,72.10%,-2.21%,1.87%,1.29,16755.92,10.81,-2.79%,18054161
39,"ABY",2335.23,83.73,83.72,,,35.30%,0.39%,3.68%,4.35,709.06,27.08,-2.90%,272700
40,"ACAD",3208.60,99.77,99.48,0.10%,-76.23%,95.30%,0.12%,18.34%,15.29,1193.84,32.50,1.06%,1051661
41,"ACAS",3958.76,269.67,269.27,1.00%,-13.39%,68.40%,-0.01%,1.41%,1.58,2393.08,14.94,1.81%,1939863
42,"ACAT",460.66,12.94,12.70,1.70%,-1.65%,91.30%,3.40%,5.11%,4.11,157.90,37.33,4.86%,333232
43,"ACC",4504.39,105.12,104.53,0.56%,-0.32%,,0.19%,1.35%,1.60,883.70,43.10,0.58%,1520889
44,"ACCO",933.79,112.10,110.67,0.50%,-3.84%,92.40%,-3.56%,7.94%,6.66,1320.09,8.69,4.32%,1125433
45,"ACCU",,,,,,,,,,12.58,23.87,1.92%,4250
46,"ACE",37543.02,331.74,329.62,0.50%,-8.35%,93.20%,0.06%,1.80%,4.26,1395.81,115.00,1.62%,1348086
47,"ACET",608.44,29.07,28.39,2.40%,-7.91%,75.90%,0.02%,4.15%,6.72,175.50,21.22,1.39%,209252
48,"ACFC",61.85,15.50,10.76,0.10%,106.67%,52.10%,7.75%,0.13%,1.08,12.91,3.88,-2.76%,63500
49,"ACFN",20.04,26.49,24.13,1.40%,68.68%,13.40%,-54.13%,5.74%,5.19,266.56,0.75,-0.87%,92540
50,"ACG",1816.97,242.91,242.90,,,36.90%,-0.09%,0.08%,0.26,712.14,7.49,0.13%,582152
51,"ACGL",7567.14,129.11,122.66,1.20%,-16.49%,79.10%,-0.10%,0.83%,2.24,455.90,59.63,1.74%,384896
52,"ACH",13592.10,1012.07,157.76,,,4.40%,0.00%,0.59%,6.46,145.24,13.31,-0.89%,174148
53,"ACHC",3632.95,59.92,57.51,2.00%,-12.56%,70.90%,0.12%,7.65%,11.28,389.95,61.76,1.86%,233008
54,"ACHN",1343.35,100.25,99.93,44.11%,-23.38%,90.70%,-0.04%,15.57%,2.24,6934.13,13.56,1.19%,3700122
55,"ACI",322.64,212.26,210.86,0.10%,11.31%,63.10%,0.00%,22.04%,5.67,8195.42,1.50,-1.32%,4162479
56,"ACIM",,,,,,,,,,4.11,64.96,1.83%,14291
57,"ACIW",2187.31,114.94,113.02,1.20%,-45.86%,98.50%,-0.02%,5.90%,9.40,709.95,19.01,-0.11%,854163
58,"ACLS",272.16,112.00,110.12,0.20%,-23.81%,66.70%,-20.82%,2.40%,8.03,329.01,2.48,2.06%,197475
59,"ACM",4510.00,153.82,143.85,0.60%,-22.29%,62.90%,0.22%,3.50%,2.66,1895.16,30.23,3.10%,1659722
60,"ACMP",9785.62,190.79,88.76,46.90%,0.05%,49.50%,2.61%,1.32%,1.56,753.49,51.77,0.94%,599311
61,"ACN",58828.18,664.50,471.63,0.30%,-10.80%,82.50%,0.08%,3.25%,5.44,2813.31,89.88,1.52%,2802882
62,"ACNB",124.23,6.01,5.87,1.90%,4.75%,8.80%,5.97%,0.03%,0.67,2.34,20.94,1.31%,3380
63,"ACOR",1754.35,41.95,41.12,1.80%,-20.49%,,0.26%,15.28%,12.26,512.30,41.94,0.29%,1353395
64,"ACPW",41.56,23.09,21.23,0.90%,106.26%,49.80%,11.49%,0.58%,1.58,78.23,1.81,0.56%,24733
65,"ACRE",332.62,28.60,25.99,11.13%,0.32%,65.40%,-0.02%,2.28%,4.45,133.27,11.69,0.52%,97602
66,"ACRX",301.53,43.70,42.99,0.20%,0.00%,80.80%,1.26%,21.05%,19.25,470.13,7.19,4.20%,470764
67,"ACST",57.38,106.26,50.66,,,,,0.10%,0.33,158.84,0.57,5.00%,340777
68,"ACT",70301.87,265.06,264.10,0.10%,0.00%,88.60%,0.16%,5.46%,4.81,2995.43,268.96,1.41%,2977795
69,"ACTA",702.03,40.58,33.85,9.20%,0.00%,83.60%,0.01%,4.20%,10.91,130.30,17.76,2.66%,61370
70,"ACTG",835.50,50.12,48.82,1.40%,-7.06%,,-17.97%,16.58%,17.88,452.73,16.51,-0.96%,371449
71,"ACTS",117.14,59.16,55.74,5.61%,0.00%,7.50%,,0.00%,0.04,30.12,1.98,0.00%,31062
