"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",13850.67,333.51,333.12,0.20%,2.30%,84.50%,-0.42%,0.86%,0.95,3016.00,41.66,0.31%,2163087
2,"AA",19238.34,1178.82,1177.31,0.20%,2.17%,68.10%,-0.70%,4.75%,2.98,18788.38,16.45,0.80%,6968740
3,"AAC",547.34,20.67,7.41,42.90%,-3.65%,,,0.14%,0.05,222.52,24.96,-5.74%,175005
4,"AADR",,,,,,,,,,3.12,39.39,4.46%,6
5,"AAIT",,,,,,,,,0.02,1.69,33.71,0.00%,0
6,"AAL",31437.51,717.26,713.21,0.20%,2.43%,70.60%,-0.07%,2.69%,1.46,13178.11,43.44,-0.89%,11034001
7,"AAMC",1176.01,2.19,1.59,4.50%,11.14%,75.60%,4.41%,12.25%,18.17,10.73,582.42,8.46%,14238
8,"AAME",78.04,20.70,4.63,77.33%,-0.03%,4.90%,-0.10%,0.14%,1.21,5.21,3.88,2.92%,3411
9,"AAN",1888.57,72.47,71.88,0.60%,8.21%,,1.19%,5.38%,5.66,682.67,27.09,3.95%,841389
10,"AAOI",232.22,14.81,14.38,2.80%,4.01%,66.30%,3.82%,10.45%,5.64,266.22,11.74,-25.13%,3388873
11,"AAON",1135.15,54.47,41.63,21.30%,1.11%,57.30%,-0.01%,3.67%,9.03,169.06,21.13,1.39%,104432
12,"AAP",10594.51,72.98,72.52,0.60%,2.82%,100.00%,3.25%,3.46%,3.08,813.87,144.98,-0.13%,523556
13,"AAPL",638270.55,5864.84,5860.04,0.05%,16.86%,63.40%,-0.64%,1.70%,1.71,58163.92,109.70,0.80%,27039564
14,"AAT",1648.12,42.62,36.51,0.50%,7.37%,99.30%,0.86%,2.71%,6.51,151.77,38.96,0.75%,212561
15,"AAU",74.18,69.33,57.18,5.36%,,5.90%,122.25%,0.42%,1.46,162.93,1.12,4.67%,103696
16,"AAV",783.66,170.36,168.09,0.25%,,58.00%,3.97%,0.44%,1.97,376.15,4.67,1.52%,170687
17,"AAVL",765.74,22.26,11.28,29.60%,,32.90%,76.58%,7.15%,6.68,120.79,33.12,-3.72%,49004
18,"AAWW",1035.40,24.80,24.26,1.80%,-4.08%,97.40%,-2.67%,10.12%,10.07,243.94,41.61,-0.34%,189876
19,"AAXJ",,,,,,,,,1.70,635.36,62.33,-0.02%,1407460
20,"AB",2560.17,97.16,91.48,0.20%,15.45%,28.70%,2.25%,0.88%,3.19,252.21,26.40,0.19%,138840
21,"ABAC",62.18,27.76,12.28,53.91%,,0.60%,1.83%,0.91%,1.97,56.42,2.25,0.45%,17075
22,"ABAX",1192.21,22.52,21.24,3.30%,-9.61%,,-1.47%,14.83%,15.75,200.05,53.50,1.06%,181168
23,"ABB",51565.96,2303.08,2307.14,,,4.40%,14.75%,0.14%,1.84,1774.78,22.40,0.04%,981892
24,"ABBV",101646.18,1593.45,1574.08,0.08%,14.76%,84.70%,4.94%,7.11%,8.23,13593.59,63.85,0.09%,5025238
25,"ABC",19680.37,224.38,212.56,0.20%,0.22%,85.30%,-1.13%,3.48%,4.68,1580.48,87.93,0.25%,1214496
26,"ABCB",683.21,26.74,24.06,1.20%,-1.84%,64.40%,2.23%,4.20%,9.84,102.65,26.08,2.07%,159838
27,"ABCD",79.94,44.91,13.17,0.10%,-0.10%,10.60%,-3.53%,0.05%,0.31,20.85,1.85,3.93%,38943
28,"ABCO",1722.32,36.29,36.00,0.80%,8.20%,,0.40%,8.05%,9.03,321.02,47.22,-0.51%,351634
29,"ABCW",286.89,9.05,2.15,21.38%,,,,0.00%,0.00,16.64,30.95,-2.37%,2572
30,"ABG",2189.29,29.77,29.29,0.60%,-17.92%,99.40%,1.56%,7.72%,5.99,377.33,73.87,0.45%,219761
31,"ABIO",21.82,20.98,17.48,1.90%,-5.23%,13.20%,-0.40%,12.83%,11.18,200.58,1.06,1.92%,53190
32,"ABM",1519.75,55.75,50.36,1.90%,2.12%,84.40%,-1.35%,2.49%,5.76,217.72,27.32,0.22%,127552
33,"ABMD",1334.78,40.46,39.72,3.10%,3.38%,,0.14%,17.72%,26.22,268.35,33.09,0.30%,272470
34,"ABR",354.37,50.48,38.63,3.30%,14.03%,59.70%,1.68%,0.39%,1.53,97.72,7.00,-0.28%,318076
35,"ABT",66390.28,1505.79,1500.64,0.20%,2.48%,68.10%,-1.18%,0.80%,2.56,4667.18,44.25,0.36%,3178917
36,"ABTL",96.53,9.03,8.88,6.31%,,59.10%,-7.23%,1.41%,1.09,114.38,10.57,-1.12%,141815
37,"ABX",13235.92,1166.16,1161.33,,,72.10%,-2.21%,1.19%,1.18,11710.73,11.64,2.56%,18933644
38,"ABY",2732.95,83.73,83.72,,,35.00%,8.86%,3.49%,6.68,437.73,31.83,-2.48%,338334
39,"ACAD",2805.20,99.44,99.18,0.10%,-1.38%,95.00%,-0.79%,17.23%,14.22,1201.85,27.50,-2.52%,1527887
40,"ACAS",4165.99,268.60,263.40,1.30%,21.50%,67.00%,-0.69%,1.08%,1.03,2769.49,15.51,0.00%,2235735
41,"ACAT",439.57,12.94,12.78,1.50%,17.57%,94.00%,1.72%,6.52%,5.44,153.31,33.32,-1.91%,137114
42,"ACC",4166.96,105.12,104.52,0.56%,-0.67%,98.70%,-1.53%,1.28%,1.69,791.74,39.56,-0.20%,661063
43,"ACCO",992.17,112.11,110.81,0.90%,22.75%,99.70%,-1.60%,9.46%,7.59,1381.08,8.63,-2.49%,1041089
44,"ACCU",,,,,,,,,,3.97,24.72,0.00%,0
45,"ACE",36992.33,331.74,329.53,0.60%,0.10%,94.30%,-0.14%,1.56%,4.18,1232.14,111.02,-0.44%,731375
46,"ACET",622.17,29.06,28.38,2.30%,16.98%,73.90%,-2.03%,3.47%,4.93,199.55,21.21,-0.93%,273687
47,"ACFC",63.55,15.50,10.76,0.10%,181.82%,52.10%,0.80%,0.13%,0.89,15.25,4.13,0.73%,8426
48,"ACFN",22.40,22.18,20.19,7.20%,25.35%,19.80%,-7.69%,5.06%,4.47,228.63,1.02,0.99%,573803
49,"ACG",1833.97,242.91,242.88,,,34.30%,-0.74%,0.06%,0.27,552.96,7.59,0.53%,545625
50,"ACGL",7736.40,135.11,130.21,1.80%,1.76%,81.60%,0.12%,1.00%,1.89,688.02,57.33,0.12%,463512
51,"ACH",8075.41,699.17,156.18,,,1.40%,0.42%,1.06%,9.39,175.64,11.46,-0.78%,87097
52,"ACHC",3672.50,59.92,57.49,1.80%,-20.61%,70.90%,3.37%,8.82%,14.36,353.01,61.48,0.31%,234670
53,"ACHN",1288.21,100.25,100.00,44.11%,-22.40%,82.80%,-15.38%,13.69%,1.96,6982.72,12.48,-2.88%,14412911
54,"ACI",532.80,212.27,209.57,0.53%,1.81%,63.80%,-3.11%,24.92%,6.44,8108.55,2.43,-3.19%,6850659
55,"ACIM",,,,,,,,,,1.64,64.57,-0.23%,717
56,"ACIW",2130.99,114.94,113.02,1.30%,19.80%,98.50%,2.68%,5.28%,9.49,629.08,18.41,-0.70%,422378
57,"ACLS",240.84,112.02,110.12,0.80%,7.82%,64.40%,11.20%,3.25%,9.57,373.83,2.15,0.00%,114449
58,"ACM",3260.95,99.48,89.38,0.60%,-9.82%,86.70%,11.39%,13.06%,7.23,1615.50,30.49,-6.99%,4762570
59,"ACMP",11951.71,190.80,12.15,93.40%,0.12%,45.90%,-36.03%,12.90%,3.11,504.54,62.06,-0.93%,397486
60,"ACN",55937.79,664.66,473.33,0.30%,1.73%,83.80%,-0.18%,3.76%,6.18,2876.18,83.94,-0.26%,1647813
61,"ACNB",117.13,6.01,5.87,2.10%,5.87%,8.70%,-0.76%,0.01%,0.10,3.17,19.45,-0.21%,6550
62,"ACOR",1513.02,41.75,41.61,0.80%,14.78%,,4.25%,14.23%,8.48,697.96,35.91,-0.91%,396217
63,"ACPW",42.68,23.07,21.32,28.50%,,46.30%,-3.32%,0.78%,2.29,72.85,1.90,2.70%,34775
64,"ACRE",346.47,28.61,25.97,0.50%,24.34%,60.60%,-3.10%,3.12%,5.92,136.98,11.95,-1.32%,232721
65,"ACRX",261.58,43.38,42.66,0.20%,11.57%,82.20%,-4.49%,20.81%,13.58,653.75,6.93,14.93%,3212824
66,"ACST",52.07,106.26,50.66,,,,,0.05%,0.09,300.22,0.49,0.02%,125878
67,"ACT",65133.19,265.06,263.92,0.40%,33.83%,72.60%,7.56%,0.79%,0.95,2183.21,243.63,-0.85%,2110965
68,"ACTA",697.83,41.17,34.55,8.90%,-2.55%,84.70%,1.83%,5.11%,11.91,148.13,16.97,0.12%,119509
69,"ACTG",922.71,50.12,48.85,1.50%,-6.82%,,-1.09%,18.44%,22.12,407.07,18.44,0.16%,395020
70,"ACTS",116.90,63.88,60.44,5.61%,,9.90%,,0.01%,0.10,62.18,1.75,-4.37%,90529
71,"ACU",56.70,3.24,2.82,13.10%,-2.97%,40.20%,4.49%,0.12%,0.72,4.84,17.50,0.00%,0
72,"ACUR",27.81,48.79,47.81,1.20%,16.29%,57.20%,0.23%,0.29%,2.20,63.81,0.56,-1.30%,58250
73,"ACW",231.44,47.72,47.25,5.70%,-13.92%,83.40%,1.03%,2.94%,7.86,176.42,4.75,-2.06%,102207
74,"ACWI",,,,,,,,,0.90,1306.35,59.73,0.34%,1422094
75,"ACWV",,,,,,,,,,72.90,69.38,0.26%,99425
76,"ACWX",,,,,,,,,2.49,401.20,45.04,0.47%,467013
77,"ACXM",1479.36,77.01,75.99,1.80%,91.15%,97.50%,1.98%,4.08%,5.96,520.21,19.18,-0.16%,237772
78,"ACY",17.92,1.60,1.18,2.30%,-27.56%,25.10%,0.25%,0.03%,0.11,3.25,11.10,-0.89%,2397
79,"ADAT",34.97,41.63,39.80,2.50%,10.94%,29.00%,6.62%,0.61%,3.07,79.20,0.81,-3.57%,135403
80,"ADBE",35759.66,498.74,496.85,0.10%,-74.86%,91.60%,-0.27%,1.96%,3.08,3165.02,71.70,0.00%,1871708
81,"ADC",462.71,14.96,14.12,0.10%,7.16%,68.60%,0.10%,2.41%,5.27,64.51,30.61,-1.03%,28695
82,"ADEP",109.47,13.11,12.93,11.73%,0.13%,55.70%,6.85%,6.29%,3.75,216.80,9.06,8.50%,310359
83,"ADES",416.33,20.23,16.75,14.39%,14.79%,53.40%,-12.39%,6.21%,7.07,147.22,21.26,3.30%,127811
84,"ADGE",44.80,52.71,24.28,3.70%,3.83%,5.00%,-2.19%,0.48%,2.18,53.73,0.84,-1.18%,28166
85,"ADHD",50.02,13.63,7.32,46.31%,,32.90%,5.26%,28.22%,4.05,509.53,3.62,-1.36%,118381
86,"ADI",15842.47,314.21,311.32,0.30%,-5.13%,86.20%,0.04%,2.86%,3.52,2532.79,50.14,-0.56%,1208589
87,"ADK",76.97,18.11,15.96,3.70%,14.72%,32.30%,11.49%,2.11%,4.98,67.80,4.21,-0.94%,73518
88,"ADM",32685.22,643.79,632.08,0.20%,-6.60%,75.70%,0.07%,0.90%,1.73,3280.61,51.12,0.69%,2017845
89,"ADMP",42.13,10.56,8.04,2.30%,-11.32%,20.90%,10.35%,5.89%,5.61,84.34,4.03,1.00%,257081
90,"ADMS",249.93,17.13,14.79,0.30%,394.61%,45.50%,1.14%,1.48%,3.36,65.01,15.06,3.22%,37505
91,"ADNC",98.06,22.70,22.31,1.90%,-68.41%,91.70%,0.17%,5.39%,6.87,174.77,4.18,-3.24%,162363
92,"ADP",41032.95,482.06,481.33,0.20%,9.17%,76.20%,-0.18%,1.18%,3.24,1747.75,84.95,-0.20%,1247080
93,"ADPT",689.25,20.63,9.84,0.10%,-93.83%,35.60%,25.56%,4.23%,4.18,99.41,32.85,-1.68%,34901
94,"ADRA",,,,,,,,,0.68,5.69,29.52,0.58%,101
95,"ADRD",,,,,,,,,2.03,6.78,23.54,0.77%,5461
96,"ADRE",,,,,,,,,0.68,24.86,38.74,-0.18%,7324
97,"ADRU",,,,,,,,,3.98,4.76,23.54,1.33%,43603
98,"ADS",16931.26,59.41,54.13,2.60%,0.26%,,-0.74%,3.73%,3.24,623.60,284.28,-0.25%,361636
99,"ADSK",13498.06,227.24,226.50,0.20%,15.80%,91.70%,-1.35%,2.66%,2.02,2992.14,58.99,-0.69%,1751079
100,"ADT",6410.53,174.01,173.57,0.30%,-5.95%,,-0.83%,21.33%,21.88,1692.32,35.65,-3.23%,3715793
101,"ADTN",1092.38,54.32,54.03,4.31%,0.17%,99.10%,0.52%,4.63%,4.04,618.50,20.41,1.49%,828233
102,"ADUS",228.16,10.98,10.03,37.30%,0.54%,85.80%,0.76%,1.95%,4.29,45.46,20.87,0.43%,46440
103,"ADVS",1724.68,51.56,48.63,0.90%,-89.06%,85.60%,-5.08%,4.83%,6.17,380.70,33.27,-0.54%,502218
104,"ADX",1356.06,93.78,84.67,0.10%,2.18%,18.90%,-0.44%,0.97%,5.55,148.44,14.48,0.14%,131660
105,"ADXS",54.49,19.53,17.71,7.60%,43.23%,10.50%,-1.39%,2.46%,1.63,267.06,2.75,-1.43%,93419
106,"ADZ",,,,,,,,,,,,,0
107,"AE",189.10,4.22,2.13,54.95%,,38.50%,-1.81%,2.49%,7.02,7.57,45.85,2.32%,5121
108,"AEC",1123.60,57.65,55.42,1.10%,-4.08%,88.60%,3.06%,4.66%,6.53,395.03,19.52,0.15%,368681
109,"AEE",10510.73,242.63,242.20,0.16%,2.64%,67.20%,-0.10%,2.63%,4.46,1431.21,43.31,-0.02%,933427
110,"AEG",17537.28,2120.59,1818.62,,,7.50%,0.34%,0.08%,1.65,850.89,8.26,-0.12%,929013
111,"AEGN",740.67,37.37,36.53,0.30%,51.28%,,0.83%,7.59%,8.60,322.32,19.60,-1.11%,325307
112,"AEGR",637.39,29.55,28.55,0.30%,1.02%,93.70%,6.56%,33.87%,6.82,1418.51,21.56,-0.05%,1141118
113,"AEHR",28.92,11.52,8.71,9.20%,23.12%,15.30%,6.72%,0.06%,0.34,16.13,2.54,1.35%,2898
114,"AEIS",833.68,40.10,34.88,0.30%,-16.05%,87.10%,-4.85%,5.19%,4.28,422.82,20.64,-0.72%,408162
115,"AEL",2082.43,74.80,71.75,1.30%,2.31%,,-0.61%,6.56%,8.37,562.99,27.19,-2.33%,674055
116,"AEM",4783.55,207.89,209.65,,,78.10%,5.28%,1.05%,0.88,2524.23,24.06,4.56%,3879233
