"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"A","Agilent Technologies Inc.","Healthcare","Medical Laboratories & Research","USA",17245.80,25.22,52.27,1.08%,3801950
2,"AA","Alcoa Inc.","Basic Materials","Aluminum","USA",17193.54,,15.62,6.99%,35055880
3,"AAC","AAC Holdings, Inc.","Healthcare","Specialized Health Services","USA",401.00,646.67,19.08,-1.65%,90963
4,"AADR","AdvisorShares WCM/BNY MlnFcsd GR ADR ETF","Financial","Exchange Traded Fund","USA",,,34.87,0.00%,0
5,"AAIT","iShares MSCI All Country Asia Info Tech","Financial","Exchange Traded Fund","USA",,,31.75,1.08%,537
6,"AAL","American Airlines Group Inc.","Services","Major Airlines","USA",23744.67,,33.38,1.23%,15971739
7,"AAMC","Altisource Asset Management Corporation","Financial","Asset Management","USA",1489.38,116.04,665.01,0.02%,4784
8,"AAME","Atlantic American Corp.","Financial","Life Insurance","USA",81.56,15.76,3.92,-0.51%,5696
9,"AAN","Aaron's, Inc.","Services","Rental & Leasing Services","USA",1764.36,20.00,24.10,-1.23%,486377
10,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductor - Integrated Circuits","USA",223.48,125.83,14.86,-1.59%,367697
11,"AAON","AAON Inc.","Industrial Goods","General Building Materials","USA",987.43,25.28,17.86,-0.50%,192584
12,"AAP","Advance Auto Parts Inc.","Services","Auto Parts Stores","USA",9664.74,22.11,135.79,2.54%,716161
13,"AAPL","Apple Inc.","Consumer Goods","Electronic Equipment","USA",576392.38,15.55,97.67,1.46%,67483504
14,"AAT","American Assets Trust, Inc.","Financial","REIT - Retail","USA",1497.24,106.45,34.86,-0.77%,155434
15,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",84.01,,1.28,-1.54%,42185
16,"AAV","Advantage Oil & Gas Ltd.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",752.81,,4.58,3.62%,308995
17,"AAVL","Avalanche Biotechnologies, Inc.","Healthcare","Biotechnology","USA",676.93,,30.21,-0.66%,79015
18,"AAWW","Atlas Air Worldwide Holdings, Inc.","Services","Air Services, Other","USA",832.06,9.10,32.90,-0.12%,229653
19,"AAXJ","iShares MSCI All Country Asia ex Japan","Financial","Exchange Traded Fund","USA",,,60.38,0.47%,563874
20,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",2287.62,13.43,24.27,2.71%,628727
21,"ABAC","Aoxin Tianli Group, Inc.","Consumer Goods","Farm Products","China",58.30,,2.11,0.48%,98484
22,"ABAX","Abaxis, Inc.","Healthcare","Medical Laboratories & Research","USA",1083.21,69.71,47.83,-0.56%,115189
23,"ABB","ABB Ltd.","Industrial Goods","Diversified Machinery","Switzerland",47597.77,18.35,20.44,0.34%,1651165
24,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - Major","USA",84292.98,20.42,53.37,0.89%,31763126
25,"ABC","AmerisourceBergen Corporation","Services","Drugs Wholesale","USA",16832.99,66.98,75.84,1.09%,1583988
26,"ABCB","Ameris Bancorp","Financial","Regional - Mid-Atlantic Banks","USA",637.48,25.63,23.75,-0.38%,200585
27,"ABCD","Cambium Learning Group, Inc.","Services","Education & Training Services","USA",66.96,,1.47,-1.34%,49303
28,"ABCO","The Advisory Board Company","Services","Business Services","USA",1825.16,104.75,49.60,-1.35%,216855
29,"ABG","Asbury Automotive Group, Inc.","Services","Auto Dealerships","USA",1940.55,16.74,65.19,1.92%,601434
30,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",23.70,,1.15,1.77%,227775
31,"ABM","ABM Industries Incorporated","Services","Business Services","USA",1441.14,20.52,25.78,-0.27%,201531
32,"ABMD","ABIOMED, Inc.","Healthcare","Medical Appliances & Equipment","USA",925.72,134.59,22.98,0.44%,154101
33,"ABR","Arbor Realty Trust Inc.","Financial","REIT - Diversified","USA",329.06,13.04,6.46,-0.92%,86391
34,"ABT","Abbott Laboratories","Healthcare","Medical Appliances & Equipment","USA",60132.97,28.77,40.86,2.18%,7174557
35,"ABTL","Autobytel Inc.","Technology","Internet Information Providers","USA",82.71,2.73,8.90,-3.16%,65476
36,"ABX","Barrick Gold Corporation","Basic Materials","Gold","Canada",16065.27,,13.41,-2.69%,11143775
37,"ABY","Abengoa Yield plc","Utilities","Electric Utilities","United Kingdom",2588.93,,31.80,2.85%,449905
38,"ACAD","ACADIA Pharmaceuticals Inc.","Healthcare","Biotechnology","USA",2514.84,,26.06,3.04%,1585125
39,"ACAS","American Capital, Ltd.","Financial","Asset Management","USA",3773.83,40.14,14.00,-0.36%,3497942
40,"ACAT","Arctic Cat Inc.","Consumer Goods","Recreational Vehicles","USA",440.57,12.45,32.22,-5.51%,173633
41,"ACC","American Campus Communities, Inc.","Financial","REIT - Residential","USA",4055.54,69.02,38.61,-0.10%,878714
42,"ACCO","ACCO Brands Corporation","Consumer Goods","Office Supplies","USA",787.28,8.82,6.86,-0.29%,872779
43,"ACCU","AdvisorShares Accuvest Global Opport ETF","Financial","Exchange Traded Fund","USA",,,24.25,1.04%,1520
44,"ACE","ACE Limited","Financial","Property & Casualty Insurance","Switzerland",34550.24,10.30,104.61,1.64%,1532103
45,"ACET","Aceto Corp.","Basic Materials","Chemicals - Major Diversified","USA",563.76,19.06,19.88,2.26%,215473
46,"ACFC","Atlantic Coast Financial Corporation","Financial","Regional - Southeast Banks","USA",59.36,,3.94,2.87%,9488
47,"ACFN","Acorn Energy, Inc.","Industrial Goods","Aerospace/Defense Products & Services","USA",26.37,,1.34,12.61%,223407
48,"ACG","AllianceBernstein Income Fund, Inc.","Financial","Closed-End Fund - Debt","USA",1816.97,14.67,7.49,0.13%,480312
