"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ATOS","Atossa Genetics, Inc.","Healthcare","Diagnostic Substances","USA",40.52,,3.02,17.97%,3617175
2,"BVSN","BroadVision, Inc.","Technology","Internet Software & Services","USA",53.05,,13.78,22.60%,424291
3,"CAPS","Capstone Therapeutics Corp.","Healthcare","Biotechnology","USA",11.83,,0.35,20.34%,170027
4,"CCIH","ChinaCache International Holdings Ltd.","Technology","Internet Information Providers","China",331.22,,16.83,15.12%,1463565
5,"CDII","China Direct Industries, Inc.","Services","Business Services","USA",4.32,0.82,0.10,16.67%,2250
6,"CELM","China Electric Motor, Inc.","Consumer Goods","Electronic Equipment","China",1.32,0.09,0.07,16.67%,88200
7,"DARA","DARA BioSciences, Inc","Healthcare","Biotechnology","USA",18.03,,0.87,20.83%,3081157
8,"DLGC","Dialogic, Inc.","Technology","Communication Equipment","USA",6.03,,0.45,18.42%,26361
9,"DLHC","DLH Holdings Corp.","Services","Staffing & Outsourcing Services","USA",27.12,,3.38,16.15%,275192
10,"EVOK","Evoke Pharma, Inc.","Healthcare","Drugs - Generic","USA",11.37,,11.73,17.30%,1456943
11,"HXM","Homex Development Corp.","Industrial Goods","Residential Construction","Mexico",64.71,,1.73,49.14%,4623810
12,"IFON","Infosonics Corp.","Technology","Communication Equipment","USA",23.83,,2.43,44.64%,4882348
13,"KPTI","Karyopharm Therapeutics, Inc.","Healthcare","Drug Manufacturers - Major","USA",69.50,,31.80,16.44%,221588
14,"LUNA","Luna Innovations Incorporated","Technology","Scientific & Technical Instruments","USA",19.06,,2.50,89.39%,6687409
15,"MAYS","JW Mays Inc.","Financial","Property Management","USA",72.70,120.20,45.95,27.43%,100
16,"MGN","Mines Management, Inc.","Basic Materials","Silver","USA",19.43,,0.80,19.40%,190699
17,"MNDL","Mandalay Digital Group, Inc","Services","Publishing - Periodicals","USA",85.28,,3.93,16.27%,1120406
18,"NOVB","North Valley Bancorp","Financial","Regional - Pacific Banks","USA",130.89,39.90,24.64,28.67%,861209
19,"PDEX","Pro-Dex Inc.","Healthcare","Medical Instruments & Supplies","USA",8.90,,3.77,41.73%,657443
20,"RSH","RadioShack Corp.","Services","Electronics Stores","USA",218.16,,2.54,17.59%,9971859
21,"SCIL","Scientific Learning Corp.","Services","Education & Training Services","USA",7.24,,0.43,38.71%,300
22,"SMCI","Super Micro Computer, Inc.","Technology","Networking & Communication Devices","USA",786.18,29.37,22.97,24.16%,3355563
23,"VG","Vonage Holdings Corporation","Technology","Diversified Communication Services","USA",790.15,22.18,4.52,19.89%,12095925
24,"VISN","VisionChina Media Inc.","Services","Advertising Agencies","China",122.59,,28.15,16.37%,1792242
25,"VRNG","Vringo, Inc.","Technology","Application Software","USA",261.48,,3.81,21.73%,16447900
