"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
186,"AKO-B",4369.95,157.76,,,,,,,2.66,23.17,27.40,-1.08%,9312
187,"AKP",,,,,,,,,0.09,32.14,12.28,0.08%,44906
188,"AKR",1398.15,55.46,54.87,1.23%,-23.38%,,0.00%,3.65%,8.07,247.90,25.18,-0.12%,287452
189,"AKRX",2330.88,96.24,74.06,0.60%,-16.49%,85.30%,0.00%,11.90%,11.55,762.98,24.44,0.91%,484007
190,"AKS",1060.02,135.90,134.36,0.60%,25.76%,47.60%,-0.01%,26.38%,5.34,6631.88,7.91,1.41%,7165244
191,"AL",3105.53,101.75,96.03,18.15%,-35.43%,87.70%,0.02%,1.98%,2.72,699.96,30.27,-0.82%,581005
192,"ALAN",2.62,5.57,4.18,9.21%,49.56%,19.83%,56.78%,0.22%,0.42,22.25,0.47,0.00%,0
193,"ALB",5136.21,81.39,80.96,0.20%,-2.40%,81.70%,-0.05%,2.46%,3.32,599.32,63.54,0.68%,661223
194,"ALCO",283.76,7.30,6.73,52.60%,,79.90%,176.60%,0.91%,4.21,14.58,38.63,-0.57%,23493
195,"ALCS",30.53,3.26,2.67,18.12%,-50.17%,54.20%,-0.45%,0.07%,0.15,12.44,9.30,-0.78%,4033
196,"ALD",,,,,,,,,,38.52,47.53,0.03%,53783
197,"ALDW",1041.28,62.50,11.50,81.60%,,7.60%,0.40%,5.29%,1.49,408.77,16.39,-1.62%,156414
198,"ALE",1950.20,39.80,40.54,0.10%,-2.45%,60.50%,-3.54%,1.38%,3.75,149.01,49.17,0.35%,235100
199,"ALEX",1821.41,43.10,47.33,3.30%,-4.49%,71.00%,0.00%,2.25%,5.36,198.98,42.15,-0.26%,338143
200,"ALFA",,,,,,,,,,17.08,37.87,1.69%,19164
201,"ALG",679.24,12.07,11.77,0.20%,-19.91%,89.50%,-0.54%,0.59%,2.50,27.53,56.12,-0.28%,30659
202,"ALGN",4790.02,79.97,68.56,5.20%,-52.86%,79.60%,0.01%,3.35%,2.07,1107.38,61.36,2.44%,2168955
203,"ALGT",1970.20,18.63,14.53,0.40%,-1.32%,80.00%,-0.01%,3.73%,7.10,76.32,105.67,-0.09%,95875
204,"ALIM",139.00,31.59,29.67,59.52%,-0.65%,96.50%,-5.43%,3.08%,3.86,236.29,4.45,1.14%,118441
205,"ALJ",1037.24,62.90,28.91,62.50%,12.95%,42.90%,8.30%,22.90%,7.24,914.78,16.55,0.36%,560789
206,"ALK",5165.81,69.78,69.19,0.40%,-14.15%,96.20%,-2.78%,2.97%,2.95,695.36,73.99,-0.05%,610446
207,"ALKS",5539.51,136.11,136.75,0.80%,7.82%,93.80%,-0.13%,2.02%,3.09,894.04,40.46,-0.59%,943863
208,"ALL",24493.63,461.10,454.15,0.10%,2.67%,77.00%,-0.02%,1.03%,2.12,2209.28,53.35,0.43%,1879483
209,"ALLB",74.00,4.85,4.35,0.30%,-6.44%,43.20%,-12.02%,0.12%,0.38,13.26,15.39,0.79%,48429
210,"ALLE",4202.02,96.20,96.02,0.20%,97.54%,,,,,1396.31,43.87,0.43%,1372996
211,"ALLT",508.64,32.71,29.86,15.57%,,56.10%,-239.01%,8.47%,8.91,283.71,15.40,-0.96%,541413
212,"ALN",26.66,34.62,16.21,67.20%,,14.00%,-2.59%,0.00%,0.00,162.75,0.77,0.26%,66050
213,"ALNY",3811.75,62.42,53.76,0.10%,62.47%,90.00%,11.11%,6.58%,4.85,729.19,62.31,2.03%,416452
214,"ALOG",1082.91,12.44,12.31,0.80%,30.05%,94.00%,0.09%,2.81%,5.69,60.81,86.91,-0.14%,76269
215,"ALOT",96.43,7.46,3.47,8.30%,1.98%,33.70%,-4.52%,0.13%,0.58,7.82,12.92,-0.08%,6320
216,"ALR",2915.49,81.74,77.13,1.10%,1.70%,89.10%,0.14%,6.95%,10.75,499.00,36.25,1.63%,667125
217,"ALSE",0.53,23.06,23.00,0.24%,,3.16%,-23.19%,0.01%,0.18,15.33,0.03,8.70%,420
218,"ALSK",110.35,47.16,47.74,0.80%,3.85%,26.20%,-73.41%,1.17%,1.12,496.72,2.26,-3.42%,504868
219,"ALSN",4967.74,184.40,180.89,0.80%,-96.39%,60.60%,13.72%,0.96%,2.56,679.37,27.31,1.37%,629444
220,"ALTI",59.80,11.59,4.57,60.60%,,2.40%,20.52%,3.51%,1.21,132.10,5.46,5.81%,149639
221,"ALTR",10247.83,320.45,320.24,0.10%,10.71%,93.70%,0.06%,1.00%,0.98,3278.00,32.14,0.50%,1660130
222,"ALTV",48.22,5.78,5.39,6.63%,-3.29%,21.20%,3.34%,2.72%,3.62,40.51,8.58,2.75%,27327
223,"ALU",10675.68,2393.65,2564.43,,,10.30%,0.32%,0.31%,0.44,17996.81,4.54,1.79%,6667745
