"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"AEZS","Aeterna Zentaris Inc.","Healthcare","Biotechnology","Canada",74.52,,0.65,-49.61%,20908688
2,"ALXA","Alexza Pharmaceuticals Inc.","Healthcare","Drug Manufacturers - Other","USA",37.04,,1.57,-26.29%,872728
3,"ANDE","The Andersons, Inc.","Consumer Goods","Farm Products","USA",1800.84,19.10,51.96,-18.06%,1372460
4,"CHOP","China Gerui Advanced Materials Group Ltd.","Basic Materials","Steel & Iron","China",16.02,,0.21,-22.40%,1066660
5,"CSOD","Cornerstone OnDemand, Inc.","Technology","Application Software","USA",1748.52,,27.55,-15.88%,5973972
6,"CVO","Cenveo Inc.","Services","Business Services","USA",146.76,,1.73,-20.28%,2244602
7,"DGAZ","VelocityShares 3x Inv Natural Gas ETN","Financial","Exchange Traded Fund","USA",,,2.91,-15.90%,21591184
8,"EPAX","Ambassadors Group Inc.","Services","Education & Training Services","USA",60.49,,2.93,-17.46%,115353
9,"GNW","Genworth Financial, Inc.","Financial","Life Insurance","USA",6987.44,10.50,8.66,-38.45%,81066912
10,"IMRS","IMRIS, Inc.","Healthcare","Medical Instruments & Supplies","Canada",16.08,,0.24,-22.33%,827910
11,"NSM","Nationstar Mortgage Holdings Inc.","Financial","Mortgage Investment","USA",3245.26,26.62,27.87,-21.87%,5422804
12,"SZYM","Solazyme, Inc.","Basic Materials","Oil & Gas Refining & Marketing","USA",589.46,,3.13,-58.14%,18350820
13,"TEAR","TearLab Corporation","Healthcare","Medical Laboratories & Research","USA",89.71,,2.26,-15.36%,1165963
14,"TNGO","Tangoe, Inc.","Technology","Business Software & Services","USA",567.74,244.00,12.36,-15.57%,2518779
15,"WAC","Walter Investment Management Corp.","Financial","Mortgage Investment","USA",819.60,9.54,17.16,-21.07%,5316411
16,"WWWW","Web.com Group, Inc.","Technology","Internet Information Providers","USA",1063.13,,14.72,-27.31%,5906768
