"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"A","Agilent Technologies Inc.","Healthcare","Medical Laboratories & Research","USA",17432.57,25.50,52.35,0.15%,4943306
2,"AA","Alcoa Inc.","Basic Materials","Aluminum","USA",18395.21,,15.69,0.45%,15171550
3,"AAC","AAC Holdings, Inc.","Healthcare","Specialized Health Services","USA",394.38,636.00,19.03,-0.26%,72098
4,"AADR","AdvisorShares WCM/BNY MlnFcsd GR ADR ETF","Financial","Exchange Traded Fund","USA",,,35.95,3.10%,1045
5,"AAIT","iShares MSCI All Country Asia Info Tech","Financial","Exchange Traded Fund","USA",,,32.42,2.11%,210
6,"AAL","American Airlines Group Inc.","Services","Major Airlines","USA",24040.28,,35.22,5.51%,13419365
7,"AAMC","Altisource Asset Management Corporation","Financial","Asset Management","USA",1489.62,116.06,690.99,3.91%,893
8,"AAME","Atlantic American Corp.","Financial","Life Insurance","USA",81.18,15.68,3.94,0.51%,1902
9,"AAN","Aaron's, Inc.","Services","Rental & Leasing Services","USA",1742.67,19.75,24.27,0.71%,603453
10,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductor - Integrated Circuits","USA",219.93,123.83,14.89,0.20%,216745
11,"AAON","AAON Inc.","Industrial Goods","General Building Materials","USA",982.48,25.15,18.07,1.18%,195849
12,"AAP","Advance Auto Parts Inc.","Services","Auto Parts Stores","USA",9909.95,22.67,139.57,2.78%,899426
13,"AAPL","Apple Inc.","Consumer Goods","Electronic Equipment","USA",584835.25,15.78,99.76,2.14%,65910464
14,"AAT","American Assets Trust, Inc.","Financial","REIT - Retail","USA",1485.73,105.64,35.85,2.84%,86585
15,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",87.80,,1.31,2.34%,64384
16,"AAV","Advantage Oil & Gas Ltd.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",777.09,,4.48,-2.18%,270120
17,"AAVL","Avalanche Biotechnologies, Inc.","Healthcare","Biotechnology","USA",672.47,,30.21,0.00%,52622
18,"AAWW","Atlas Air Worldwide Holdings, Inc.","Services","Air Services, Other","USA",831.05,9.09,33.16,0.79%,121531
19,"AAXJ","iShares MSCI All Country Asia ex Japan","Financial","Exchange Traded Fund","USA",,,60.92,0.89%,363182
20,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",2349.58,13.79,25.08,3.34%,349157
21,"ABAC","Aoxin Tianli Group, Inc.","Consumer Goods","Farm Products","China",58.59,,2.14,1.42%,79095
22,"ABAX","Abaxis, Inc.","Healthcare","Medical Laboratories & Research","USA",1077.13,69.32,48.25,0.88%,152323
23,"ABB","ABB Ltd.","Industrial Goods","Diversified Machinery","Switzerland",47650.75,18.41,20.64,0.98%,2029739
24,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - Major","USA",85042.42,20.61,54.41,1.95%,15971206
25,"ABC","AmerisourceBergen Corporation","Services","Drugs Wholesale","USA",17016.98,67.71,75.49,-0.46%,2598076
26,"ABCB","Ameris Bancorp","Financial","Regional - Mid-Atlantic Banks","USA",635.08,25.54,23.99,1.01%,122130
27,"ABCD","Cambium Learning Group, Inc.","Services","Education & Training Services","USA",66.00,,1.44,-2.03%,950
