"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"APPY","Venaxis, Inc.","Healthcare","Diagnostic Substances","USA",63.20,,0.55,-73.14%,9998599
2,"CTP","CTPartners Executive Search Inc.","Services","Staffing & Outsourcing Services","USA",47.34,10.69,4.35,-33.28%,2185483
3,"DRL","Doral Financial Corporation","Financial","Money Center Banks","USA",21.28,,2.66,-16.87%,330291
4,"FRO","Frontline Ltd.","Services","Shipping","Bermuda",312.34,,2.43,-18.73%,8263814
5,"GEVO","Gevo, Inc.","Basic Materials","Chemicals - Major Diversified","USA",25.51,,0.14,-47.19%,15123304
6,"HNR","Harvest Natural Resources Inc.","Basic Materials","Independent Oil & Gas","USA",33.13,,0.63,-18.72%,850585
7,"LENS","Presbia PLC","Healthcare","Medical Instruments & Supplies","Ireland",,,8.15,-18.50%,1976189
8,"NSPH","Nanosphere, Inc.","Healthcare","Medical Instruments & Supplies","USA",36.27,,0.26,-16.13%,3336320
9,"PFMT","Performant Financial Corporation","Services","Business Services","USA",289.02,14.65,4.21,-28.16%,4800897
10,"USLV","VelocityShares 3x Long Silver ETN","Financial","Exchange Traded Fund","USA",,,23.03,-18.25%,1204064
