"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",12795.81,335.32,334.81,0.30%,-40.10%,85.60%,0.54%,0.73%,0.94,2590.57,39.65,3.90%,4851486
2,"AA",19369.23,1216.66,1177.30,0.10%,-55.62%,69.20%,-0.13%,2.83%,1.89,17629.97,16.04,0.75%,15345685
3,"AAC",610.48,21.08,7.73,42.60%,0.00%,3.20%,,8.36%,6.21,104.10,29.07,0.38%,77413
4,"AADR",,,,,,,,,,1.48,37.23,0.47%,1655
5,"AAIT",,,,,,,,,0.00,1.02,34.48,0.79%,253
6,"AAL",38495.34,717.26,713.67,0.55%,0.00%,70.10%,-0.04%,2.88%,1.52,13525.15,55.59,3.58%,16178882
7,"AAMC",591.28,2.19,1.54,2.70%,211.59%,75.40%,6.31%,12.58%,11.52,16.82,240.11,-11.07%,4355
8,"AAME",82.31,20.63,4.55,77.33%,-0.03%,4.90%,-1.79%,0.19%,1.83,4.64,4.00,0.25%,6880
9,"AAN",2244.40,72.47,72.01,0.70%,-0.30%,99.40%,-0.11%,5.29%,6.01,634.67,32.17,3.87%,977016
10,"AAOI",129.53,14.82,14.39,2.80%,-2.81%,61.30%,3.47%,13.02%,5.09,368.20,8.98,2.75%,172528
11,"AAON",1176.55,54.47,41.64,21.00%,0.00%,61.10%,-0.03%,2.36%,6.37,154.08,22.53,4.31%,117656
12,"AAP",11193.02,72.99,72.61,0.50%,-21.40%,96.40%,0.29%,2.92%,2.55,829.48,156.54,2.08%,738811
13,"AAPL",642493.24,5864.84,5861.63,0.05%,-32.75%,61.90%,0.02%,1.05%,1.25,49017.90,112.39,2.59%,53570673
14,"AAT",1893.98,43.62,37.21,1.20%,353.43%,90.20%,-12.32%,1.41%,3.35,156.96,44.17,1.73%,132336
15,"AAU",81.76,68.13,57.22,5.36%,0.00%,5.90%,127.14%,0.34%,0.84,233.43,1.21,0.83%,274306
16,"AAV",702.89,169.37,167.96,0.25%,0.00%,58.00%,4.00%,0.50%,3.18,264.98,4.15,0.00%,218475
17,"AAVL",1018.61,24.48,16.92,26.90%,-5.59%,61.30%,3.18%,9.49%,7.67,209.34,43.29,4.04%,761062
18,"AAWW",1134.07,24.81,24.28,1.10%,-17.53%,,0.01%,7.48%,7.23,251.13,47.45,3.81%,185792
19,"AAXJ",,,,,,,,,1.11,1018.85,63.90,1.32%,3442832
20,"AB",2550.45,97.16,91.47,5.81%,-0.09%,29.40%,-0.18%,0.56%,1.75,294.19,26.64,1.49%,243260
21,"ABAC",48.17,32.33,16.88,53.91%,0.00%,0.60%,-3.09%,0.08%,0.52,25.27,1.49,0.00%,5109
22,"ABAX",1332.11,22.54,21.29,3.30%,-7.26%,,-1.02%,16.82%,18.15,197.31,59.40,0.51%,551384
23,"ABB",45125.50,2281.37,2307.14,,,4.70%,0.57%,0.13%,1.68,1803.85,20.01,1.16%,2177847
24,"ABBV",99909.32,1593.45,1572.58,0.08%,-0.78%,87.50%,-2.26%,1.00%,2.00,7857.96,62.98,0.45%,8916657
25,"ABC",20290.06,218.69,206.68,0.30%,-6.98%,87.20%,0.04%,4.05%,4.69,1786.65,94.15,1.48%,1637931
26,"ABCB",647.96,28.16,25.51,2.40%,-2.45%,63.10%,0.29%,3.66%,9.34,100.01,24.59,6.87%,75938
27,"ABCD",102.91,44.94,12.43,72.10%,0.02%,10.70%,-80.25%,0.14%,0.82,20.55,2.30,0.44%,52969
28,"ABCO",1596.32,36.01,35.79,0.30%,-55.49%,,0.28%,7.72%,7.31,377.84,45.27,2.12%,2161553
29,"ABCW",312.40,9.24,2.15,21.38%,0.00%,,,5.03%,5.50,19.65,34.75,2.78%,6392
30,"ABEV",103306.00,15700.00,5990.00,,,,,0.77%,3.05,15137.86,6.74,2.43%,12144076
