"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"CDII","China Direct Industries, Inc.","Services","Business Services","USA",5.28,1.00,0.09,-18.18%,199023
2,"CELM","China Electric Motor, Inc.","Consumer Goods","Electronic Equipment","China",2.19,0.14,0.08,-25.00%,16113
3,"CRIS","Curis Inc.","Healthcare","Biotechnology","USA",282.83,,2.79,-18.66%,2297543
4,"DEER","Deer Consumer Products, Inc.","Consumer Goods","Home Furnishings & Fixtures","China",2.02,0.05,0.05,-16.67%,9014
5,"FTBK","Frontier Financial Corporation","Financial","Regional - Pacific Banks","USA",0.47,,0.08,-20.00%,1200
6,"GBR","New Concept Energy, Inc.","Basic Materials","Independent Oil & Gas","USA",3.99,2.25,1.72,-16.10%,51260
7,"GNE","Genie Energy Ltd.","Basic Materials","Independent Oil & Gas","USA",303.17,,12.06,-22.89%,589612
8,"KONE","Kingtone Wirelessinfo Solution Holding Ltd.","Technology","Business Software & Services","China",3.65,,2.08,-20.12%,169
9,"OSIS","OSI Systems, Inc.","Industrial Goods","Industrial Electrical Equipment","USA",1293.12,30.12,47.38,-26.83%,7941342
10,"PLUG","Plug Power Inc.","Technology","Diversified Electronics","USA",141.44,,1.68,-18.45%,23848284
11,"RINO","RINO International Corporation","Industrial Goods","Pollution & Treatment Controls","China",0.86,0.01,0.03,-16.67%,4235
12,"SCIL","Scientific Learning Corp.","Services","Education & Training Services","USA",3.74,,0.13,-18.75%,66222
