"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",18234.74,333.42,331.93,0.30%,13.76%,85.30%,0.09%,1.26%,1.47,2839.49,54.97,0.51%,1467872
2,"AA",15798.14,1171.10,1076.56,0.20%,47.38%,68.00%,0.11%,7.36%,2.94,26967.92,13.51,0.15%,23691378
3,"AADR",,,,,,,,,,2.85,38.03,-0.05%,8198
4,"AAIT",,,,,,,,,0.27,3.60,32.50,0.00%,0
5,"AAL",16819.12,471.52,467.46,1.10%,290.65%,62.40%,15.86%,5.47%,2.31,11081.83,36.16,1.37%,8938327
6,"AAMC",2309.52,2.37,1.70,2.80%,3.11%,62.00%,11.69%,7.71%,5.54,23.71,980.20,0.59%,11575
7,"AAME",75.43,21.07,4.98,8.60%,,4.90%,3.08%,0.11%,0.55,10.06,3.54,-1.12%,25786
8,"AAN",2150.76,71.98,69.81,0.60%,-3.79%,0.80%,,11.84%,5.73,1441.14,30.13,0.84%,1090647
9,"AAOI",345.24,14.76,14.64,1.20%,46.24%,21.90%,-19.60%,2.91%,2.09,204.27,23.85,1.97%,250479
10,"AAON",988.72,36.66,28.13,20.90%,-2.91%,58.60%,-0.07%,3.44%,7.36,131.22,27.50,1.97%,84635
11,"AAP",8854.92,72.94,72.45,0.60%,-20.09%,95.60%,0.02%,2.38%,1.97,874.28,121.61,0.17%,1221971
12,"AAPL",473798.31,891.99,890.72,0.04%,3.78%,61.50%,-0.19%,2.49%,2.07,10705.66,531.70,0.10%,7171739
13,"AAT",1348.22,40.39,34.34,1.20%,-7.27%,86.10%,0.13%,2.42%,4.79,173.61,33.71,0.99%,147291
14,"AAU",86.66,63.72,52.88,5.36%,,5.90%,149.06%,0.80%,2.52,168.75,1.36,0.00%,82286
15,"AAV",965.45,169.08,167.50,0.25%,,58.00%,4.00%,0.07%,0.49,254.96,5.88,2.98%,1080036
16,"AAWW",873.40,25.04,24.44,1.60%,25.73%,94.30%,17.24%,11.00%,7.40,363.30,35.84,2.75%,228408
17,"AAXJ",,,,,,,,,1.42,664.81,60.40,-0.31%,1392572
