"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",18881.10,333.00,331.94,0.30%,5.05%,85.00%,0.98%,1.15%,1.39,2744.00,56.09,-1.08%,2634853
2,"AA",12779.43,1073.00,1076.05,0.20%,54.72%,67.90%,12.42%,11.87%,4.68,27315.10,12.01,0.84%,31856764
3,"AADR",,,,,,,,,,3.80,37.65,1.29%,1654
4,"AAIT",,,,,,,,,0.59,3.69,30.96,-0.61%,1606
5,"AAL",8447.63,231.06,467.30,1.10%,,53.80%,,11.50%,4.88,11011.46,36.11,-1.23%,13844782
6,"AAMC",2484.77,2.35,1.71,2.50%,3.52%,62.00%,7.68%,6.82%,4.83,24.19,1085.26,2.77%,19464
7,"AAME",77.74,21.30,5.14,8.50%,,4.90%,1.95%,0.20%,0.96,10.63,3.74,2.47%,4737
8,"AAN",2307.81,75.22,69.81,0.60%,-4.04%,0.80%,,11.43%,5.46,1461.09,31.50,2.67%,1523762
9,"AAOI",324.62,12.63,11.63,1.60%,,31.60%,79.03%,2.15%,1.98,126.19,25.47,-0.89%,232039
10,"AAON",1069.56,36.74,28.06,0.30%,-12.68%,58.50%,0.35%,3.49%,7.41,132.22,28.75,-1.24%,211769
11,"AAP",9078.93,72.78,72.43,0.60%,-19.98%,95.60%,-0.96%,2.00%,1.69,854.47,126.33,1.27%,1957420
12,"AAPL",473753.28,896.07,890.69,0.04%,6.86%,61.60%,-0.08%,2.58%,2.00,11498.00,532.87,0.79%,12743970
13,"AAT",1327.83,39.84,34.39,1.00%,-21.33%,86.10%,0.33%,2.18%,4.43,169.36,34.04,2.13%,237137
14,"AAU",90.62,61.23,52.88,5.36%,,5.90%,165.15%,0.84%,2.48,178.34,1.40,-5.41%,252126
15,"AAV",570.35,134.20,166.86,0.25%,,58.00%,5.10%,0.06%,0.71,137.48,4.37,2.82%,223348
16,"AAWW",815.86,25.03,24.46,1.50%,18.64%,96.40%,-3.17%,10.67%,6.55,398.04,34.00,4.33%,374095
17,"AAXJ",,,,,,,,,0.62,736.39,56.85,0.71%,452137
18,"AB",2354.42,92.26,94.60,0.20%,-0.77%,28.90%,-4.10%,2.64%,6.39,390.48,25.77,0.98%,391977
19,"ABAX",879.70,22.27,21.01,2.60%,2.12%,98.30%,0.86%,14.76%,15.54,199.53,38.53,-2.46%,141372
20,"ABB",57562.82,2297.00,2295.97,,,5.60%,54.38%,0.26%,3.24,1850.76,24.99,-0.28%,1156925
21,"ABBV",85458.56,1592.00,1586.98,0.10%,19.34%,70.10%,2.36%,0.74%,1.88,6256.55,53.46,-0.41%,12690268
22,"ABC",15308.82,230.28,226.31,0.20%,-1.07%,86.90%,-2.10%,2.99%,4.04,1671.65,64.82,-2.50%,3494772
23,"ABCB",574.82,24.02,21.75,2.90%,9.08%,66.40%,-3.91%,2.29%,5.13,97.04,23.75,-0.75%,224972
24,"ABCD",97.03,47.56,13.08,71.14%,-2.82%,15.30%,-17.57%,0.06%,0.24,32.56,2.19,7.35%,49481
25,"ABCO",2508.18,36.06,35.93,0.60%,10.18%,96.80%,1.46%,7.44%,10.61,251.88,67.55,-2.88%,204377
26,"ABFS",929.33,25.79,24.62,3.30%,15.31%,95.00%,-1.19%,4.84%,3.04,391.59,37.14,3.05%,473972
27,"ABG",1638.86,30.40,30.16,1.80%,-8.53%,98.10%,-0.88%,3.69%,3.80,292.86,55.05,2.11%,303760
28,"ABIO",22.32,10.83,12.94,3.40%,30.72%,22.40%,-2.18%,24.77%,2.67,1201.88,2.03,-1.46%,740140
29,"ABM",1601.95,55.66,50.47,1.80%,7.17%,83.60%,2.69%,2.21%,5.51,202.39,28.91,0.45%,486249
30,"ABMC",2.72,21.74,18.70,14.00%,,12.00%,-11.83%,0.03%,0.34,17.42,0.13,0.00%,0
31,"ABMD",1037.31,39.59,39.37,2.10%,1.22%,98.30%,0.65%,10.66%,9.84,426.47,26.84,2.44%,766460
32,"ABR",331.18,49.21,37.49,0.50%,-10.87%,58.60%,-0.87%,0.50%,1.47,127.24,6.95,3.27%,190223
33,"ABT",60283.21,1550.89,1540.27,0.20%,5.22%,69.60%,1.66%,0.91%,1.80,7751.18,38.39,-1.23%,21443500
34,"ABTL",126.54,8.91,8.77,8.62%,-44.18%,53.00%,-2.54%,1.76%,0.52,298.63,12.20,-14.08%,722843
35,"ABX",21070.70,1085.00,1161.10,,,73.90%,2.90%,0.99%,0.87,13200.29,19.40,-0.10%,12587923
36,"ACAD",2534.96,91.02,97.27,0.10%,23.33%,85.80%,4.91%,10.48%,5.75,1772.82,26.01,-6.61%,3183714
37,"ACAS",4088.70,277.20,272.72,1.10%,-8.66%,64.70%,3.02%,1.14%,1.14,2722.86,14.77,0.14%,5327999
38,"ACAT",644.16,13.42,12.96,0.50%,19.61%,91.90%,1.78%,6.63%,3.51,244.64,49.15,2.40%,211622
39,"ACC",3812.01,104.78,104.16,0.50%,22.43%,99.00%,2.26%,2.07%,2.59,833.79,36.84,1.26%,1387684
40,"ACCL",696.21,55.70,55.33,0.92%,-17.67%,88.80%,-0.99%,2.43%,1.38,976.09,12.48,-0.16%,269826
41,"ACCO",687.81,113.50,112.40,0.60%,15.23%,,-2.44%,14.01%,20.65,762.84,6.20,2.31%,1083135
42,"ACCU",,,,,,,,,,12.02,26.29,0.58%,631
43,"ACE",33548.95,340.91,334.38,0.60%,16.12%,94.70%,0.67%,1.37%,2.52,1818.05,99.26,0.86%,2403095
44,"ACET",557.74,27.87,26.89,2.00%,8.78%,64.40%,-1.96%,1.78%,1.45,330.42,20.00,-0.05%,284539
45,"ACFC",26.53,6.57,13.01,1.20%,,47.20%,-45.06%,0.09%,0.48,23.74,4.21,4.21%,12939
46,"ACFN",60.79,18.09,20.41,7.00%,13.74%,42.00%,0.17%,12.08%,12.49,197.47,3.43,2.08%,221108
47,"ACG",1785.40,242.91,242.79,,,27.90%,10.93%,0.04%,0.09,1073.18,7.34,-0.14%,544821
48,"ACGL",7650.45,131.63,128.38,0.90%,-4.05%,92.50%,0.23%,1.51%,4.18,462.85,57.03,-1.88%,2924115
49,"ACH",4512.69,543.04,156.18,,,1.60%,-8.84%,1.61%,18.98,132.69,8.60,3.49%,142538
50,"ACHC",2385.41,50.04,46.81,1.90%,-8.74%,72.50%,0.03%,12.85%,15.76,381.65,47.28,-0.82%,629657
51,"ACHN",338.95,96.71,96.58,0.10%,-0.71%,92.40%,-2.57%,17.25%,8.20,2030.92,3.38,-3.57%,1945868
52,"ACI",920.67,212.14,209.55,0.54%,-1.55%,63.40%,2.19%,20.20%,4.89,8649.27,4.55,4.84%,8970516
53,"ACIM",,,,,,,,,,2.59,62.11,0.03%,1764
54,"ACIW",2383.89,39.13,37.79,1.30%,12.62%,98.90%,-6.38%,5.36%,6.26,324.06,60.39,-0.89%,254656
55,"ACLS",255.71,109.75,109.05,0.50%,-8.04%,53.10%,8.85%,1.25%,1.63,837.95,2.31,-0.86%,798269
56,"ACM",3088.41,96.30,88.94,1.00%,-20.28%,71.70%,-0.36%,0.66%,0.94,627.51,32.48,1.28%,850295
57,"ACMP",9995.22,178.49,173.67,21.30%,9.64%,68.50%,-1.77%,0.55%,2.45,389.79,55.62,-0.68%,649563
58,"ACN",52883.97,636.70,504.23,0.30%,14.23%,81.80%,0.78%,3.34%,6.25,2697.22,82.83,-0.28%,4238288
59,"ACNB",108.33,5.98,5.84,1.80%,1.89%,7.50%,7.42%,0.01%,0.16,4.67,18.29,0.99%,2160
60,"ACO",1490.80,32.60,24.93,6.50%,-1.94%,69.50%,-1.39%,2.09%,1.25,415.62,45.83,0.22%,717078
61,"ACOR",1604.50,40.71,40.52,1.90%,2.38%,86.70%,-1.05%,7.33%,6.12,485.27,38.39,-2.59%,620402
62,"ACPW",65.97,19.75,17.57,0.70%,-29.91%,45.90%,4.58%,2.38%,2.52,165.83,3.42,2.40%,126692
63,"ACRE",374.33,27.98,25.96,1.20%,-84.68%,60.40%,14.12%,3.50%,3.88,234.06,13.32,-0.45%,349256
64,"ACRX",556.99,43.04,42.40,0.60%,-68.71%,89.10%,9.05%,11.61%,8.21,600.16,12.47,-3.63%,799139
65,"ACST",128.95,103.99,49.20,,,,,0.14%,0.12,570.01,1.24,0.00%,269055
66,"ACT",37600.00,174.30,173.20,0.40%,-32.39%,86.10%,24.80%,4.34%,3.25,2312.82,209.37,-2.94%,3841661
67,"ACTG",752.98,48.33,46.53,1.90%,18.75%,82.20%,15.13%,21.56%,15.35,653.75,16.15,3.66%,600281
68,"ACTS",172.97,68.69,65.49,5.61%,,5.90%,17.11%,0.02%,0.26,46.19,2.50,-0.71%,10150
69,"ACU",56.13,3.19,2.76,10.70%,-2.57%,34.30%,-9.74%,0.22%,0.80,7.41,17.60,0.00%,12860
70,"ACUR",81.15,47.46,48.39,1.30%,-54.60%,63.50%,0.10%,0.68%,0.89,371.75,1.65,-3.51%,396486
71,"ACW",228.90,47.59,46.92,0.80%,1.25%,87.50%,-4.13%,7.21%,15.12,223.80,4.55,-5.41%,375347
72,"ACWI",,,,,,,,,0.62,1219.91,56.98,-0.23%,723263
73,"ACWX",,,,,,,,,0.40,456.86,45.02,-0.09%,188677
74,"ACXM",2765.58,75.01,73.91,0.60%,-3.02%,93.30%,3.76%,2.57%,3.37,564.96,36.26,-1.65%,590696
75,"ACY",27.08,1.54,1.12,45.74%,,25.00%,-0.26%,0.10%,0.36,3.24,17.26,-1.65%,2181
76,"ADAT",38.97,36.77,36.77,1.80%,38.51%,30.30%,28.99%,1.47%,3.49,154.92,1.01,-4.72%,147862
77,"ADBE",34201.92,499.37,497.64,0.10%,-92.33%,90.70%,-0.94%,1.21%,1.69,3563.30,67.14,-1.97%,5354171
78,"ADC",402.37,12.98,14.13,5.30%,15.43%,67.60%,13.79%,1.51%,3.37,63.20,31.50,1.65%,85483
79,"ADEP",236.49,11.03,12.80,1.82%,-33.69%,43.50%,-4.42%,4.20%,1.60,335.16,20.09,-6.34%,549268
80,"ADES",239.91,10.11,10.11,4.80%,-1.34%,55.90%,23.73%,2.37%,1.39,172.16,23.75,0.08%,268298
81,"ADGE",105.38,49.02,26.50,9.40%,8.96%,4.80%,0.34%,0.38%,3.63,27.72,2.33,8.37%,111335
82,"ADHD",246.15,11.13,7.11,,,26.30%,98.33%,1.80%,1.07,119.25,20.60,-6.87%,89922
83,"ADI",16621.42,312.29,309.60,0.30%,-13.64%,87.80%,1.22%,1.56%,2.38,2031.68,53.24,0.03%,6625631
84,"ADK",64.79,14.96,13.02,19.99%,,21.70%,1.50%,0.54%,2.48,28.15,4.25,-1.85%,6258
85,"ADM",28310.10,663.00,643.97,0.30%,23.31%,75.30%,0.05%,1.19%,1.69,4528.68,42.67,-0.07%,8215331
86,"ADMP",45.37,6.74,8.03,45.63%,-0.53%,27.10%,,1.04%,0.81,102.41,6.39,-5.05%,262517
87,"ADNC",276.25,22.01,21.51,1.30%,-97.88%,85.40%,0.45%,1.26%,1.81,149.15,12.54,-0.08%,126355
88,"ADP",37477.85,478.40,481.11,0.20%,0.63%,75.50%,-1.09%,0.96%,2.53,1825.80,77.75,-0.75%,4366598
89,"ADRA",,,,,,,,,0.54,13.20,27.26,-0.11%,1115
90,"ADRD",,,,,,,,,2.01,6.37,24.08,-1.71%,6646
91,"ADRE",,,,,,,,,0.39,28.84,34.62,0.22%,8876
92,"ADRU",,,,,,,,,0.31,4.57,24.15,-1.83%,3053
93,"ADS",14467.20,49.16,51.82,1.10%,1.12%,,-2.47%,5.50%,3.93,725.85,286.50,-2.64%,1898987
94,"ADSK",11638.06,225.50,226.82,0.30%,-16.22%,94.20%,2.14%,1.83%,1.45,2849.49,50.04,-3.04%,3703964
95,"ADT",5697.72,196.00,182.85,0.30%,12.00%,93.00%,-2.54%,21.15%,8.41,4597.09,29.25,0.62%,4319592
96,"ADTN",1467.76,57.18,54.31,0.40%,5.05%,99.20%,-1.29%,5.09%,4.61,599.54,25.14,-2.06%,962634
97,"ADUS",255.02,10.84,9.88,46.47%,,78.80%,4.02%,5.62%,3.77,147.37,22.86,-2.85%,191566
98,"ADVS",1584.77,51.11,48.51,0.50%,-37.91%,88.00%,1.62%,3.34%,6.70,241.64,30.30,-2.29%,314923
99,"ADX",1201.22,92.69,85.10,0.30%,6.92%,19.70%,0.21%,0.97%,7.20,114.60,12.97,0.08%,64214
100,"ADXS",36.87,7.48,12.58,8.20%,,9.00%,,1.72%,0.99,218.46,4.91,-0.41%,135965
101,"ADZ",,,,,,,,,,0.38,26.40,-16.93%,2273
102,"AE",275.73,4.22,2.47,47.40%,-4.40%,38.60%,-0.12%,1.70%,4.08,10.25,65.08,-0.44%,25328
103,"AEC",964.55,57.04,55.42,1.60%,-5.68%,88.50%,2.11%,4.67%,6.13,422.47,17.14,1.36%,455905
104,"AEE",9735.54,242.60,242.25,0.30%,5.05%,63.00%,0.75%,1.68%,2.40,1694.94,40.48,0.87%,2911888
105,"AEG",19008.00,2112.00,1959.49,,,7.00%,-2.04%,0.02%,0.49,994.19,8.88,-1.33%,706034
106,"AEGN",924.41,38.26,37.47,1.30%,-28.98%,99.30%,-0.64%,7.68%,10.86,264.99,24.40,0.99%,364969
107,"AEGR",1474.08,29.30,27.39,12.63%,1.20%,,2.91%,15.34%,4.50,933.45,47.73,-5.13%,1887826
108,"AEHR",31.23,10.81,8.37,5.80%,6.27%,12.30%,7.79%,0.27%,0.84,26.55,2.96,2.42%,95387
109,"AEIS",1071.15,40.28,38.04,0.60%,-44.65%,88.30%,0.49%,3.12%,2.31,513.97,26.79,0.75%,833456
110,"AEL",1710.41,69.42,68.76,3.40%,1.42%,,-0.15%,14.35%,14.04,702.98,25.01,1.50%,1497923
111,"AEM",5635.58,173.62,173.89,,,74.60%,0.70%,2.89%,2.07,2426.54,32.36,-0.31%,2604668
112,"AEO",2466.14,192.82,170.43,0.90%,68.59%,75.70%,-3.27%,8.84%,2.72,5541.74,12.94,1.17%,7716786
113,"AEP",23761.58,487.42,487.43,0.10%,-2.21%,65.50%,0.73%,1.52%,2.85,2603.05,48.89,0.29%,5192247
114,"AEPI",224.86,5.60,4.35,11.60%,6.91%,65.60%,20.14%,1.95%,1.39,61.19,40.98,2.09%,50574
115,"AER",4605.02,113.51,83.08,0.25%,-3.40%,68.70%,0.22%,0.95%,0.60,1315.52,40.12,-1.11%,944610
116,"AERG",2.40,91.67,77.18,21.63%,-0.18%,17.94%,-13.42%,1.00%,2.81,273.66,0.03,10.69%,147838
117,"AERI",22.94,1.01,22.75,2.50%,,90.80%,,0.88%,2.17,92.01,22.54,-1.05%,93170
118,"AERT",7.19,49.57,34.56,30.28%,0.07%,4.95%,-5.03%,0.16%,1.81,30.08,0.14,-6.90%,20600
119,"AES",10295.89,737.00,722.60,0.10%,-98.89%,94.40%,-2.42%,1.35%,1.89,5159.09,13.89,-0.57%,5772233
120,"AET",27585.20,365.90,356.37,0.40%,18.64%,90.10%,-2.33%,1.12%,1.59,2496.50,75.71,0.42%,3316902
121,"AETI",54.43,8.00,4.75,33.50%,-12.73%,33.00%,41.53%,0.39%,0.31,59.57,6.83,0.44%,54314
122,"AEY",31.40,10.00,4.80,26.10%,0.85%,8.10%,5.88%,0.42%,0.32,62.93,3.14,0.00%,14865
123,"AEZS",37.33,29.63,54.35,7.06%,,21.40%,3.59%,5.57%,1.57,1925.47,1.26,0.00%,1058421
124,"AF",1393.44,97.58,82.99,2.40%,-1.89%,74.70%,-0.85%,5.39%,9.56,467.32,14.38,0.70%,830420
125,"AFAM",231.90,9.30,7.92,5.10%,-9.53%,64.70%,6.38%,2.54%,3.29,61.14,24.26,-2.69%,51384
126,"AFB",,,,,,,,,0.12,79.22,13.13,1.23%,60763
127,"AFCB",36.72,1.84,1.25,1.80%,22.18%,0.70%,-90.18%,0.21%,1.73,1.51,20.50,2.50%,6645
128,"AFFM",45.46,15.41,15.20,0.18%,1.56%,75.79%,-0.26%,0.02%,0.45,6.23,2.95,0.00%,0
129,"AFFX",538.46,72.08,71.52,1.10%,37.68%,,9.51%,13.02%,6.91,1347.61,7.10,-4.95%,1691841
130,"AFFY",32.24,37.49,37.45,0.47%,20.52%,54.81%,-39.13%,49.35%,58.49,315.97,0.84,-2.33%,399973
131,"AFG",5190.61,91.40,72.87,0.50%,-22.80%,62.80%,-0.96%,0.73%,1.57,339.09,56.91,0.21%,607900
132,"AFH",112.18,8.22,6.12,10.80%,-50.21%,36.50%,9.09%,2.01%,5.70,21.61,13.87,1.61%,23838
133,"AFK",,,,,,,,,,26.63,31.35,1.33%,2279
134,"AFL",29206.69,462.06,441.72,0.30%,-5.97%,67.00%,0.29%,0.86%,2.01,1891.10,62.98,-0.36%,5442722
135,"AFOP",275.18,18.38,12.83,12.30%,-19.85%,31.60%,4.27%,14.33%,3.04,604.42,14.73,-1.60%,393590
136,"AFSI",2819.11,74.48,29.90,23.90%,10.35%,47.80%,-7.97%,35.03%,11.99,873.53,38.87,2.69%,872357
137,"AG",1288.17,117.32,112.83,,,,,1.70%,1.37,1397.48,11.03,0.46%,1760918
138,"AGA",,,,,,,,,,2.90,17.50,4.79%,501
139,"AGCO",5064.80,97.40,81.57,0.80%,87.15%,94.70%,-1.92%,11.07%,6.46,1397.79,52.26,0.50%,2214660
140,"AGD",,,,,,,,,0.20,48.71,9.85,0.10%,26444
141,"AGEN",135.57,35.68,57.68,2.80%,2.25%,12.80%,-16.10%,5.52%,3.37,945.36,3.64,-4.21%,1444039
142,"AGF",,,,,,,,,,5.46,17.15,-1.83%,20883
143,"AGG",,,,,,,,,,1334.41,107.59,0.14%,774700
144,"AGI",1244.31,127.36,126.63,15.16%,,,29.64%,0.35%,1.19,374.45,9.99,2.25%,1525781
145,"AGII",1220.45,26.52,26.11,1.60%,-3.63%,89.10%,-0.69%,1.70%,3.69,120.41,46.39,0.80%,118825
146,"AGIO",1039.45,22.75,24.96,0.40%,435.81%,71.50%,408.10%,8.71%,6.62,328.64,44.46,-2.71%,865826
147,"AGLS",,,,,,,,,,15.41,20.71,-0.14%,14600
148,"AGM",361.83,10.84,10.17,1.10%,-14.97%,70.20%,0.91%,1.39%,5.49,25.75,33.29,-0.24%,52194
149,"AGN",38623.00,297.10,297.85,0.10%,-5.71%,90.00%,2.68%,0.86%,1.07,2394.70,125.05,-3.81%,5397434
150,"AGNC",8187.35,373.00,353.88,0.30%,2.29%,55.30%,4.04%,2.44%,1.63,5292.90,22.48,2.41%,10319509
151,"AGO",4709.68,182.90,179.62,1.30%,8.19%,96.40%,2.72%,2.46%,1.77,2498.25,25.81,0.23%,2092150
152,"AGQ",,,,,,,,,,580.30,67.49,-0.04%,230000
153,"AGRO",961.20,121.98,120.10,27.41%,,72.70%,6.63%,0.52%,3.21,194.83,7.73,-1.90%,234483
154,"AGU",13785.66,147.00,143.21,0.10%,,68.70%,2.11%,0.83%,1.67,712.21,93.85,0.07%,864624
155,"AGX",409.54,14.09,11.76,1.10%,28.09%,62.20%,-2.29%,1.49%,1.81,97.20,29.60,1.86%,92356
156,"AGYS",322.73,22.15,21.38,2.70%,9.72%,81.30%,-0.16%,1.67%,8.12,44.09,14.14,-2.95%,152116
157,"AGZ",,,,,,,,,,24.06,111.40,0.03%,8525
158,"AH",789.89,98.49,75.65,35.88%,,55.40%,-6.97%,8.00%,8.17,740.43,8.02,0.00%,0
159,"AHC",277.08,21.97,18.83,3.90%,11.16%,66.70%,0.24%,1.24%,2.53,92.27,12.75,1.11%,181984
160,"AHGP",3554.67,59.86,16.47,4.00%,-14.53%,23.80%,2.22%,0.64%,3.06,34.27,60.26,1.48%,63305
161,"AHH",199.11,19.16,9.14,1.40%,48.81%,66.80%,3.59%,3.89%,3.18,111.93,10.28,-1.06%,102415
162,"AHL",2593.19,66.44,64.29,1.10%,34.14%,98.00%,0.43%,1.23%,1.92,410.45,39.10,0.18%,451138
163,"AHP",252.51,16.11,16.76,0.10%,163.56%,44.60%,,2.23%,1.43,260.99,15.85,1.15%,254346
164,"AHPI",18.54,8.03,4.45,0.50%,,42.40%,-2.16%,0.05%,0.11,21.52,2.23,-3.46%,3498
165,"AHS",656.12,46.01,45.84,1.20%,41.16%,89.90%,1.31%,1.77%,2.67,304.28,14.02,-1.68%,196729
166,"AHT",905.79,81.38,73.33,1.00%,-9.25%,74.50%,1.92%,5.18%,5.27,721.15,11.10,-0.27%,870734
167,"AI",465.12,16.68,15.67,2.27%,-0.37%,32.50%,-3.97%,6.97%,7.22,151.31,28.19,1.08%,212415
168,"AIA",,,,,,,,,,21.69,43.84,0.69%,15794
169,"AIG",73993.11,1468.70,1462.32,0.03%,-5.57%,85.60%,-1.09%,1.06%,1.63,9510.90,50.02,-0.71%,9730781
170,"AIMC",946.68,26.82,26.05,3.40%,2.36%,95.20%,2.19%,7.57%,12.65,155.86,35.10,-0.57%,123397
