"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",18944.37,333.00,331.73,0.30%,4.94%,84.90%,0.83%,0.64%,0.80,2676.03,57.10,0.37%,2401016
2,"AA",12468.26,1073.00,1069.37,0.20%,54.72%,68.40%,12.42%,12.23%,4.83,27095.02,12.05,3.70%,32775912
3,"AADR",,,,,,,,,,4.26,37.75,-0.79%,948
4,"AAIT",,,,,,,,,0.85,2.59,31.87,-1.04%,1340
5,"AAL",8549.29,231.06,751.64,0.70%,,33.30%,,8.40%,4.69,13451.28,36.75,-0.68%,9511829
6,"AAMC",2157.68,2.35,1.70,2.50%,3.52%,63.20%,8.78%,3.89%,3.49,18.89,770.00,-16.03%,86894
7,"AAME",83.71,21.30,5.14,8.50%,-1.47%,4.90%,1.95%,0.24%,1.12,10.87,3.95,0.51%,12505
8,"AAN",2307.96,75.23,66.89,0.40%,-5.64%,0.80%,,13.23%,6.76,1308.51,30.79,0.36%,1953291
9,"AAOI",252.08,12.60,11.43,1.50%,,31.70%,78.81%,1.42%,1.79,90.83,19.79,-1.05%,95634
10,"AAON",1045.68,36.74,28.06,0.30%,-12.68%,58.20%,-0.09%,3.54%,7.91,125.37,29.05,2.07%,75601
11,"AAP",9131.51,72.76,72.35,0.60%,-20.13%,95.70%,-0.96%,2.50%,1.93,935.12,125.79,0.23%,1104894
12,"AAPL",467803.35,896.07,890.69,0.04%,21.32%,61.70%,0.13%,1.86%,1.29,12785.03,517.35,-0.90%,9821812
13,"AAT",1325.51,39.82,34.52,1.00%,-21.34%,86.10%,-0.45%,1.75%,3.34,181.32,33.40,0.33%,108872
14,"AAU",104.09,61.23,52.88,5.36%,,5.90%,165.15%,0.78%,2.50,163.85,1.59,-6.47%,290924
15,"AAV",547.54,134.20,167.04,0.25%,,58.00%,5.10%,0.13%,1.76,128.20,4.04,-0.98%,208172
16,"AAWW",790.23,25.04,24.49,1.30%,9.41%,96.80%,-2.81%,11.42%,7.07,395.49,31.43,-0.41%,341096
17,"AAXJ",,,,,,,,,0.71,774.29,57.39,0.31%,156238
18,"AB",2225.26,92.26,94.60,0.30%,-0.77%,28.80%,-4.69%,2.91%,6.89,399.79,24.11,-0.04%,224738
19,"ABAX",861.89,22.27,21.03,2.20%,-2.20%,97.90%,0.47%,14.03%,15.24,193.60,38.64,-0.16%,192708
20,"ABB",57953.31,2297.00,2295.97,,,3.60%,-1.32%,0.18%,2.35,1712.70,25.26,0.12%,1740694
21,"ABBV",81557.76,1608.00,1589.52,0.06%,-0.31%,69.30%,1.38%,0.59%,1.36,6915.45,50.74,0.04%,5702962
22,"ABC",15824.64,230.28,226.26,0.20%,-0.43%,87.30%,-1.68%,2.86%,3.77,1717.47,68.26,-0.67%,1537779
23,"ABCB",492.19,24.02,21.75,2.90%,8.57%,67.20%,-2.71%,1.66%,4.13,87.64,20.80,1.51%,53667
24,"ABCD",92.27,47.56,11.39,71.14%,-2.66%,15.30%,-17.57%,0.05%,0.19,28.73,1.95,0.52%,26421
25,"ABCO",2312.72,36.06,35.98,0.40%,-26.12%,96.80%,1.38%,6.90%,10.43,238.08,64.29,0.25%,178585
26,"ABFS",860.48,25.79,24.30,3.40%,14.80%,94.80%,-1.87%,7.34%,4.27,417.73,33.69,0.96%,462258
27,"ABG",1496.94,30.50,30.28,1.70%,-10.37%,97.70%,-0.89%,3.48%,3.62,290.97,50.41,2.71%,319327
28,"ABIO",20.91,10.83,13.24,2.60%,30.72%,22.40%,-2.18%,24.47%,2.14,1515.95,2.01,4.15%,1353437
29,"ABM",1534.77,55.33,50.69,1.80%,10.30%,83.70%,2.72%,1.73%,4.08,214.92,27.97,0.83%,294616
30,"ABMC",2.83,21.74,18.70,14.00%,,12.00%,-11.83%,0.03%,0.47,12.39,0.12,-5.38%,11185
31,"ABMD",1145.79,39.59,39.38,1.90%,-0.53%,98.00%,0.06%,11.30%,12.05,369.20,28.93,-0.03%,141959
32,"ABR",295.11,43.40,37.49,0.50%,-12.15%,58.60%,-0.98%,0.38%,1.29,110.68,6.79,-0.15%,45351
33,"ABT",61504.75,1567.00,1543.45,0.10%,0.45%,69.50%,1.71%,0.71%,1.52,7219.32,39.39,0.36%,8746314
34,"ABTL",137.79,8.90,8.77,8.62%,-44.21%,52.70%,-3.16%,0.52%,0.15,294.30,15.92,2.84%,188412
