"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"BCAR","Bank of the Carolinas Corp.","Financial","Regional - Mid-Atlantic Banks","USA",2.22,,0.68,19.30%,13922
2,"CELM","China Electric Motor, Inc.","Consumer Goods","Electronic Equipment","China",1.32,0.09,0.10,66.67%,5200
3,"DEJ","Dejour Energy Inc.","Basic Materials","Independent Oil & Gas","Canada",16.38,,0.13,15.45%,3867687
4,"IDIX","Idenix Pharmaceuticals Inc.","Healthcare","Biotechnology","USA",596.16,,5.24,17.75%,2844040
5,"IDRA","Idera Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",115.67,,3.50,15.13%,2052730
6,"IRBT","iRobot Corporation","Consumer Goods","Appliances","USA",899.34,49.68,36.71,17.28%,5913828
7,"KFN","KKR Financial Holdings LLC","Financial","Mortgage Investment","USA",1929.07,6.80,12.34,30.58%,42587896
8,"LPTH","LightPath Technologies Inc.","Technology","Semiconductor Equipment & Materials","USA",16.01,,1.50,27.12%,573872
9,"MEIL","Methes Energies International Ltd.","Basic Materials","Chemicals - Major Diversified","USA",17.51,,3.86,53.78%,1253614
10,"ONSM","Onstream Media Corp.","Technology","Business Software & Services","USA",2.62,,0.25,19.05%,64500
11,"PTSX","Point.360","Services","Movie Production, Theaters","USA",5.26,,0.58,16.00%,114691
12,"SCIL","Scientific Learning Corp.","Services","Education & Training Services","USA",3.27,,0.25,77.86%,202475
13,"TSTC","Telestone Technologies Corp.","Technology","Communication Equipment","China",1.48,,0.16,33.33%,99977
14,"ZBB","ZBB Energy Corporation","Industrial Goods","Industrial Electrical Equipment","USA",47.68,,0.86,58.33%,1485812
