"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",20025.50,331.00,330.88,0.30%,4.97%,84.80%,0.16%,0.90%,1.30,2277.85,60.71,0.35%,1695920
2,"AA",11816.21,1070.31,1067.15,0.07%,10.31%,60.80%,-0.19%,11.03%,4.58,25702.24,11.36,2.90%,53845896
3,"AADR",,,,,,,,,,4.71,37.31,-0.43%,3351
4,"AAIT",,,,,,,,,0.85,2.06,32.49,2.11%,3109
5,"AAL",9858.24,336.00,751.64,0.70%,,0.10%,,10.03%,6.07,12407.71,30.02,2.32%,16496363
6,"AAMC",2783.58,2.35,,46.34%,0.02%,15.30%,11.76%,,2.73,11.12,1179.78,-0.40%,34149
7,"AAME",86.05,21.30,5.14,75.13%,,4.80%,3.06%,0.21%,1.12,9.80,4.02,-0.50%,5280
8,"AAN",2024.29,76.10,67.09,0.50%,-4.28%,0.80%,,9.10%,8.07,756.41,26.85,0.94%,1611229
9,"AAOI",180.11,12.60,11.45,0.90%,,19.10%,7.74%,1.17%,1.57,85.18,14.42,0.91%,44938
10,"AAON",1194.85,36.74,28.06,0.30%,-12.68%,58.30%,0.01%,3.76%,9.63,109.55,32.43,-0.28%,64471
11,"AAP",8575.42,72.75,72.23,0.80%,4.87%,96.30%,0.04%,3.90%,3.41,826.98,118.44,0.48%,689432
12,"AAPL",501130.68,904.16,899.25,0.04%,-4.49%,61.30%,-0.01%,1.57%,1.24,11411.19,540.67,-2.45%,15130887
13,"AAT",1276.13,39.82,34.34,0.60%,0.28%,86.10%,0.09%,2.11%,4.57,158.41,31.62,-1.34%,83681
14,"AAU",85.87,60.05,52.92,5.36%,,5.90%,174.02%,0.87%,3.84,120.50,1.52,6.29%,357733
15,"AAV",710.58,168.38,167.07,0.25%,,58.00%,4.02%,0.18%,2.00,151.59,4.33,2.61%,85455
16,"AAWW",1096.41,25.12,24.52,12.22%,0.03%,99.70%,-13.52%,4.04%,2.85,347.25,38.03,-12.84%,2322249
17,"AAXJ",,,,,,,,,2.64,638.11,58.18,-0.17%,752627
18,"AB",2109.02,92.26,86.69,0.10%,-0.80%,33.20%,5.52%,2.63%,5.72,398.99,22.81,-0.22%,345716
19,"ABAX",994.40,22.31,21.08,1.80%,-5.19%,97.30%,-0.04%,9.71%,11.40,179.49,44.58,0.00%,121163
20,"ABB",61444.75,2297.00,2295.97,,,3.60%,0.04%,0.18%,3.13,1339.88,27.09,1.27%,1736203
21,"ABBV",80295.00,1590.00,1589.52,0.06%,1.49%,68.50%,0.26%,0.91%,2.48,5850.47,50.06,-0.87%,8514627
22,"ABC",16246.65,230.45,229.58,0.20%,25.96%,88.90%,-0.08%,2.79%,4.27,1500.42,70.53,0.04%,1508936
23,"ABCB",485.67,23.90,22.99,1.30%,3.67%,64.10%,-7.20%,1.75%,4.31,93.19,20.72,1.97%,75240
24,"ABCD",96.08,47.56,11.39,71.14%,-2.66%,18.70%,-9.46%,0.08%,0.28,32.12,2.03,0.50%,13833
25,"ABCO",2182.76,35.88,35.86,0.40%,-8.89%,96.80%,0.03%,6.59%,11.95,197.68,61.54,1.17%,184069
