"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",19625.68,333.26,332.37,0.30%,1.01%,86.30%,1.15%,0.96%,1.57,2024.28,58.91,0.03%,1386204
2,"AA",16681.69,1172.29,1170.74,0.20%,47.31%,68.10%,9.07%,6.49%,3.80,20001.03,14.18,-0.35%,8105484
3,"AADR",,,,,,,,,,2.47,38.42,0.14%,941
4,"AAIT",,,,,,,,,0.25,2.02,34.10,-0.47%,453
5,"AAL",31443.93,720.20,716.11,0.80%,372.03%,58.20%,64.92%,1.87%,1.31,10180.29,42.29,-3.14%,13070850
6,"AAMC",2427.98,2.24,1.55,3.00%,4.67%,74.40%,13.48%,9.30%,7.95,18.15,1069.75,-1.31%,5446
7,"AAME",76.92,20.79,4.72,8.70%,,5.10%,2.81%,0.09%,0.41,10.04,3.70,0.00%,5042
8,"AAN",2504.21,72.23,70.05,0.70%,24.35%,0.80%,,8.29%,6.05,959.51,34.64,-0.09%,412718
9,"AAOI",329.52,14.79,13.70,1.10%,18.16%,49.10%,78.69%,4.98%,2.79,244.39,22.33,0.22%,194353
10,"AAON",1203.33,36.62,28.06,21.50%,-1.48%,58.00%,-1.29%,3.67%,8.07,127.63,32.46,-1.22%,68441
11,"AAP",9262.46,72.95,72.51,0.70%,-15.96%,95.50%,0.33%,2.63%,2.52,756.75,126.14,-0.65%,350807
12,"AAPL",568295.46,6029.66,6024.40,0.04%,6.82%,62.00%,-2.94%,0.28%,0.24,70677.38,93.86,-0.41%,44958080
13,"AAT",1437.78,41.93,35.84,1.10%,-7.61%,99.90%,2.35%,2.20%,5.10,154.77,34.03,-0.76%,162974
14,"AAU",85.60,65.34,52.88,5.36%,,5.90%,140.18%,0.37%,1.87,105.96,1.32,0.76%,92383
15,"AAV",1142.10,168.95,167.73,0.25%,,58.00%,4.01%,0.43%,1.52,471.38,6.66,-1.48%,524422
16,"AAWW",970.35,25.23,24.65,2.30%,12.18%,94.30%,7.13%,11.99%,11.16,264.86,38.07,-1.01%,119725
17,"AAXJ",,,,,,,,,2.31,442.48,62.93,-0.52%,240367
18,"AB",2467.59,96.24,90.81,0.40%,-0.76%,28.60%,-0.88%,2.11%,4.87,394.14,25.59,-0.20%,126647
19,"ABAX",978.13,22.46,21.12,6.10%,12.85%,97.20%,8.36%,15.44%,22.64,144.07,43.06,-1.13%,253521
20,"ABB",54789.25,2308.86,2291.55,,,6.00%,7.49%,0.25%,2.82,2068.51,23.38,-1.47%,1161451
21,"ABBV",85816.08,1590.07,1588.25,0.10%,35.78%,70.40%,0.32%,0.88%,2.44,5764.37,54.23,0.48%,5271130
22,"ABC",16262.74,225.84,213.91,0.20%,-5.44%,85.60%,-3.01%,2.89%,3.06,2021.06,71.92,-0.12%,1306122
23,"ABCB",555.53,25.16,22.57,2.80%,9.82%,66.20%,4.66%,3.21%,7.92,91.33,21.87,-0.95%,37309
24,"ABCD",89.72,44.86,13.09,0.20%,58.18%,11.40%,-4.25%,0.14%,0.65,29.05,2.02,1.00%,9843
25,"ABCO",1864.77,36.60,36.31,0.80%,61.06%,96.80%,4.40%,9.85%,14.28,250.32,50.93,-0.04%,211334
26,"ABG",2008.23,30.66,30.12,1.50%,-17.86%,99.50%,0.75%,4.55%,4.63,296.13,64.62,-1.34%,203094
27,"ABIO",31.33,21.03,17.44,2.60%,21.26%,12.90%,-23.62%,22.40%,6.12,638.06,1.47,-1.34%,116770
28,"ABM",1511.44,56.00,50.62,1.80%,7.81%,86.80%,4.26%,2.72%,6.83,201.32,26.90,-0.33%,391178
29,"ABMD",923.98,39.93,39.48,2.90%,2.30%,99.70%,11.32%,20.25%,17.47,457.43,22.92,-0.95%,221738
30,"ABR",361.01,50.14,38.30,3.30%,12.66%,47.80%,2.72%,0.37%,1.38,103.55,7.19,-0.14%,395303
31,"ABT",60873.63,1501.94,1498.96,0.20%,6.22%,69.40%,-3.02%,0.73%,1.64,6667.86,40.00,-1.31%,5826258
