"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",14017.11,335.90,334.52,0.30%,-41.24%,85.60%,0.62%,0.68%,0.90,2532.70,41.92,0.46%,1136872
2,"AA",18957.10,1222.25,1182.88,0.30%,-29.22%,66.70%,-0.64%,3.07%,1.95,18553.41,15.73,1.42%,6258749
3,"AAAP",,,,,,,,,,,,,0
4,"AAC",676.67,21.08,7.73,42.60%,0.00%,29.50%,,9.47%,10.17,72.00,33.00,2.80%,91510
5,"AADR",,,,,,,,,,1.72,38.76,0.16%,1540
6,"AAIT",,,,,,,,,0.28,1.12,35.33,1.15%,245
7,"AAL",36802.61,717.26,713.71,0.55%,-0.17%,71.40%,1.85%,1.76%,0.94,13365.34,50.03,-2.49%,8123286
8,"AAMC",470.85,2.19,1.54,3.40%,168.03%,75.40%,6.31%,9.63%,8.62,17.24,210.00,-2.33%,1466
9,"AAME",82.73,20.63,4.55,77.33%,0.00%,5.10%,3.34%,0.07%,0.99,3.38,4.02,0.25%,905
10,"AAN",2198.74,72.47,72.47,0.60%,0.00%,,1.11%,5.29%,6.16,623.26,29.94,-1.32%,117666
11,"AAOI",148.99,14.81,13.79,1.40%,-4.51%,57.60%,-3.22%,12.50%,6.63,260.05,10.29,2.24%,95875
12,"AAON",1285.49,54.47,41.64,20.60%,0.00%,59.00%,-3.49%,2.48%,7.58,136.31,23.75,0.64%,70915
13,"AAP",11485.14,73.07,71.37,0.50%,-21.93%,98.00%,1.72%,4.13%,3.24,909.26,155.68,-0.95%,318105
14,"AAPL",774691.75,5824.75,5821.23,,,61.40%,-1.69%,1.01%,1.06,55677.28,132.33,-0.50%,50757527
15,"AAT",1861.62,43.70,37.41,0.90%,101.20%,99.30%,0.38%,1.64%,4.06,151.19,41.64,-2.25%,100206
16,"AAU",74.80,68.00,56.73,5.36%,0.00%,5.90%,127.70%,0.13%,0.32,236.19,1.08,-1.82%,110033
17,"AAV",894.20,170.00,167.93,0.25%,0.00%,58.00%,3.98%,0.46%,3.49,223.28,5.22,-0.76%,68466
18,"AAVL",916.10,24.84,17.65,15.60%,-9.14%,64.00%,9.18%,8.07%,4.30,331.16,36.70,-0.49%,109147
19,"AAWW",1182.94,24.81,24.29,1.20%,-17.22%,99.70%,-1.99%,7.07%,7.12,241.00,47.22,-0.96%,97529
20,"AAXJ",,,,,,,,,1.76,1213.76,63.89,1.08%,2389770
21,"AB",2715.48,100.76,95.18,0.30%,-1.63%,29.20%,2.57%,0.52%,1.48,335.55,26.98,0.11%,206080
22,"ABAC",52.08,33.17,17.69,27.80%,0.00%,0.70%,20.81%,0.09%,1.62,9.61,1.57,0.00%,0
23,"ABAX",1398.16,22.54,21.29,3.30%,-5.52%,,3.85%,18.59%,18.60,212.82,61.49,-0.88%,58527
24,"ABB",48961.05,2290.04,2290.04,,,5.00%,4.80%,0.14%,1.52,2076.23,21.44,0.28%,619082
25,"ABBV",96515.27,1593.45,1572.61,0.08%,-0.80%,72.80%,0.27%,0.96%,1.61,9387.60,60.54,-0.04%,4166135
