"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",18121.38,333.42,331.92,0.30%,13.76%,85.40%,0.11%,1.18%,1.35,2899.73,54.35,0.00%,0
2,"AA",13442.66,1078.00,1076.56,0.20%,54.33%,69.70%,0.23%,8.07%,2.96,29396.17,12.47,0.00%,0
3,"AADR",,,,,,,,,,2.90,36.92,0.00%,0
4,"AAIT",,,,,,,,,0.25,3.86,31.92,0.00%,0
5,"AAL",16870.99,471.52,467.30,1.10%,340.03%,54.80%,1.87%,6.99%,2.94,11092.62,35.78,0.00%,0
6,"AAMC",2531.56,2.37,1.70,2.80%,3.11%,62.00%,11.69%,9.14%,6.03,25.80,1068.17,0.00%,0
7,"AAME",77.33,21.07,5.00,8.60%,,4.90%,3.06%,0.10%,0.48,9.93,3.67,0.00%,0
8,"AAN",2194.67,71.98,69.81,0.60%,-3.79%,0.80%,,12.61%,6.08,1448.59,30.49,0.00%,0
9,"AAOI",298.48,14.22,13.19,0.80%,96.95%,22.90%,-18.54%,2.81%,2.09,176.88,20.99,0.00%,0
10,"AAON",951.37,36.69,28.19,20.90%,-2.91%,58.60%,-0.17%,3.61%,7.56,134.75,25.93,0.00%,0
11,"AAP",8613.76,72.93,72.44,0.60%,-20.09%,95.70%,0.08%,2.18%,1.78,889.76,118.11,0.00%,0
12,"AAPL",466929.98,891.99,890.70,0.04%,5.94%,61.60%,-0.06%,2.32%,1.85,11173.13,523.47,0.00%,0
13,"AAT",1363.16,40.39,34.34,1.20%,-7.27%,86.10%,0.06%,2.08%,4.26,167.64,33.75,0.00%,0
14,"AAU",88.78,63.87,52.88,5.36%,,5.90%,148.19%,0.78%,2.33,176.93,1.39,0.00%,0
15,"AAV",873.54,169.62,167.57,0.25%,,58.00%,3.99%,0.06%,0.51,206.93,5.15,0.00%,0
16,"AAWW",875.65,25.04,24.44,1.60%,25.73%,98.20%,1.81%,10.56%,6.34,407.25,34.97,0.00%,0
17,"AAXJ",,,,,,,,,0.66,691.44,59.53,0.00%,0
18,"AB",2403.63,96.03,94.60,0.20%,-0.77%,29.10%,0.54%,2.56%,5.77,418.90,25.03,0.00%,0
19,"ABAX",877.32,22.25,21.01,2.60%,2.12%,97.20%,3.11%,15.25%,16.51,194.01,39.43,0.00%,0
20,"ABB",60145.68,2337.57,2292.11,,,5.60%,-0.01%,0.28%,3.39,1878.47,25.73,0.00%,0
21,"ABBV",80792.05,1596.05,1594.47,0.10%,19.10%,69.90%,0.08%,0.73%,1.76,6598.49,50.62,0.00%,0
22,"ABC",14710.06,229.20,226.31,0.20%,-1.08%,86.80%,-0.21%,2.82%,3.37,1894.67,64.18,0.00%,0
23,"ABCB",581.18,25.17,24.20,2.80%,8.97%,63.10%,-0.48%,2.57%,5.88,105.61,23.09,0.00%,0
24,"ABCD",98.74,44.88,13.08,71.14%,-2.81%,15.30%,-10.04%,0.12%,0.43,36.61,2.20,0.00%,0
25,"ABCO",2177.44,36.14,35.93,0.60%,8.51%,96.80%,0.22%,7.97%,11.16,256.50,60.25,0.00%,0
26,"ABFS",917.87,25.87,24.48,3.30%,15.26%,94.90%,0.02%,5.62%,3.58,384.60,35.48,0.00%,0
27,"ABG",1702.98,30.84,30.22,1.80%,-8.57%,98.10%,-0.02%,3.61%,3.26,335.16,55.22,0.00%,0
28,"ABIO",38.78,20.96,18.08,2.60%,21.30%,16.90%,-1.62%,20.33%,3.08,1195.19,1.85,0.00%,0
29,"ABM",1572.46,55.86,50.48,1.80%,5.79%,83.60%,0.11%,2.38%,5.56,216.22,28.15,0.00%,0
30,"ABMC",2.39,21.74,18.70,14.00%,,12.00%,-11.83%,0.03%,0.34,17.45,0.11,0.00%,0
31,"ABMD",960.46,39.82,39.37,2.10%,1.21%,98.60%,0.12%,10.97%,9.09,475.17,24.12,0.00%,0
32,"ABR",355.28,49.14,37.49,0.50%,-9.90%,58.30%,-0.01%,0.40%,1.06,140.06,7.23,0.00%,0
33,"ABT",58898.98,1543.07,1540.10,0.20%,4.79%,69.70%,0.09%,1.10%,2.04,8334.99,38.17,0.00%,0
34,"ABTL",120.20,8.91,8.77,8.62%,-44.18%,56.40%,6.46%,2.12%,0.57,326.51,13.49,0.00%,0
35,"ABX",21282.15,1159.79,1161.10,,,73.90%,2.71%,0.88%,0.78,13149.77,18.35,0.00%,0
36,"ACAD",2017.28,97.50,97.27,0.10%,23.33%,86.40%,0.68%,11.08%,5.36,2010.83,20.69,0.00%,0
37,"ACAS",4065.89,269.80,259.27,1.10%,-8.90%,66.10%,-0.02%,1.72%,1.48,3013.60,15.07,0.00%,0
38,"ACAT",580.26,13.14,12.96,0.10%,318.47%,98.80%,7.48%,7.22%,3.77,247.89,44.16,0.00%,0
39,"ACC",3954.06,104.91,104.28,0.50%,22.12%,99.00%,1.00%,2.26%,2.75,857.35,37.69,0.00%,0
40,"ACCL",695.33,55.76,55.33,0.92%,-17.66%,88.90%,0.05%,2.69%,1.52,979.68,12.47,0.00%,0
