"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"AKER","Akers Biosciences Inc.","Healthcare","Medical Instruments & Supplies","USA",15.24,,3.58,15.11%,7972
2,"EDMC","Education Management Corporation","Services","Education & Training Services","USA",127.30,,1.31,29.70%,395466
3,"ESI","ITT Educational Services Inc.","Services","Education & Training Services","USA",215.51,3.65,12.68,37.98%,8155902
4,"FST","Forest Oil Corporation","Basic Materials","Independent Oil & Gas","USA",88.30,24.67,0.89,20.27%,1561207
5,"GTXI","GTX Inc.","Healthcare","Biotechnology","USA",44.83,,0.70,18.64%,394959
6,"ISRL","Isramco Inc.","Basic Materials","Independent Oil & Gas","USA",327.76,,143.98,19.49%,236
7,"KWK","Quicksilver Resources Inc.","Basic Materials","Independent Oil & Gas","USA",86.40,,0.58,20.42%,3816589
8,"LEDS","SemiLEDs Corporation","Technology","Semiconductor- Memory Chips","USA",11.92,,0.50,20.24%,296905
9,"MYOS","MYOS Corporation","Healthcare","Drugs - Generic","USA",22.00,,9.96,31.74%,6470
10,"NRZ","New Residential Investment Corp.","Financial","REIT - Residential","USA",1716.41,5.14,12.36,103.62%,951884
11,"ONCY","Oncolytics Biotech Inc.","Healthcare","Biotechnology","Canada",39.14,,0.53,17.78%,725085
12,"SCOK","SinoCoking Coal and Coke Chemical Industries, Inc.","Basic Materials","Nonmetallic Mineral Mining","China",56.31,47.00,3.74,59.15%,28367332
13,"SHLD","Sears Holdings Corporation","Services","Department Stores","USA",3024.81,,34.96,23.06%,4103517
14,"SHOR","ShoreTel, Inc.","Technology","Communication Equipment","USA",410.78,,7.62,17.05%,4543594
15,"SOQ","Sonde Resources Corp.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",5.20,,0.12,19.90%,19801
16,"VHC","VirnetX Holding Corp","Technology","Internet Software & Services","USA",241.39,,5.41,15.60%,1212654
17,"VTAE","Vitae Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",109.43,,7.61,20.79%,110281
18,"XPL","Solitario Exploration & Royalty Corp.","Basic Materials","Gold","USA",38.90,,1.16,17.17%,71982
