"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ATRO","Astronics Corporation","Industrial Goods","Aerospace/Defense Products & Services","USA",1163.57,35.89,53.24,-17.14%,283506
2,"CRRS","Corporate Resource Services, Inc.","Services","Staffing & Outsourcing Services","USA",260.70,82.50,1.38,-16.36%,361009
3,"DGLY","Digital Ally Inc.","Technology","Scientific & Technical Instruments","USA",90.54,,22.96,-31.28%,7494350
4,"END","Endeavour International Corporation","Basic Materials","Independent Oil & Gas","USA",37.79,,0.57,-24.00%,8210397
5,"GNE","Genie Energy Ltd.","Basic Materials","Independent Oil & Gas","USA",207.31,,7.03,-16.31%,264929
6,"IRMD","IRadimed Corporation","Healthcare","Medical Instruments & Supplies","USA",111.49,57.78,7.15,-31.25%,653114
7,"MBII","Marrone Bio Innovations, Inc.","Basic Materials","Agricultural Chemicals","USA",137.86,,3.15,-44.25%,2545305
8,"PHII","PHI Inc.","Services","Air Services, Other","USA",840.26,21.54,43.00,-18.84%,11340
9,"RPRX","Repros Therapeutics Inc.","Healthcare","Biotechnology","USA",512.12,,18.05,-18.55%,3073201
10,"RUSS","Direxion Daily Russia Bear 3X ETF","Financial","Exchange Traded Fund","USA",,,11.04,-17.73%,794366
11,"WTSL","The Wet Seal, Inc.","Services","Apparel Stores","USA",88.68,,0.75,-28.57%,6732635
