"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",18644.85,333.42,331.92,0.30%,13.76%,85.30%,1.29%,1.18%,1.35,2889.86,56.36,0.79%,2090023
2,"AA",13873.86,1078.00,1076.56,0.20%,54.33%,67.90%,12.40%,8.07%,2.99,29038.36,13.04,1.32%,23666048
3,"AADR",,,,,,,,,,3.15,37.87,0.45%,488
4,"AAIT",,,,,,,,,0.24,4.00,32.17,0.31%,875
5,"AAL",17257.63,471.52,467.30,1.10%,340.03%,53.80%,,6.99%,2.92,11185.55,37.94,3.66%,11058869
6,"AAMC",2546.92,2.37,1.70,2.80%,3.11%,62.00%,7.62%,9.14%,6.14,25.35,1111.00,3.38%,16934
7,"AAME",76.69,21.07,5.14,8.50%,,4.90%,1.98%,0.09%,0.47,10.31,3.63,-0.27%,12068
8,"AAN",2176.68,71.98,69.81,0.60%,-4.21%,0.80%,,12.61%,6.24,1411.03,30.41,0.56%,824374
9,"AAOI",350.81,14.22,13.19,1.40%,,28.20%,78.38%,2.81%,2.36,156.66,24.36,-1.26%,405112
10,"AAON",1022.55,36.69,28.19,20.90%,-2.90%,58.60%,0.42%,3.61%,7.74,131.59,28.64,2.76%,190968
11,"AAP",9225.65,72.93,72.43,0.60%,-20.09%,95.60%,-0.96%,2.18%,1.77,895.17,127.25,0.59%,774024
12,"AAPL",478766.70,891.99,890.69,0.04%,6.89%,61.70%,0.04%,2.32%,1.79,11503.76,541.65,0.91%,7086353
13,"AAT",1362.76,40.39,34.34,1.20%,-7.27%,86.10%,0.33%,2.08%,4.25,168.13,34.21,1.39%,158040
14,"AAU",89.39,64.31,52.88,5.36%,,5.90%,145.70%,0.78%,2.27,181.47,1.43,2.87%,107116
15,"AAV",829.62,168.28,167.57,0.25%,,58.00%,4.02%,0.06%,0.58,182.33,5.03,2.03%,260473
16,"AAWW",883.16,25.04,24.47,1.40%,14.35%,96.40%,-3.17%,10.55%,6.39,403.99,35.67,1.13%,277666
17,"AAXJ",,,,,,,,,0.63,721.87,59.83,1.25%,379181
18,"AB",2397.87,96.03,94.60,0.20%,-0.77%,28.90%,-3.91%,2.56%,6.03,401.04,25.38,1.64%,408451
19,"ABAX",865.08,22.25,21.01,2.60%,2.12%,98.50%,1.11%,15.25%,16.04,199.74,39.56,1.75%,91362
20,"ABB",59712.62,2315.34,2292.11,,,5.60%,53.72%,0.28%,3.32,1919.41,26.07,1.09%,1498171
21,"ABBV",82036.97,1596.05,1594.47,0.10%,19.10%,69.90%,2.48%,0.73%,1.75,6668.88,52.10,1.36%,4208997
22,"ABC",15033.23,229.20,226.31,0.20%,-1.08%,87.00%,-2.05%,2.88%,3.55,1832.65,65.91,0.49%,1746761
23,"ABCB",586.46,25.17,24.20,2.80%,8.97%,63.10%,-3.93%,2.57%,6.02,103.28,23.75,1.93%,141615
24,"ABCD",95.59,44.88,13.08,71.14%,-2.81%,15.30%,-18.43%,0.12%,0.45,34.88,2.18,2.35%,60180
25,"ABCO",2322.00,36.14,35.93,0.60%,8.51%,96.80%,1.60%,7.97%,11.26,254.30,65.03,1.21%,149074
26,"ABFS",955.90,25.87,24.62,3.30%,15.26%,94.90%,-1.23%,5.59%,3.53,389.94,38.49,4.17%,406314
27,"ABG",1705.76,30.84,30.19,1.80%,-8.57%,98.20%,-0.87%,3.62%,3.32,329.04,56.51,2.17%,243419
28,"ABIO",39.06,21.00,18.08,2.60%,21.30%,16.90%,278.76%,20.33%,3.02,1218.31,1.84,-1.08%,287867
29,"ABM",1605.42,55.86,50.48,1.80%,5.68%,83.50%,2.47%,2.38%,5.55,216.75,28.83,0.31%,179066
30,"ABMC",2.39,21.74,18.70,14.00%,,12.00%,-11.83%,0.03%,0.40,14.81,0.12,5.00%,11000
31,"ABMD",1036.91,39.82,39.37,2.10%,1.21%,98.50%,0.78%,10.97%,9.58,450.76,26.20,0.61%,1347417
32,"ABR",340.05,49.14,37.49,0.50%,-9.90%,58.60%,-0.87%,0.40%,1.14,130.50,7.02,1.45%,134511
33,"ABT",59423.62,1543.07,1540.10,0.20%,4.82%,69.60%,1.75%,1.10%,2.02,8416.25,38.47,-0.10%,5612098
34,"ABTL",110.75,8.91,8.77,8.62%,-44.18%,53.00%,-2.54%,2.12%,0.61,307.00,12.03,-3.22%,282081
35,"ABX",20822.77,1167.85,1161.10,,,73.90%,2.69%,0.88%,0.76,13435.60,17.89,0.34%,7952814
36,"ACAD",2372.17,97.50,97.27,0.10%,23.33%,85.80%,4.56%,11.08%,5.56,1937.22,25.09,3.14%,1920395
37,"ACAS",4262.84,269.80,259.27,1.10%,-8.90%,66.10%,3.08%,1.72%,1.50,2967.76,15.63,-1.08%,3633055
38,"ACAT",627.96,13.14,12.96,0.10%,318.47%,91.90%,1.82%,7.22%,3.74,250.29,47.52,-0.56%,183176
39,"ACC",3918.39,104.91,104.27,0.50%,22.40%,99.00%,2.26%,2.26%,2.78,849.90,37.27,-0.21%,705186
40,"ACCL",694.77,55.76,55.33,0.92%,-17.66%,88.80%,-0.99%,2.69%,1.51,984.15,12.48,0.16%,345003
41,"ACCO",702.86,114.10,112.78,0.60%,17.51%,,-2.44%,14.11%,20.32,783.43,6.38,3.57%,685425
42,"ACCU",,,,,,,,,,11.48,27.04,0.93%,13812
43,"ACE",33349.54,336.66,334.38,0.60%,16.36%,94.80%,0.82%,1.54%,2.72,1898.71,99.08,0.02%,1362343
44,"ACET",570.15,28.38,26.87,2.00%,8.82%,64.40%,-1.92%,2.26%,1.78,340.57,20.90,4.03%,259862
45,"ACFC",69.68,15.52,13.01,1.20%,,47.20%,-15.23%,0.03%,0.16,27.67,4.20,-6.46%,78823
46,"ACFN",75.26,22.20,20.45,7.00%,10.92%,41.90%,0.14%,10.46%,11.81,181.18,3.39,0.00%,132285
47,"ACG",1783.03,242.92,242.79,,,28.00%,11.25%,0.03%,0.06,1040.97,7.30,-0.54%,1423378
48,"ACGL",7713.24,134.05,128.62,1.00%,-3.87%,92.50%,0.22%,1.51%,3.68,525.84,57.21,-0.57%,389749
49,"ACH",6712.16,777.77,156.18,,,1.60%,-6.34%,1.58%,18.86,130.64,8.67,0.46%,51664
50,"ACHC",2281.27,50.56,46.87,2.20%,-11.88%,72.50%,0.03%,9.05%,11.16,379.77,45.98,1.91%,293676
51,"ACHN",318.44,96.79,96.58,0.10%,-0.71%,92.40%,-2.57%,18.36%,8.57,2068.75,3.32,0.91%,1330321
52,"ACI",1023.33,212.31,211.12,0.54%,-1.55%,63.40%,2.32%,16.48%,3.80,9154.38,4.87,1.04%,6528939
53,"ACIM",,,,,,,,,,2.32,63.35,0.30%,560
54,"ACIW",2275.86,38.45,37.89,1.30%,12.87%,98.90%,-6.49%,4.67%,5.53,319.96,60.46,2.15%,284838
55,"ACLS",238.54,110.95,109.28,0.50%,-5.61%,52.90%,8.77%,1.46%,1.88,850.20,2.25,4.65%,376630
56,"ACM",3186.76,99.06,88.96,1.00%,-18.38%,71.90%,-0.12%,0.71%,0.97,653.53,32.31,0.44%,465123
57,"ACMP",11606.68,201.68,173.67,21.30%,-10.16%,69.70%,0.04%,0.72%,3.28,383.12,57.67,0.21%,599133
58,"ACN",53976.82,677.08,645.79,0.30%,13.27%,81.90%,0.95%,2.67%,5.62,3069.62,79.54,-0.23%,3872267
59,"ACNB",112.31,5.99,5.83,2.00%,5.27%,7.50%,7.41%,0.01%,0.09,4.68,18.37,-2.03%,11189
60,"ACO",1488.77,32.52,24.97,6.40%,-3.79%,69.50%,-1.40%,2.65%,1.53,433.40,45.77,-0.02%,159009
61,"ACOR",1566.06,41.31,40.52,1.90%,2.35%,86.70%,-1.04%,7.26%,6.01,489.22,38.89,2.59%,438263
62,"ACPW",64.28,19.42,17.57,0.70%,-30.27%,45.90%,4.66%,0.83%,0.87,168.36,3.38,2.11%,115907
63,"ACRE",382.99,28.56,26.03,1.20%,-84.41%,60.20%,13.85%,3.56%,3.95,234.48,13.29,-0.89%,155543
64,"ACRX",518.59,43.18,42.54,0.60%,-91.75%,88.80%,9.06%,11.40%,7.92,612.50,11.89,-1.00%,468998
65,"ACST",119.59,103.99,49.20,,,,,0.13%,0.11,577.18,1.19,3.48%,311404
66,"ACT",35859.07,174.20,173.20,0.40%,-31.47%,86.20%,25.04%,5.70%,3.89,2535.98,209.22,1.64%,4041376
67,"ACTG",773.78,50.64,46.53,1.90%,17.74%,82.20%,14.34%,20.39%,14.36,660.67,15.94,4.32%,533484
68,"ACTS",169.20,68.50,65.49,5.61%,,5.90%,17.16%,0.03%,0.44,41.60,2.47,0.00%,3939
69,"ACU",52.54,3.20,2.75,10.70%,-2.56%,34.30%,-9.71%,0.13%,0.41,8.47,16.00,-2.56%,15832
70,"ACUR",71.35,48.87,47.90,1.30%,-49.23%,26.00%,0.24%,0.72%,0.90,381.48,1.47,0.68%,278836
71,"ACW",210.60,47.54,46.92,0.80%,1.25%,87.50%,-4.13%,7.31%,14.49,236.51,4.59,3.61%,201744
72,"ACWI",,,,,,,,,0.38,1296.67,58.56,0.72%,1410845
73,"ACWX",,,,,,,,,0.45,466.26,46.89,0.69%,223302
74,"ACXM",2627.47,76.38,73.91,0.60%,-2.96%,93.30%,3.69%,2.80%,3.85,537.71,35.14,2.15%,475518
75,"ACY",27.41,1.54,1.12,45.74%,,26.00%,-0.25%,0.07%,0.28,2.96,17.63,-0.98%,537
76,"ADAT",37.99,38.37,36.78,1.80%,36.32%,30.30%,27.45%,1.42%,3.70,141.10,0.98,-1.26%,96840
77,"ADBE",32835.16,499.47,494.50,0.10%,-92.35%,90.70%,-0.92%,0.90%,1.13,3922.89,65.93,0.29%,3390244
78,"ADC",455.24,14.97,14.13,5.30%,13.12%,67.60%,11.75%,1.75%,4.03,61.38,30.83,1.38%,61711
79,"ADEP",247.00,13.00,12.80,1.82%,-33.69%,43.50%,-3.78%,4.42%,1.68,337.09,19.71,3.74%,209707
80,"ADES",533.25,21.73,20.32,4.80%,0.10%,55.60%,21.86%,1.26%,1.39,184.18,25.22,2.77%,156094
81,"ADGE",97.89,49.19,26.12,9.40%,8.88%,4.80%,0.34%,0.33%,2.88,29.85,2.26,13.57%,29561
82,"ADHD",243.75,13.43,7.11,,,26.30%,69.72%,2.37%,1.40,120.52,18.49,1.87%,51925
83,"ADI",16607.84,312.53,309.59,0.30%,-12.99%,87.80%,1.23%,1.73%,2.39,2238.50,54.08,1.77%,1747155
84,"ADK",65.60,15.77,13.02,19.99%,,21.70%,1.42%,0.47%,2.44,25.29,4.22,1.44%,7862
85,"ADM",28453.43,655.76,641.37,0.30%,23.40%,75.90%,0.47%,1.23%,1.68,4674.46,43.43,0.09%,3010781
86,"ADMP",66.59,10.47,8.03,45.63%,-0.53%,27.10%,,1.18%,0.85,111.42,6.32,-0.63%,46280
87,"ADNC",278.25,22.26,21.88,1.30%,-97.85%,84.00%,0.45%,1.43%,2.09,149.67,12.45,-0.40%,100450
88,"ADP",37226.19,481.83,481.11,0.20%,0.63%,76.10%,-0.33%,1.03%,2.55,1945.21,77.50,0.31%,1404705
89,"ADRA",,,,,,,,,1.29,5.51,28.20,0.07%,406
90,"ADRD",,,,,,,,,1.30,6.57,24.86,0.08%,1565
91,"ADRE",,,,,,,,,0.17,26.51,36.78,1.16%,18741
92,"ADRU",,,,,,,,,0.31,3.98,24.89,0.48%,1104
93,"ADS",14486.17,53.17,51.82,1.10%,1.21%,,-1.58%,5.16%,3.35,798.57,272.56,0.04%,1050970
94,"ADSK",11172.71,227.18,226.82,0.30%,-15.60%,94.20%,2.18%,1.39%,1.04,3024.27,50.07,1.81%,2827753
95,"ADT",5490.13,183.31,182.82,0.30%,29.11%,93.00%,-2.62%,20.60%,7.97,4723.49,30.46,1.70%,3918694
96,"ADTN",1382.58,56.64,54.31,0.40%,5.10%,99.20%,-1.34%,5.28%,4.50,638.01,24.80,1.60%,534699
97,"ADUS",251.48,10.91,9.85,0.50%,122.20%,78.90%,4.16%,2.73%,1.93,139.34,23.90,3.69%,76085
98,"ADVS",1509.10,51.40,48.43,0.80%,-3.29%,88.00%,1.62%,3.94%,7.90,241.44,29.67,1.06%,166462
99,"ADX",1221.94,94.14,85.10,0.30%,6.81%,19.70%,0.21%,0.98%,7.35,113.95,13.05,0.54%,105308
100,"ADXS",44.05,14.03,12.45,8.20%,271.76%,9.00%,,2.35%,0.99,295.42,3.14,0.00%,250383
101,"ADZ",,,,,,,,,,0.60,24.00,-0.90%,627
102,"AE",244.42,4.22,2.47,47.20%,-4.41%,38.60%,-0.12%,1.81%,3.56,12.53,58.43,0.88%,30124
103,"AEC",975.24,57.57,55.42,1.60%,-5.63%,88.50%,1.25%,3.88%,4.92,436.68,17.01,0.41%,289858
104,"AEE",9996.36,242.63,242.24,0.30%,5.05%,63.10%,0.80%,1.92%,2.63,1771.68,40.76,-1.07%,1451110
105,"AEG",19754.88,2147.27,1959.49,,,7.00%,-2.01%,0.02%,0.40,1089.20,9.31,1.20%,499814
106,"AEGN",960.51,37.95,37.24,1.30%,-29.56%,99.90%,-0.07%,7.41%,10.45,263.93,25.29,-0.08%,209300
107,"AEGR",1358.15,29.41,27.39,12.63%,1.20%,,4.39%,17.56%,4.65,1034.68,47.11,2.01%,770378
108,"AEHR",31.24,10.96,8.38,5.80%,6.18%,12.30%,7.67%,0.26%,0.77,28.66,2.76,-3.16%,10982
109,"AEIS",1005.24,41.03,35.79,0.60%,-38.17%,88.20%,0.48%,3.14%,2.10,535.40,25.28,3.18%,400364
110,"AEL",1696.15,71.81,68.74,3.40%,1.29%,,-0.14%,15.16%,14.10,738.83,23.70,0.34%,737500
111,"AEM",5222.06,172.63,173.89,,,74.60%,0.71%,2.63%,1.85,2468.37,30.18,-0.23%,1133022
112,"AEO",2372.36,193.82,171.48,0.90%,65.76%,75.40%,-3.11%,9.89%,2.94,5759.42,12.33,0.74%,3579530
113,"AEP",24712.96,487.82,487.46,0.10%,-2.21%,65.50%,0.76%,1.49%,2.54,2854.96,50.40,-0.51%,2971960
114,"AEPI",207.76,5.60,4.35,11.60%,6.91%,65.60%,20.15%,2.30%,1.78,56.39,37.74,1.73%,31177
115,"AER",4797.85,113.72,83.08,0.25%,-3.40%,68.70%,0.32%,1.05%,0.68,1278.86,42.34,0.36%,911731
116,"AERG",1.72,91.67,77.18,21.63%,-0.18%,17.94%,-13.42%,1.00%,2.94,261.56,0.02,10.64%,59212
117,"AERI",493.94,23.31,22.76,2.50%,,90.70%,,1.07%,2.50,97.69,22.37,5.57%,43791
118,"AERT",6.44,49.57,34.56,30.28%,0.07%,4.95%,-5.03%,0.16%,1.92,28.48,0.14,11.46%,1100
119,"AES",10337.72,723.93,722.60,0.10%,-98.91%,94.50%,-2.43%,1.08%,1.45,5362.49,14.31,0.21%,4788309
120,"AET",27191.62,362.70,361.67,0.40%,19.72%,90.50%,-1.96%,1.47%,2.08,2551.68,75.05,0.11%,1823024
121,"AETI",54.39,8.01,4.74,34.20%,-10.75%,33.00%,41.48%,0.83%,0.66,59.75,6.85,0.88%,38095
122,"AEY",33.20,10.00,4.80,26.10%,0.85%,8.10%,5.88%,0.28%,0.22,61.71,3.40,2.41%,49943
123,"AEZS",65.72,56.17,54.35,7.06%,,21.40%,1.86%,5.11%,1.56,1781.88,1.21,3.42%,315177
124,"AF",1371.91,99.27,82.99,2.40%,-1.89%,74.70%,-0.83%,6.23%,10.72,482.38,14.02,1.45%,385246
125,"AFAM",217.37,9.41,7.81,7.20%,-3.83%,65.40%,6.23%,2.49%,3.14,61.88,23.11,0.04%,44984
126,"AFB",,,,,,,,,0.41,72.60,13.26,-0.08%,79599
127,"AFCB",37.00,1.85,0.79,2.00%,19.35%,0.80%,-88.86%,0.37%,1.24,2.34,20.46,2.30%,6
128,"AFFM",42.22,15.41,15.20,0.18%,1.56%,75.79%,-0.26%,0.02%,0.44,6.30,2.39,-12.77%,4400
