"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ALSE","Alseres Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",0.69,,0.03,-16.67%,200
2,"CNR","China Metro-Rural Holdings Limited","Services","Air Delivery & Freight Services","Hong Kong",78.66,,0.90,-15.70%,36026
3,"DRNA","Dicerna Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",,,32.66,-20.57%,244354
4,"GALE","Galena Biopharma, Inc.","Healthcare","Biotechnology","USA",460.18,,4.22,-19.92%,19497746
5,"GRN","iPath Global Carbon ETN","Financial","Exchange Traded Fund","USA",,,6.13,-15.45%,16912
6,"JOB","General Employment Enterprises Inc.","Services","Staffing & Outsourcing Services","USA",7.97,,0.27,-23.43%,376332
7,"JRCC","James River Coal Co.","Basic Materials","Industrial Metals & Minerals","USA",38.61,,0.89,-19.09%,2114703
8,"OKE","ONEOK Inc.","Utilities","Gas Utilities","USA",14125.03,49.99,57.92,-15.43%,4180441
9,"ORMP","Oramed Pharmaceuticals Inc.","Healthcare","Biotechnology","Israel",175.42,,16.77,-24.08%,3113284
10,"STWD","Starwood Property Trust, Inc.","Financial","REIT - Diversified","USA",5179.90,16.97,23.90,-20.86%,2892373
11,"TTF","Thai Fund Inc.","Financial","Closed-End Fund - Foreign","USA",,,9.52,-46.93%,707909
12,"VNDA","Vanda Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",414.54,,11.11,-16.02%,4343453
