"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"AMRS","Amyris, Inc.","Basic Materials","Specialty Chemicals","USA",156.62,,2.31,16.44%,343136
2,"BIOC","Biocept, Inc.","Healthcare","Medical Laboratories & Research","USA",42.31,,4.66,37.46%,35286941
3,"BNFT","Benefitfocus, Inc.","Technology","Application Software","USA",586.88,,36.51,58.95%,4389359
4,"CLRX","CollabRx, Inc.","Technology","Healthcare Information Services","USA",3.77,,1.94,63.03%,13150297
5,"EYES","Second Sight Medical Products, Inc.","Healthcare","Medical Appliances & Equipment","USA",395.36,,14.09,25.80%,7835632
6,"HMNY","Helios and Matheson Analytics Inc.","Technology","Information Technology Services","USA",8.23,,4.75,35.71%,589921
7,"IMRS","IMRIS, Inc.","Healthcare","Medical Instruments & Supplies","Canada",44.52,,1.01,18.05%,390426
8,"ISLE","Isle of Capri Casinos, Inc.","Services","Resorts & Casinos","USA",401.90,,11.56,15.09%,281181
9,"KOSS","Koss Corporation","Consumer Goods","Electronic Equipment","USA",13.76,,2.41,28.96%,91285
10,"LPHI","Life Partners Holdings, Inc.","Financial","Life Insurance","USA",3.87,,0.26,21.76%,94856
11,"ONFC","Oneida Financial Corp.","Financial","Savings & Loans","USA",93.15,18.15,19.43,46.64%,327575
12,"PCYC","Pharmacyclics Inc.","Healthcare","Biotechnology","USA",14325.97,172.89,221.86,17.73%,3905783
13,"SFXE","SFX Entertainment Inc.","Services","General Entertainment","USA",342.66,,4.84,30.81%,5842806
14,"SGNL","Signal Genetics, Inc.","Healthcare","Medical Laboratories & Research","USA",18.20,,3.29,26.54%,4177681
15,"TIGR","TigerLogic Corporation","Technology","Application Software","USA",10.18,,0.43,29.64%,73877
16,"WGBS","WaferGen Bio-systems, Inc.","Technology","Scientific & Technical Instruments","USA",24.71,,5.35,27.08%,3343839
17,"XTLB","XTL Biopharmaceuticals Ltd.","Healthcare","Biotechnology","Israel",25.36,,2.70,20.00%,255621
