"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"AVNW","Aviat Networks, Inc.","Technology","Communication Equipment","USA",135.81,,1.88,-15.70%,1279753
2,"CHNR","China Natural Resources Inc.","Basic Materials","Industrial Metals & Minerals","Hong Kong",206.92,,7.00,-15.66%,49847
3,"DSS","Document Security Systems, Inc.","Services","Business Services","USA",90.11,,1.81,-15.81%,5224675
4,"DVOX","Dynavox Inc.","Technology","Application Software","USA",1.03,,0.08,-27.27%,8284
5,"GME","GameStop Corp.","Services","Electronics Stores","USA",5293.38,13.41,36.31,-19.88%,23428064
6,"HEAT","SmartHeat Inc.","Industrial Goods","Industrial Equipment & Components","China",1.28,,0.23,-23.33%,700
7,"ICPT","Intercept Pharmaceuticals, Inc.","Healthcare","Drug Manufacturers - Major","USA",6995.35,,255.12,-29.98%,4998543
8,"ISR","IsoRay, Inc.","Healthcare","Medical Instruments & Supplies","USA",33.92,,0.82,-16.23%,11757569
9,"RNN","Rexahn Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",208.75,,1.16,-27.50%,61794136
10,"TSTC","Telestone Technologies Corp.","Technology","Communication Equipment","China",3.70,,0.23,-23.33%,2940
