"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"A","Agilent Technologies Inc.","Healthcare","Medical Laboratories & Research","USA",13872.19,27.77,40.94,-1.04%,1423993
2,"AA","Alcoa Inc.","Basic Materials","Aluminum","USA",18684.30,,15.79,-0.38%,8840400
3,"AAC","AAC Holdings, Inc.","Healthcare","Specialized Health Services","USA",652.64,309.60,30.92,-0.13%,37960
4,"AADR","AdvisorShares WCM/BNY MlnFcsd GR ADR ETF","Financial","Exchange Traded Fund","USA",,,37.45,0.86%,5052
5,"AAIT","iShares MSCI All Country Asia Info Tech","Financial","Exchange Traded Fund","USA",,,32.99,0.12%,50
6,"AAL","American Airlines Group Inc.","Services","Major Airlines","USA",38316.03,,53.63,0.39%,10625983
7,"AAMC","Altisource Asset Management Corporation","Financial","Asset Management","USA",744.60,25.88,310.12,-8.79%,19450
8,"AAME","Atlantic American Corp.","Financial","Life Insurance","USA",81.04,19.65,4.03,2.54%,6201
9,"AAN","Aaron's, Inc.","Services","Rental & Leasing Services","USA",2226.28,28.71,30.57,-0.49%,434865
10,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductor - Integrated Circuits","USA",163.17,57.95,11.22,1.91%,248374
11,"AAON","AAON Inc.","Industrial Goods","General Building Materials","USA",1216.86,30.19,22.39,0.22%,101724
12,"AAP","Advance Auto Parts Inc.","Services","Auto Parts Stores","USA",11680.59,25.69,159.28,-0.47%,457357
13,"AAPL","Apple Inc.","Consumer Goods","Electronic Equipment","USA",659911.78,17.50,110.49,-1.80%,41128105
14,"AAT","American Assets Trust, Inc.","Financial","REIT - Retail","USA",1771.87,123.12,39.81,-2.02%,112905
15,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",63.89,,0.94,-1.26%,126992
16,"AAV","Advantage Oil & Gas Ltd.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",799.61,155.00,4.79,3.01%,249562
17,"AAVL","Avalanche Biotechnologies, Inc.","Healthcare","Biotechnology","USA",1255.85,,54.00,-3.38%,221995
18,"AAWW","Atlas Air Worldwide Holdings, Inc.","Services","Air Services, Other","USA",1218.92,13.00,49.30,0.35%,168720
19,"AAXJ","iShares MSCI All Country Asia ex Japan","Financial","Exchange Traded Fund","USA",,,60.93,0.43%,595795
20,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",2520.33,13.72,25.83,-0.42%,309019
21,"ABAC","Aoxin Tianli Group, Inc.","Consumer Goods","Farm Products","China",61.79,95.50,1.73,-9.42%,17150
22,"ABAX","Abaxis, Inc.","Healthcare","Medical Laboratories & Research","USA",1305.74,77.24,56.83,-1.90%,130713
23,"ABB","ABB Ltd.","Industrial Goods","Diversified Machinery","Switzerland",49357.60,20.19,21.15,-1.17%,849393
24,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - Major","USA",105645.74,28.70,65.44,-1.30%,3984530
25,"ABC","AmerisourceBergen Corporation","Services","Drugs Wholesale","USA",19962.02,76.07,90.16,-1.23%,961558
26,"ABCB","Ameris Bancorp","Financial","Regional - Mid-Atlantic Banks","USA",731.88,23.63,25.64,-1.35%,79962
27,"ABCD","Cambium Learning Group, Inc.","Services","Education & Training Services","USA",74.60,,1.66,0.00%,33611
28,"ABCO","The Advisory Board Company","Services","Business Services","USA",1800.14,121.93,48.98,-2.02%,303601
29,"ABCW","Anchor BanCorp Wisconsin Inc.","Financial","Savings & Loans","USA",323.40,18.04,34.44,-1.60%,20965
30,"ABEV","Ambev S.A.","Consumer Goods","Beverages - Brewers","Brazil",97183.00,20.63,6.22,0.48%,10213637
31,"ABG","Asbury Automotive Group, Inc.","Services","Auto Dealerships","USA",2288.12,18.43,75.92,-1.22%,340469
32,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",19.50,,0.95,3.65%,351702
33,"ABM","ABM Industries Incorporated","Services","Business Services","USA",1615.08,21.95,28.65,-1.10%,137064
34,"ABMD","ABIOMED, Inc.","Healthcare","Medical Appliances & Equipment","USA",1568.92,159.83,38.06,-0.78%,204070
35,"ABR","Arbor Realty Trust Inc.","Financial","REIT - Diversified","USA",343.26,4.07,6.77,-0.44%,95729
36,"ABT","Abbott Laboratories","Healthcare","Drugs - Generic","USA",68799.54,41.92,45.02,-1.47%,3417578
37,"ABTL","Autobytel Inc.","Technology","Internet Information Providers","USA",100.57,3.34,10.90,-2.24%,78366
38,"ABX","Barrick Gold Corporation","Basic Materials","Gold","Canada",12363.24,,10.75,-1.01%,10793284
39,"ABY","Abengoa Yield plc","Utilities","Electric Utilities","United Kingdom",2273.27,,27.32,0.63%,261489
40,"ACAD","ACADIA Pharmaceuticals Inc.","Healthcare","Biotechnology","USA",3161.71,,31.75,0.19%,848812
41,"ACAS","American Capital, Ltd.","Financial","Asset Management","USA",3991.12,19.47,14.61,-1.28%,1803885
42,"ACAT","Arctic Cat Inc.","Consumer Goods","Recreational Vehicles","USA",453.55,15.79,35.50,1.28%,125271
43,"ACC","American Campus Communities, Inc.","Financial","REIT - Residential","USA",4402.43,74.79,41.36,-1.24%,609800
44,"ACCO","ACCO Brands Corporation","Consumer Goods","Office Supplies","USA",1014.60,10.77,9.01,-0.44%,601294
45,"ACCU","AdvisorShares Accuvest Global Opport ETF","Financial","Exchange Traded Fund","USA",,,23.73,-1.62%,1590
46,"ACE","ACE Limited","Financial","Property & Casualty Insurance","Switzerland",38571.41,12.05,114.88,-1.20%,869975
47,"ACET","Aceto Corp.","Basic Materials","Chemicals - Major Diversified","USA",642.45,28.33,21.70,-1.81%,105941
48,"ACFC","Atlantic Coast Financial Corporation","Financial","Regional - Southeast Banks","USA",61.61,,3.97,0.00%,18518
49,"ACFN","Acorn Energy, Inc.","Industrial Goods","Aerospace/Defense Products & Services","USA",18.00,,0.77,13.38%,710060
50,"ACG","AllianceBernstein Income Fund, Inc.","Financial","Closed-End Fund - Debt","USA",1816.97,14.67,7.47,-0.13%,1208373
51,"ACGL","Arch Capital Group Ltd.","Financial","Property & Casualty Insurance","Bermuda",7694.96,10.72,59.10,-0.84%,274501
52,"ACH","Aluminum Corporation Of China Limited","Basic Materials","Aluminum","China",11130.75,,11.52,0.09%,113147
53,"ACHC","Acadia Healthcare Company, Inc.","Healthcare","Specialized Health Services","USA",3731.82,45.46,61.21,-1.72%,269790
54,"ACHN","Achillion Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",1232.07,,12.25,-0.33%,3745581
55,"ACI","Arch Coal Inc.","Basic Materials","Industrial Metals & Minerals","USA",369.40,,1.78,2.30%,10105335
56,"ACIM","SPDR MSCI ACWI IMI ETF","Financial","Exchange Traded Fund","USA",,,64.97,-1.13%,6924
57,"ACIW","ACI Worldwide, Inc.","Technology","Technical & System Software","USA",2364.32,33.72,20.17,-1.94%,631044
58,"ACLS","Axcelis Technologies Inc.","Technology","Semiconductor Equipment & Materials","USA",282.27,,2.56,1.59%,600906
59,"ACM","AECOM Technology Corporation","Services","Technical Services","USA",4733.04,13.21,30.37,-1.30%,549606
60,"ACMP","Access Midstream Partners, L.P.","Basic Materials","Oil & Gas Equipment & Services","USA",10434.85,47.15,54.20,-0.90%,342443
61,"ACN","Accenture plc","Technology","Information Technology Services","Ireland",59931.26,20.22,89.31,-0.98%,1761251
62,"ACNB","ACNB Corp.","Financial","Regional - Southwest  Banks","USA",131.20,12.99,21.75,-0.37%,1557
63,"ACOR","Acorda Therapeutics, Inc.","Healthcare","Biotechnology","USA",1704.85,72.57,40.87,0.57%,305596
64,"ACPW","Active Power Inc.","Industrial Goods","Diversified Machinery","USA",43.83,,1.84,-3.16%,113210
65,"ACRE","Ares Commercial Real Estate Corporation","Financial","REIT - Diversified","USA",331.76,18.41,11.48,-1.03%,203047
66,"ACRX","AcelRx Pharmaceuticals, Inc.","Healthcare","Medical Appliances & Equipment","USA",292.42,,6.73,0.60%,342492
67,"ACST","Acasti Pharma Inc.","Healthcare","Biotechnology","Canada",53.13,,0.50,0.00%,128719
68,"ACT","Actavis plc","Healthcare","Drugs - Generic","USA",68801.63,,257.41,-0.83%,1395366
69,"ACTA","Actua Corporation","Technology","Application Software","USA",744.64,,18.47,0.65%,58903
70,"ACTG","Acacia Research Corporation","Services","Business Services","USA",889.13,,16.94,-4.51%,789418
71,"ACTS","Actions Semiconductor Co., Ltd.","Technology","Semiconductor - Specialized","China",112.98,,1.94,1.57%,26162
72,"ACU","Acme United Corp.","Consumer Goods","Housewares & Accessories","USA",64.01,14.74,19.99,2.75%,20862
73,"ACUR","Acura Pharmaceuticals, Inc.","Healthcare","Drug Delivery","USA",22.24,,0.45,-1.10%,175984
74,"ACW","Accuride Corp.","Consumer Goods","Auto Parts","USA",210.97,44.20,4.34,-1.81%,87866
75,"ACWI","iShares MSCI ACWI","Financial","Exchange Traded Fund","USA",,,58.50,-0.90%,5748186
76,"ACWV","iShares MSCI All Country World Mini Vol","Financial","Exchange Traded Fund","USA",,,68.84,-0.59%,46448
77,"ACWX","iShares MSCI ACWI ex US","Financial","Exchange Traded Fund","USA",,,43.02,-0.49%,1047326
78,"ACXM","Acxiom Corporation","Technology","Information Technology Services","USA",1581.79,,20.27,-1.31%,334782
79,"ACY","AeroCentury Corp.","Services","Rental & Leasing Services","USA",13.70,,8.71,2.39%,4864
80,"ADAT","Authentidate Holding Corp.","Technology","Healthcare Information Services","USA",38.68,,0.94,0.99%,70320
81,"ADBE","Adobe Systems Inc.","Technology","Application Software","USA",36450.41,146.17,72.70,-0.53%,1343905
82,"ADC","Agree Realty Corp.","Financial","Property Management","USA",472.89,25.49,31.09,-1.65%,84371
83,"ADEP","Adept Technology Inc.","Industrial Goods","Diversified Machinery","USA",111.74,,8.68,1.76%,55433
84,"ADES","Advanced Emissions Solutions, Inc.","Industrial Goods","Pollution & Treatment Controls","USA",465.90,,22.79,-1.04%,301091
85,"ADGE","American DG Energy, Inc.","Industrial Goods","Diversified Machinery","USA",29.94,,0.60,5.26%,52539
86,"ADHD","Alcobra Ltd.","Healthcare","Biotechnology","Israel",51.11,,3.73,-0.53%,135939
87,"ADI","Analog Devices, Inc.","Technology","Semiconductor - Integrated Circuits","USA",17288.72,28.06,55.52,-0.06%,1716705
88,"ADK","AdCare Health Systems Inc.","Healthcare","Long-Term Care Facilities","USA",75.52,,4.01,0.25%,8015
89,"ADM","Archer-Daniels-Midland Company","Consumer Goods","Farm Products","USA",34050.05,18.11,52.00,-1.68%,2595197
90,"ADMA","ADMA Biologics, Inc.","Healthcare","Biotechnology","USA",102.19,,11.17,1.55%,16000
91,"ADMP","Adamis Pharmaceuticals Corporation","Healthcare","Drug Delivery","USA",64.46,,6.17,0.98%,82627
92,"ADMS","Adamas Pharmaceuticals, Inc.","Healthcare","Drugs - Generic","USA",292.24,9.43,17.37,1.82%,115241
93,"ADNC","Audience, Inc.","Technology","Semiconductor - Integrated Circuits","USA",101.39,,4.40,-0.23%,136051
94,"ADP","Automatic Data Processing, Inc.","Technology","Business Software & Services","USA",40546.07,26.45,83.37,-0.88%,1798165
95,"ADPT","Adeptus Health Inc.","Healthcare","Hospitals","USA",781.26,,37.40,-1.24%,42511
96,"ADRA","BLDRS Asia 50 ADR ETF","Financial","Exchange Traded Fund","USA",,,28.48,0.43%,315
97,"ADRD","BLDRS Developed Markets 100 ADR ETF","Financial","Exchange Traded Fund","USA",,,22.41,-0.58%,12016
