"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"AHPI","Allied Healthcare Products Inc.","Healthcare","Medical Appliances & Equipment","USA",12.16,,1.84,21.85%,17802
2,"AMDA","Amedica Corporation","Healthcare","Medical Appliances & Equipment","USA",16.92,,0.80,15.11%,916300
3,"BCLI","Brainstorm Cell Therapeutics Inc.","Healthcare","Biotechnology","USA",59.25,,4.76,22.68%,3382498
4,"CHNR","China Natural Resources Inc.","Basic Materials","Industrial Metals & Minerals","Hong Kong",50.43,,2.36,16.26%,68575
5,"CHOP","China Gerui Advanced Materials Group Ltd.","Basic Materials","Steel & Iron","China",9.54,,1.89,18.12%,87771
6,"CYTK","Cytokinetics, Incorporated","Healthcare","Biotechnology","USA",252.61,,8.01,16.09%,2964209
7,"DGAZ","VelocityShares 3x Inv Natural Gas ETN","Financial","Exchange Traded Fund","USA",,,8.04,16.52%,11029133
8,"DJCO","Daily Journal Corp.","Services","Publishing - Newspapers","USA",303.75,94.47,263.01,19.49%,7788
9,"FNJN","Finjan Holdings, Inc.","Technology","Application Software","USA",50.29,,2.70,20.54%,19054
10,"GBR","New Concept Energy, Inc.","Basic Materials","Independent Oil & Gas","USA",2.53,,1.51,17.97%,261935
11,"GPRC","Guanwei Recycling Corp.","Industrial Goods","Waste Management","China",1.46,0.18,0.19,35.64%,22079
12,"GRO","Agria Corporation","Consumer Goods","Farm Products","China",58.20,9.55,1.21,15.24%,67858
13,"IDSA","Industrial Services of America, Inc.","Industrial Goods","Waste Management","USA",38.84,,5.97,22.34%,17247
14,"IMRS","IMRIS, Inc.","Healthcare","Medical Instruments & Supplies","Canada",36.80,,0.84,19.10%,4841635
15,"LIME","Lime Energy Co.","Industrial Goods","Industrial Electrical Equipment","USA",9.06,,2.93,21.58%,114500
16,"MBLX","Metabolix, Inc.","Basic Materials","Specialty Chemicals","USA",45.55,,0.41,22.25%,825197
17,"MEIL","Methes Energies International Ltd.","Basic Materials","Chemicals - Major Diversified","USA",11.52,,1.36,34.65%,217243
18,"MIG","Meadowbrook Insurance Group Inc.","Financial","Property & Casualty Insurance","USA",357.14,39.61,8.46,18.65%,3799575
19,"MOSY","MoSys, Inc.","Technology","Semiconductor - Integrated Circuits","USA",79.68,,1.87,16.87%,276725
20,"NRX","NephroGenex, Inc.","Healthcare","Drugs - Generic","USA",41.25,,13.35,187.10%,23575269
21,"RCPI","Rock Creek Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",28.80,,0.18,21.74%,2827563
22,"REN","Resolute Energy Corporation","Basic Materials","Independent Oil & Gas","USA",80.94,,1.32,26.92%,3803493
23,"RUSS","Direxion Daily Russia Bear 3X ETF","Financial","Exchange Traded Fund","USA",,,28.10,16.84%,2502431
24,"SBSA","Spanish Broadcasting System Inc.","Services","Broadcasting - Radio","USA",15.30,,2.90,23.40%,11963
25,"SIBC","State Investors Bancorp, Inc.","Financial","Money Center Banks","USA",35.48,36.57,20.72,34.90%,42217
26,"SIGM","Sigma Designs, Inc.","Technology","Semiconductor - Specialized","USA",223.97,,7.40,15.44%,1874919
27,"SPGH","UBS ETRACS S&P 500 Gold Hedged ETN","Financial","Exchange Traded Fund","USA",,,54.13,20.69%,8407
28,"TPI","Tianyin Pharmaceutical Co., Inc.","Healthcare","Drug Manufacturers - Other","China",18.25,,0.73,17.74%,113259
29,"UVXY","ProShares Ultra VIX Short-Term Futures","Financial","Exchange Traded Fund","USA",,,25.15,15.90%,14194716
