"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ABMC","American Bio Medica Corp.","Healthcare","Diagnostic Substances","USA",2.39,,0.13,18.18%,300
2,"AERG","Applied Energetics, Inc.","Technology","Scientific & Technical Instruments","USA",0.92,,0.01,20.00%,281442
3,"CCIH","ChinaCache International Holdings Ltd.","Technology","Internet Information Providers","China",170.37,,8.88,18.09%,835113
4,"CELH","Celsius Holdings, Inc.","Consumer Goods","Beverages - Soft Drinks","USA",5.73,,0.37,19.35%,3681
5,"CELM","China Electric Motor, Inc.","Consumer Goods","Electronic Equipment","China",1.65,0.11,0.11,46.67%,41678
6,"CNDO","Coronado Biosciences, Inc.","Healthcare","Biotechnology","USA",58.09,,2.15,20.79%,18293128
7,"DLGC","Dialogic, Inc.","Technology","Communication Equipment","USA",4.60,,0.37,27.59%,13104
8,"ENPH","Enphase Energy, Inc.","Technology","Semiconductor Equipment & Materials","USA",204.29,,5.70,16.56%,981795
9,"FREE","FreeSeas Inc.","Services","Shipping","Greece",0.45,,1.33,22.11%,3981823
10,"FTBK","Frontier Financial Corporation","Financial","Regional - Pacific Banks","USA",0.38,,0.11,37.50%,122
11,"GMET","Geomet, Inc.","Basic Materials","Oil & Gas Drilling & Exploration","USA",2.80,,0.10,42.86%,821968
12,"HSON","Hudson Global, Inc","Services","Staffing & Outsourcing Services","USA",118.34,,4.19,15.43%,351034
13,"MSO","Martha Stewart Living Omnimedia Inc.","Services","Publishing - Periodicals","USA",220.70,,3.87,18.35%,1165540
14,"PTIX","Performance Technologies Inc.","Technology","Networking & Communication Devices","USA",33.13,,3.71,24.50%,1819468
15,"RMKR","Rainmaker Systems Inc.","Services","Management Services","USA",5.14,,0.27,17.39%,48500
16,"SBCF","Seacoast Banking Corp. of Florida","Financial","Regional - Mid-Atlantic Banks","USA",218.15,4.73,11.15,380.60%,207987
17,"WBAI","500.com Limited","Services","Gaming Activities","China",628.71,,31.57,16.19%,840105
18,"YRCW","YRC Worldwide Inc.","Services","Trucking","USA",99.77,,12.49,24.90%,4371782
